,pretty_comp,et_c33
1030,ErHg2,92.3
1031,LiMgPO4,169.6
1032,HoSb,74.3
1033,YbSbPd2,120.1
1034,MnSbIr,172.0
1035,VP4,231.3
1036,TmSnAu,111.3
1037,DyP5,142.6
1038,KBeGe2,39.5
1039,Tb2Cu(Ge2O)2,180.5
1040,ZrFeSb,225.5
1041,Ni2SnAs,39.1
1042,Zr2BePb,163.9
1043,Pr3GaC,96.8
1044,ScSbPd,146.7
1045,K2TiCl6,28.5
1046,TbNi5,281.1
1047,LiBeV2,164.3
1048,Ti2CuTc,216.1
1049,WCl4O,87.5
1050,V(CrTe2)2,91.1
1051,DySi,174.0
1052,AuI,24.5
1053,Ba4NaCuC2,136.1
1054,YP5,141.5
1055,MgNi2,134.1
1056,VCoB3,579.7
1057,Pr3Ga,67.9
1058,Ca2CoO3,224.2
1059,ZnSiN2,349.8
1060,LiCuF2,268.1
1061,DyBO3,317.1
1062,Cr2NiSe4,117.1
1063,K3YF6,52.2
1064,Ba2MgSb,30.4
1065,BeCu,198.8
1066,BrCl,38.2
1067,Rb2NiF6,36.5
1068,Li4TiS4,35.0
1069,NbNiP,299.8
1070,KCdSb,39.5
1071,ZnCO3,152.5
1072,TmCl3,53.2
1073,Sr4Li(BN2)3,135.1
1074,CaHCl,53.0
1075,MnO,307.9
1076,BeZnCo,205.0
1077,ZnBr2,28.5
1078,MgU,108.6
1079,Tb(CrSi)2,240.3
1080,KLi2Be,23.0
1081,SnO2,477.5
1082,AlSiP3,192.3
1083,HfSiPd,302.8
1084,KNaNdNbO5,112.3
1085,CaI2,20.0
1086,MnAlO3,208.5
1087,TlN3,33.3
1088,HfBeZn,169.0
1089,Al3Tc,231.8
1090,NpAs,208.1
1091,SmCoSi,104.1
1092,CoCu2SnS4,89.2
1093,BiAuBr6,31.5
1094,LiSiNO,169.5
1095,BeSi2Rh,236.0
1096,CaNiF6,73.7
1097,V2ZnO4,239.7
1098,DyBRh3,347.5
1099,NaGaTe2,72.0
1100,LiZn2Rh,118.5
1101,Zn2GeS4,69.7
1102,CaMgAsO4F,138.6
1103,BeTlSi,29.6
1104,BeZnOs2,292.4
1105,HfGaNi2,196.2
1106,MnInRh2,219.2
1107,LiV(OF)2,121.0
1108,CrSb2,140.8
1109,SrCaGe,59.1
1110,Br2O,42.6
1111,KUCuSe3,99.7
1112,LiAl2Pt,161.4
1113,PrCo5,267.9
1114,Sr(CdGa)2,85.2
1115,BaInMo2,95.1
1116,YbCo2,148.6
1117,MnInNi2,121.0
1118,U2InPd2,121.8
1119,ZrBe2Si,186.1
1120,TiBeHg,102.6
1121,CdSiAs2,78.7
1122,Rb3Re,7.5
1123,RhF3,121.5
1124,CaHgO2,254.6
1125,Pr3SiAgS7,123.4
1126,AlSbI6,16.3
1127,Nd(CrSi)2,192.7
1128,BeFeHg2,101.8
1129,Cu2O,126.9
1130,TmTlTe2,57.5
1131,Rb2Hg2PdCl8,26.7
1132,TlGaSe2,88.6
1133,BeNb2Ir,295.3
1134,Na3Co,17.9
1135,Sm2InAg,73.0
1136,TiH2,142.8
1137,CaFeO2,201.7
1138,BaReH9,76.4
1139,CaSbAu,61.1
1140,KHfCuS3,155.0
1141,HfScRh2,182.1
1142,FeSb,173.6
1143,Mg(FeO2)2,273.0
1144,HfBrN,31.0
1145,Rb3Ru,11.1
1146,BeCrRu2,349.7
1147,Te4Mo2WS2,42.6
1148,Rb2Te,20.8
1149,SmI,73.3
1150,HfSe2,37.2
1151,CaSiO3,139.8
1152,CaO,12.2
1153,Li3FeF6,187.5
1154,NbCoSn,89.1
1155,Rb2MnF5,66.6
1156,Li2MnO3,217.5
1157,HfBeSe2,51.6
1158,HoSe,218.7
1159,LiYF4,165.4
1160,Na2CoGeO4,216.6
1161,Mn4Al,240.4
1162,Ni3GeC,291.7
1163,LiNbS2,134.2
1164,SrGaSnH,54.1
1165,TiFeTe,265.9
1166,Zr(CoSi)2,309.5
1167,AcF3,118.1
1168,LuInAu2,111.6
1169,MnGaRu2,327.6
1170,Sc2BeCl,24.5
1171,Sr(ZnAs)2,101.0
1172,GaB3N4,557.0
1173,Cr2O5,203.2
1174,UNiSn,52.6
1175,TaSb2,198.9
1176,Zn2Cu(AsO4)2,105.7
1177,BaCr2Te,29.2
1178,SrMnBe2,65.0
1179,Cu2HgGeSe4,68.7
1180,BaHfN2,142.6
1181,MnF2,129.2
1182,AlAgTe2,56.2
1183,Be2CrBi,57.5
1184,H7BrO3,28.2
1185,LiMnF4,89.1
1186,Th3As4,178.8
1187,BeRhBr2,36.4
1188,V3Te4,106.8
1189,Er2SO2,215.9
1190,LuSbPt,166.4
1191,Y2GeI2,26.1
1192,InPb2I5,27.9
1193,BeVOs2,396.4
1194,Sc2BeTe,106.6
1195,LiTiBe2,162.4
1196,AsPtCl,16.8
1197,NdBRh3,310.9
1198,TiBe2Te,326.9
1199,TiBe2Rh,191.5
1200,Te2MoW2(SeS)2,0.4
1201,LiBeBO3,96.2
1202,HfCo2,299.5
1203,LuPb3,54.8
1204,Be2NbBr,165.0
1205,TbHg,90.0
1206,Be2SiMo,298.5
1207,RhN,248.8
1208,BePb2Br,27.8
1209,K2NaVOF5,99.8
1210,URh3,332.6
1211,ErTiGe,173.0
1212,ErBi2IO4,84.8
1213,MnCdO3,148.4
1214,TiMn2V,400.5
1215,YbMgTl2,66.2
1216,Si2W,391.2
1217,KP,36.9
1218,V3Cd,144.1
1219,NaAlH4,32.9
1220,KThCuS3,120.9
1221,NaLiTe,11.2
1222,PbO,31.3
1223,NaMnBe2,80.7
1224,TbHO2,77.8
1225,Tl(FeSe)2,34.0
1226,NdInCu2,122.8
1227,TaBe2Cd,125.1
1228,HoAg2,149.7
1229,Na4Al3Ge3ClO2,76.6
1230,VMo2As,190.5
1231,NbBiO4,92.0
1232,Li(CN)2,56.5
1233,Ti2InCo,133.6
1234,BeNbTc,207.7
1235,SmTe,166.0
1236,NaBeH3,99.0
1237,MnBeTl,64.5
1238,CeTh2O6,299.4
1239,CoO,222.8
1240,Sc2BeCo,106.9
1241,BaH4(IO)2,43.5
1242,Cr3RhN,520.4
1243,MnTePd,98.9
1244,Rb3Sb2Au3,47.0
1245,YAsRu,160.1
1246,MgSnO2,40.4
1247,Pr3TlC,95.4
1248,KMnTe2,32.1
1249,BaMgTe,19.7
1250,Ce(MgSi)2,160.8
1251,ScAlAg2,111.3
1252,Mn(GaS2)2,57.5
1253,Mn(BeCl)2,158.2
1254,SmTl,68.3
1255,RbNa2NiO2,68.4
1256,U(CuSi)2,170.6
1257,HoAs,134.7
1258,Be2FeW,265.1
1259,NbRu,153.1
1260,SrHClO,61.5
1261,SrPd3O4,255.5
1262,CoTe2,162.2
1263,TlFeF3,103.3
1264,V3Re,379.2
1265,ScBe2Te,274.6
1266,PCl2OF,17.6
1267,TbBS3,104.2
1268,Al3GaN4,282.4
1269,NdAl4,120.8
1270,TeRuSe,33.6
1271,FeSeBr7,9.1
1272,CrNi3,278.4
1273,ZrAsCl,60.9
1274,ErTlS2,88.9
1275,TiPRu,311.7
1276,InPbCl3,41.0
1277,YCu5,185.0
1278,NbTlO3,352.0
1279,FeF2,244.6
1280,TlPbI3,36.6
1281,Sc3InN,222.2
1282,K2BeRh,51.3
1283,Tb(GeRh)2,213.1
1284,RbTcO4,35.0
1285,Np2InPt2,144.8
1286,NdSF,157.1
1287,Rb2RhF6,45.4
1288,FeSiW,382.3
1289,LiAgF4,120.4
1290,AsF3,32.6
1291,PrO2,114.2
1292,U(HO2)2,26.9
1293,MoPt3,341.7
1294,NaMgP,13.6
1295,Li2CaHfF8,147.6
1296,LiBeSi2,165.9
1297,YbAu,98.1
1298,CeVO4,290.3
1299,KYBe2,73.3
1300,CaSnF6,157.2
1301,K2MgF4,104.6
1302,Tl6TeO6,32.4
1303,ThCoSn,174.1
1304,TlCuO2,37.6
1305,BaNaMg,4.8
1306,Na2H4Pt,49.7
1307,Sc2ZnOs,165.6
1308,Er2Mg,44.9
1309,VNiSb,181.4
1310,TiZn(BiO3)2,78.0
1311,Cd2PdRh,160.1
1312,RbScO2,207.9
1313,MgSiNiO5,271.8
1314,ZrAlRh2,149.6
1315,HgB2(CN)8,31.9
1316,Dy(GePt)2,191.6
1317,SmC2,432.3
1318,LiNbO2,248.9
1319,AuO2F,40.3
1320,Ba2ZrO4,198.9
1321,YbGeO3,376.6
1322,ZrFeCl6,26.9
1323,BeZn2Ge,133.8
1324,TiAsP2,47.4
1325,Na2CaBe,23.8
1326,V3Si,273.6
1327,K2AgSb,32.8
1328,Ca2SiB2O7,244.0
1329,Na3PaF8,102.4
1330,Nd3PbC,103.8
1331,Tm(SiPd)2,214.6
1332,Li5CrCl8,58.2
1333,Ce(FeSi)2,206.5
1334,Pr3SnC,101.1
1335,Ho3In,83.6
1336,USi2,190.4
1337,GaAsPd5,216.8
1338,AlAu,102.6
1339,PmHo3,82.2
1340,NbO,373.9
1341,K2AgAs,39.9
1342,NbFeF6,64.6
1343,InBO3,179.5
1344,Mg(C2N3)2,145.1
1345,K2TeOF4,54.2
1346,Al9Co2,206.7
1347,RbAuF4,44.1
1348,CuCN,563.7
1349,K3Na(RuO4)2,91.0
1350,CuSbS2,77.7
1351,ZnPt,216.2
1352,ScBeIn,114.9
1353,Na3UO4,183.9
1354,CdTeMoO6,77.3
1355,Li5NCl2,82.6
1356,BaCaI4,30.6
1357,Na2SiF6,73.1
1358,NdPb4F,114.3
1359,TeRhCl,84.8
1360,K2SnSe3,28.1
1361,ZrCuF6,78.6
1362,Pd2O,144.1
1363,Sc2AlAg,97.9
1364,MgBe2Os,304.5
1365,Sc3Sb,118.6
1366,TmSbPd,85.1
1367,Pr(AgGe)2,125.0
1368,BeTl2Ga,43.8
1369,CoRe3,634.6
1370,BeGaP,17.9
1371,Li2InRh,85.4
1372,FePSe3,20.1
1373,AlPS4,12.7
1374,MgRh,179.0
1375,BaH5ClO3,37.6
1376,Tm(CrSi)2,260.5
1377,RbUAgS3,116.7
1378,LiN3,151.4
1379,InNi,143.6
1380,TbY3,61.0
1381,CoSn2,167.8
1382,LiDy2Tc,122.6
1383,YbAs,116.5
1384,YbCuGe,108.9
1385,NaH2N,20.7
1386,LaBeP,150.3
1387,Ta2H,265.9
1388,Yb2HgGe,87.7
1389,TlGaO2,145.2
1390,CrCl3,28.8
1391,SrCdO2,205.6
1392,LuScRu2,239.9
1393,FeCl2,34.6
1394,Pm3Si,85.0
1395,Sm2MgAl,69.0
1396,Hg(SbO3)2,114.4
1397,HoCuP2,169.8
1398,BiAuO2,90.9
1399,Co2B,333.3
1400,TaNi2,385.7
1401,BAs,359.0
1402,HoSnPt,152.4
1403,Ba2HfCl,22.8
1404,Ca3TeO6,202.9
1405,SrBeSb,111.3
1406,TaRu,145.0
1407,Li3Pb,33.9
1408,Be2SbW,301.5
1409,DyTlS2,84.7
1410,CaBeOs2,202.9
1411,BaSnO3,266.4
1412,SrCuSF,99.2
1413,MoRh,456.8
1414,Be2SnHg,58.6
1415,ZrAgMo,115.3
1416,NaSO4,75.9
1417,HgOs,279.5
1418,CaCrF5,133.7
1419,UAsSe,139.0
1420,IrF3,98.3
1421,SrLi2Be,25.7
1422,Pr(SiNi)2,183.7
1423,Li(NiO2)2,102.6
1424,PmCd3,76.7
1425,TlPd3,155.0
1426,BaGe2,84.0
1427,Cr2FeTe4,75.1
1428,NiGePd,272.2
1429,Ca3AsCl3,100.3
1430,B3H7CO,16.6
1431,Be2NbSb,295.5
1432,TiBiRh,105.7
1433,Ho(NiP)2,238.5
1434,LiCaN,126.2
1435,SrHI,16.6
1436,LiNd2Ru,111.0
1437,KAg2AsO4,62.5
1438,ThGe,213.5
1439,Cr2AsSe,122.3
1440,BeCr2P,273.3
1441,MgZn2,100.2
1442,ZnNiF6,119.3
1443,Ni2H,321.7
1444,Mn2AlV,287.0
1445,Tm2TeO2,208.0
1446,NaCrAs,67.3
1447,VAuS2,380.9
1448,Fe2Si,383.4
1449,AlSCl3O2,27.2
1450,BeNbW,271.7
1451,PmInAg2,95.3
1452,HoAl3,156.8
1453,BaMgGe,55.8
1454,UCO5,61.5
1455,NaNbO3,415.3
1456,BeZn2W,161.2
1457,NaBe2Ru,100.6
1458,ScGaPd2,157.5
1459,BeFe2Cu,167.6
1460,PrTe,158.8
1461,BaSr2Ca,14.7
1462,Sr(CdP)2,91.4
1463,Mn(AsO3)2,174.9
1464,LiNbWO6,155.6
1465,BaPbO3,195.3
1466,PrSi2,106.5
1467,AsPtAu,88.8
1468,BPS4,15.7
1469,LiNbO3,225.3
1470,BaTlBr,3.7
1471,BaSc2Ni,67.5
1472,Ba2LiOsO6,130.8
1473,Na2Pd(SeO4)2,60.2
1474,Sb2O5,207.9
1475,DyBiRh,134.1
1476,Ba2YCr3O7,187.6
1477,BaSnW2,74.9
1478,LiHoO2,192.4
1479,HgI,101.5
1480,BaBrF,56.9
1481,KMnAs,16.3
1482,TaBeP2,158.9
1483,BeFeNi,342.2
1484,MgNiF5,52.5
1485,MnZnO2,14.6
1486,CaCoSi,62.5
1487,Sm2MgIr,111.5
1488,Y2MgS4,89.8
1489,V2OF5,116.3
1490,YbB2,278.1
1491,Sr2MnCuSO3,126.5
1492,K2AgP,43.3
1493,Be2InPt2,201.1
1494,LiCa4(BN2)3,170.5
1495,Ce(SiNi)2,207.6
1496,CaZrGeO5,176.6
1497,Zn(CN)2,44.8
1498,PuGa,95.5
1499,KBeMo2,125.4
1500,YBRh3,342.1
1501,ScRu3,252.4
1502,PdO,253.5
1503,BeSiRh,411.5
1504,ThSi2,134.3
1505,Li2AgAs,123.9
1506,TmPO4,380.6
1507,Ca2AsAu,122.4
1508,Ba2NdSbO6,265.6
1509,ZrBe2Os,209.5
1510,PdN,446.5
1511,Ca(MnSb)2,62.3
1512,ZnP2(HO)4,34.4
1513,BaBiBr,16.6
1514,TlN,116.0
1515,Li4MoO5,105.5
1516,TiNi2Sb,157.1
1517,TiAlCo2,221.1
1518,PbO2,296.6
1519,CoW,90.8
1520,GePd2,156.1
1521,GaSeBr7,12.4
1522,Te3MoWSe,2.9
1523,BeFeBi2,70.3
1524,SmInRh2,150.6
1525,KTa2Be,60.0
1526,Sc2AlOs,162.1
1527,TiBe2Hg,115.1
1528,Nd2MgAl,64.9
1529,NaMgBO3,177.4
1530,PrTe3,91.9
1531,NaPrHg2,63.6
1532,CeSb,155.0
1533,MnCuPd2,165.7
1534,Na2BH4ClO4,64.7
1535,Zn3(PO4)2,116.6
1536,Ba3N,50.2
1537,B2Au,95.1
1538,LiBeSe2,25.1
1539,Ba2Ti2TlO7,29.1
1540,CaFeF4,122.4
1541,InBiO3,191.5
1542,PrAlO3,365.2
1543,RbAg3Se2,45.3
1544,Sc2BeSb,124.0
1545,Sr2BeZn,52.8
1546,RbSrCl3,40.3
1547,K2Pb(SO4)2,85.9
1548,Hf2BeBr,30.1
1549,GaSb,103.2
1550,Cd2GaAgS4,83.1
1551,TlF3,109.8
1552,SmPPd,142.1
1553,TlSb,25.5
1554,Au(OF3)2,34.5
1555,MgBeZn,82.0
1556,SrTaBe,120.9
1557,ScTaRu2,386.9
1558,VFeTe,235.7
1559,NdSBr,62.4
1560,HoGeAu,122.1
1561,Ca(GeIr)2,182.2
1562,MgSiO3,469.5
1563,PrSn3,71.8
1564,NbAlRu2,394.3
1565,K2BaV,9.7
1566,ErZnAsO,119.6
1567,Mg3Nb6O,314.5
1568,Ba4ScGa,17.9
1569,DyAl3,155.1
1570,Au2S,78.6
1571,Rb3NbO8,51.2
1572,LiCaRh,62.5
1573,HoAsPd,196.2
1574,GdTe,167.9
1575,Al3BN4,351.6
1576,Rb2PtCl6,29.0
1577,Zr2Au,148.5
1578,Ce(Fe2P)2,338.0
1579,Ba2ClF3,53.2
1580,AlVF5,326.1
1581,PrCuS2,116.0
1582,HfAlAu2,158.4
1583,Ce2Dy2O7,233.0
1584,LiAc2Si,63.3
1585,SiRu,477.0
1586,BaSrTa4,72.4
1587,Li2BeMo,148.5
1588,BaNaGa,0.4
1589,Ce3AlN,170.1
1590,UBi,91.1
1591,Pr(FeSi)2,157.2
1592,Sm3V,34.0
1593,ScIO,35.5
1594,Ca(AlSi)2,96.0
1595,Ca3(FeN2)2,181.8
1596,LaC2,351.9
1597,MnNbO4,158.6
1598,U3O5,232.1
1599,Mg2SnN2,112.3
1600,NdCrO3,251.2
1601,CaCd3O4,203.5
1602,K2NbCl6,25.0
1603,MgPSe3,30.3
1604,KCuO,67.2
1605,InHO2,251.5
1606,Li2SiSnS4,53.3
1607,NaRuO2,150.3
1608,Rb2Si3SnO9,169.0
1609,ScBe2Br,109.6
1610,ScInPt2,158.5
1611,USO,183.0
1612,SrSnP,111.9
1613,Ba2MgV,28.8
1614,Co(AsO3)2,207.2
1615,BaN3Cl,52.2
1616,Na3PS4,52.7
1617,CdI2,22.5
1618,Sm3Hf,75.3
1619,Ca(SbO2)2,157.0
1620,FeCo2Si,86.1
1621,Sm3AlN,92.5
1622,LiNd2Ga,61.8
1623,ZrTiTe4,74.8
1624,SrTeO4,147.9
1625,SnSe,88.8
1626,InTeI,30.9
1627,CaHg,65.0
1628,BaLiNi2,78.6
1629,CoSbO4,231.5
1630,MgZrBe,117.3
1631,Ca2MgIn,42.3
1632,BaNdCo2O5,209.0
1633,Zr(TiGa2)2,172.7
1634,ScCuSn,130.2
1635,LuSiIr,240.3
1636,Y3Au2,97.7
1637,YCo5,295.9
1638,Tl3SbSe3,40.1
1639,PrBPd3,194.4
1640,SnPt3,257.1
1641,CaW,147.2
1642,BAsPb,93.9
1643,Ca2TaAgO6,174.2
1644,PdSeO4,68.8
1645,NaBeBr2,69.4
1646,V2P,357.1
1647,CdNi3N,289.0
1648,LiSiRu2,298.0
1649,KCN,30.1
1650,TaSe2,46.9
1651,AlP,172.8
1652,SrSeO3,99.7
1653,Ti2Zn,140.9
1654,KBrF4,40.6
1655,Nd2Te4O,79.3
1656,YAgTe2,61.3
1657,ZnMoF6,87.0
1658,TiRu,412.0
1659,Be2CrIn,260.2
1660,CaTl3,48.5
1661,ZrO,220.0
1662,Ti2BeSb,258.4
1663,BeHg2Te,35.9
1664,Li2PtF6,108.0
1665,CaGaGeH,70.5
1666,Sc3InB,160.1
1667,KHgF3,98.0
1668,Ca3MnO4,216.2
1669,Er(CrSi)2,255.2
1670,ErSnPd2,135.7
1671,YMnF5,285.8
1672,BaHfW2,147.0
1673,Nd(FeSi)2,168.7
1674,TaAlO4,518.4
1675,BaYSn,3.8
1676,BeCr2Ge,206.3
1677,CuSnRh2,226.3
1678,TiGeTe6,44.2
1679,PuAl3,135.6
1680,BaLiSb,7.9
1681,RbYbO3,103.3
1682,TlSe,44.0
1683,Mg2BeCo,116.3
1684,NaNdO2,81.9
1685,KHO,53.5
1686,YNbO4,263.7
1687,BaBiPb,19.2
1688,Ba2NaHf,25.0
1689,K3Np(H3O4)2,63.2
1690,Zn(CO2)2,68.7
1691,TbH2,128.7
1692,U4S3,224.2
1693,DyGa2,108.8
1694,Ni4Mo,300.1
1695,Ca(MoO2)2,253.4
1696,RhBr3,28.7
1697,In2HgSe4,43.4
1698,Rb3TlO3,50.2
1699,SmTiGe,113.5
1700,Ho2CdSe4,72.6
1701,TePdI2,30.5
1702,Zr2BeCl,29.7
1703,RbYbF3,149.2
1704,AgSnRh2,213.6
1705,SnI4,11.3
1706,CrF6,7.2
1707,Mn2GaCo,219.6
1708,BeSiCl,31.3
1709,H8(NO2)3,43.2
1710,YBi2ClO4,90.2
1711,ScGa,123.5
1712,MnAsPd,130.4
1713,Pt3Pb,216.5
1714,Yb2ZnPb,69.9
1715,Sc4C3,227.4
1716,Hf(B2H3)2,20.0
1717,Rb3Pb,9.1
1718,Eu2PI,78.0
1719,TiTl2F6,48.6
1720,Ni3H,160.8
1721,KH3F4,22.6
1722,YbF2,172.5
1723,ZrInAu,162.6
1724,Nb3Cr,280.4
1725,Pm2MgAl,66.3
1726,ScPRu,289.1
1727,K3Ag3As2,51.3
1728,BaCa2Y,20.7
1729,Rb2Pd,21.7
1730,NbCo2,355.3
1731,TlInCl3,26.0
1732,TiBe2Ge,250.8
1733,Ba4NbSe,16.3
1734,MnN,619.6
1735,YBeOs2,226.1
1736,Be2MoCl,34.8
1737,Ca(NO3)2,49.7
1738,TmBi2IO4,85.4
1739,SmInIr,138.3
1740,MgCuAs,126.4
1741,BaNaHg2,28.5
1742,GaCuO2,467.7
1743,Pb5(SI3)2,32.3
1744,SrCrF4,117.3
1745,GaH3NF3,59.2
1746,Sr(NO3)2,49.2
1747,BaSrTi,1.0
1748,KNbO3,204.6
1749,BeNbIn,135.1
1750,LuNbO4,303.4
1751,MnAgO2,292.7
1752,PrBPt3,249.5
1753,U(SiRu)2,305.4
1754,BaEr2CoO5,187.8
1755,Yb(GeRu)2,157.2
1756,Ag2SO4,134.4
1757,Ti3Ir,205.0
1758,NaAlSi,68.1
1759,Rb2NaRhF6,98.5
1760,Ti4ZnS8,105.0
1761,CdInS2,142.3
1762,Ca2CoN2,178.8
1763,AlInO3,313.9
1764,Pm3Tl,70.6
1765,Ba4HfBr,11.1
1766,PbSe,41.2
1767,MnCu2SnSe4,64.5
1768,Zn(HO)2,67.1
1769,Zr2Al,136.9
1770,NaSnN,82.8
1771,CuBrO2,33.7
1772,ZrPtPb,88.8
1773,TiS,223.7
1774,Sc2CoRu,241.0
1775,TaNbAs,88.7
1776,Sc2GaOs,165.9
1777,CeSb,85.0
1778,Li2CoO2,178.9
1779,Nd(MnSi)2,173.3
1780,PrTiGe,100.0
1781,Rb2Fe4O7,223.6
1782,Li2TlBi,71.2
1783,H4BrN,42.6
1784,NaAuF4,72.8
1785,W(OF)2,35.2
1786,Ag3BO3,61.9
1787,CF4,19.3
1788,Sr(SnAs)2,50.2
1789,MnGeN2,210.9
1790,SmAgPb,94.3
1791,As2Pb4S6ICl,49.7
1792,Pm2CuRu,129.5
1793,BaDyFe2O5,253.0
1794,HfScOs2,344.3
1795,Mo2Se3S,2.4
1796,Ba4TiCd,17.8
1797,BaPIr2,110.3
1798,UWC2,306.9
1799,NdGe2,101.9
1800,PrGe3Rh,150.4
1801,MgBeV2,137.9
1802,Ba(BIr)2,132.9
1803,NaTmS2,75.3
1804,Rb2NiO2,75.3
1805,SnF2,48.5
1806,NdS2,160.0
1807,YAgSn,111.4
1808,TiOF2,51.5
1809,Mg2H6Ru,155.5
1810,BaCd2Te,60.3
1811,AlSCl7,15.0
1812,Be2RhBr,61.3
1813,Tl2GeS3,44.2
1814,As(IF2)3,32.9
1815,BiF5,219.7
1816,RbLuS2,92.4
1817,ScNiP,215.3
1818,HfRh,197.4
1819,Ag2S,65.7
1820,TbFeSi,129.2
1821,CoPtF6,124.2
1822,NaPrSe2,50.5
1823,HfRh3,330.1
1824,Mg2FeWO6,103.0
1825,Ba2DySbO6,277.3
1826,BaBeV2,112.7
1827,Be2PbCl,32.7
1828,Ca(ZnSb)2,73.4
1829,NbTe2,36.2
1830,NaAgO2,122.4
1831,Li2BeCl,13.2
1832,AgB(CN)4,41.6
1833,BaYSc2,42.3
1834,TaB2,413.0
1835,LiSbTe2WO2,346.1
1836,Pr2(Zn2Ge)3,135.3
1837,Be2CuBr,194.3
1838,Ba2CuF6,67.9
1839,Al2ZnO4,288.7
1840,ScTe,101.4
1841,KMn2Be,92.2
1842,LuCo2,208.5
1843,LaN,224.8
1844,GaF3,142.2
1845,Ca2IN,99.1
1846,YHfBe2,137.3
1847,BeGa2Fe,233.5
1848,KGeBr3,34.2
1849,Np(MnSi)2,205.8
1850,BaBrCl,39.3
1851,Y3InC,175.4
1852,TaMoN,513.8
1853,NaBeRh2,141.0
1854,TeMoS,46.2
1855,ZrCoAs,47.1
1856,Ca2Co2O5,135.1
1857,Zr2Cu,143.7
1858,V3Pd,353.3
1859,CaBeMo2,121.5
1860,BeNbSi,291.8
1861,Mg(CoS2)2,137.9
1862,Tl2SnF6,43.3
1863,NaTaGeO5,211.2
1864,MgMoF6,84.4
1865,TbC2,469.8
1866,USnAu2,105.8
1867,MgSnRh2,169.8
1868,CrSe,85.4
1869,Mg3B(HO2)3,179.7
1870,LaTiO3,337.3
1871,BeOsBr2,126.1
1872,Sr2SnO4,207.9
1873,NaMnAs,67.6
1874,MnAlRu2,338.1
1875,Rb3Os2Br9,33.7
1876,Ce3In,71.5
1877,ErCoC,203.1
1878,B2W,387.3
1879,Th2Zn,92.5
1880,Ho3AlN,202.9
1881,BeGePb,56.3
1882,TlS,80.1
1883,TiFeCoGe,205.5
1884,MnSnPt,117.2
1885,Si(O2F3)2,23.8
1886,NaPPdS4,138.9
1887,Li2NiO2,158.4
1888,Fe4N,388.9
1889,NbAsOs2,230.0
1890,Ti3Pd5,249.9
1891,Yb2Nd2O5,120.7
1892,TiBe2Os,212.5
1893,ErRh5,368.8
1894,Mg(AlSi)2,91.1
1895,HoNiBi,167.3
1896,Nd(HO)3,157.7
1897,Cr2As,359.8
1898,ThInAg2,113.9
1899,TlBSe3,36.2
1900,TmNi,111.1
1901,MnCN2,274.7
1902,Ba2NbTe,29.0
1903,BaCo2Br,85.0
1904,Na2Cd3(PO)4,125.0
1905,HoBi2IO4,84.3
1906,NdPPd,141.1
1907,NpCdAu2,120.9
1908,ThTe3,33.2
1909,Mg2BeCl,34.7
1910,Tl2Au4S3,35.9
1911,Tm2RuPt,152.0
1912,Re3Sb,308.7
1913,Rb3Tl,6.5
1914,HfBRh3,407.4
1915,BeCrPd,265.9
1916,PmSnRh2,124.5
1917,LiIrF6,62.0
1918,Mn3Pt,409.3
1919,DySi2,132.4
1920,SbAsOs,186.1
1921,Xe(OF)2,34.1
1922,YNiP,195.6
1923,NpFe3,366.1
1924,K2ZnF4,95.6
1925,TaBe2V,281.6
1926,NbGeAs,51.7
1927,HfHgO3,304.6
1928,MgMoN2,524.7
1929,Yb(FeSi)2,157.1
1930,NaInO2,144.1
1931,NaAuO2,244.1
1932,Sr6Li2Cr2N8O,100.0
1933,BaTe,84.5
1934,ZrZn,136.7
1935,Be2NiSe,137.1
1936,Al2Os,332.3
1937,Ba2YCu,14.6
1938,PrRh3C,269.4
1939,BeV2Cd,192.6
1940,CaMg(CO3)2,113.0
1941,Ca(MgSb)2,71.2
1942,K3Sm,11.8
1943,Li3ClO,102.1
1944,TaC,716.2
1945,BeCu2Rh,220.6
1946,TeO3,31.2
1947,KSmF4,87.8
1948,KH2I3O,16.2
1949,NdMgO3,274.6
1950,Ti2InFe,139.2
1951,CoSnRh2,259.6
1952,Ga2PbO4,100.0
1953,YB2,339.2
1954,IrF6,24.9
1955,LiCa2Rh,71.2
1956,Be2Ni2Ge,162.6
1957,MgScHg2,95.5
1958,Ho2RuAu,147.4
1959,ScSnAu,106.5
1960,CaMgBe,73.5
1961,DySi2,104.6
1962,K3Y,10.9
1963,SrLiH3,52.5
1964,NdRh,115.5
1965,P3Ru,349.5
1966,Ti2BeFe,213.7
1967,Sm(MnGe)2,155.9
1968,Cr3Os,442.3
1969,Ga(MoS2)4,156.1
1970,CdCu2SnSe4,68.9
1971,InClO,27.3
1972,ErBiPt,147.8
1973,ErN,372.5
1974,Be4TeO7,296.3
1975,Nb3In,255.9
1976,Rb3Tc,11.6
1977,DyPd3,187.5
1978,YCdGa,37.2
1979,Pb2SO5,76.2
1980,TmFe2,165.3
1981,ZnO,433.4
1982,K2NiP2,59.0
1983,Y3Mg,61.7
1984,Sr3AlO4F,199.0
1985,KSc2Be,35.8
1986,KAg2PS4,38.6
1987,BeCr4In,211.9
1988,RbNaTiO3,209.2
1989,FeB,322.7
1990,NaLiS,67.7
1991,Li3(CuO2)2,140.0
1992,Rb2NaTlF6,81.5
1993,TaF5,44.3
1994,Er2Al3Si2,156.1
