,pretty_comp,et_c55
1034,Pu3Al,59.6
1035,UIr2,108.2
1036,BaAlGe,35.0
1037,Dy2MgTl,45.9
1038,BeGa2Fe,86.4
1039,CaSc2Be,29.3
1040,Hf2BeW,68.9
1041,Li3PrSb2,32.7
1042,MoP,159.7
1043,YbRh3C,69.8
1044,Y2BeIn,0.2
1045,Tl(FeSe)2,11.0
1046,CaBO3,126.5
1047,SmBrO,26.5
1048,MgBr2,6.0
1049,Ti3Zn,59.4
1050,Pm2ZnOs,30.7
1051,UN,50.2
1052,NdO2,76.1
1053,BaMg(CO3)2,19.8
1054,Tm2CoOs,53.4
1055,Cu2SnHgSe4,25.8
1056,InTe,4.1
1057,BeCo4Cu,63.3
1058,KGeCl3,2.9
1059,K2PtCl4,9.4
1060,Tm2AlSi2,58.3
1061,TiReN3,136.8
1062,H5NO,3.7
1063,Bi2TeO6,83.1
1064,Tb2CoGe2,52.7
1065,InHg,13.2
1066,Co2B2O5,57.9
1067,V2AsAu,6.2
1068,Er2TeO6,66.9
1069,Th(FeSi)2,96.3
1070,KNa2Be,5.6
1071,Tb5Si3,48.1
1072,NaTbSe2,24.8
1073,MnBe2Ni,116.9
1074,Rb2NaErF6,19.4
1075,CeGa3Pd2,49.6
1076,VCdO3,59.5
1077,Ba(ZnAs)2,16.4
1078,NdI3,5.6
1079,MgVF6,49.6
1080,YMn2,21.6
1081,LiCu2Pd,0.1
1082,ThSiTe,53.9
1083,NaBiF6,17.6
1084,NaLiTe,26.2
1085,ZrBeCo4,41.2
1086,HOF,9.5
1087,Nd(SbOs2)2,42.4
1088,AcYbMg2,26.0
1089,Ba2YBiO6,61.9
1090,UWC2,63.9
1091,Rb2NaCrF6,28.1
1092,Mo3Ir,74.2
1093,LiNbO2,59.4
1094,Sr2YSbO6,52.4
1095,NaMnSe2,12.4
1096,HoNiBi,41.6
1097,TmB2Ru3,113.1
1098,Te2Mo3WSe6,1.0
1099,Rb2As3,8.3
1100,Dy(CrSi)2,95.9
1101,Zn2Sb2O5,18.6
1102,ThGa2,74.8
1103,Yb2SeO2,15.5
1104,NaTl3(SO3)2,5.6
1105,BAsO4,73.3
1106,BaHfW2,7.7
1107,Be2VZn,46.1
1108,Te2Pt,28.2
1109,Pr(CuSi)2,84.3
1110,TlGaO2,17.2
1111,NaHoO2,64.7
1112,K2TiCl6,13.5
1113,Ti3Zn2O8,48.8
1114,Li4Mn(OF)2,31.8
1115,BaTlRu2,23.9
1116,BeSiIr2,84.1
1117,HoInAu2,34.9
1118,UTeN,32.6
1119,CeSiHRu,65.8
1120,Sn(HgSe2)2,18.3
1121,CaAs3,30.0
1122,Sr(CuO)2,25.1
1123,Cu2O,8.3
1124,P4S5,5.1
1125,BeNbRu,44.2
1126,Tl4V2O7,14.4
1127,Li3Tl,27.6
1128,ScTaRu2,80.7
1129,CdBiSe2I,16.3
1130,BMo2,145.0
1131,Fe(PS3)2,3.9
1132,LaCO3F,37.9
1133,Cu3SbS4,23.5
1134,PmTlTe2,17.0
1135,Lu2IrRh,58.1
1136,SrTaBe,30.6
1137,PaO2,59.7
1138,Mg2TiBe,49.4
1139,HfCr2,61.9
1140,TiCl3,5.9
1141,P2Pd3S8,13.8
1142,YCo5,65.4
1143,CaSiSnO5,78.8
1144,TaBeCd,22.9
1145,PdSeO3,25.4
1146,Li2MgSi,55.6
1147,Ba3Ti2O7,54.7
1148,BaAg2,19.5
1149,SmNi2,45.3
1150,ScFe2,56.1
1151,Pr3IrO7,78.2
1152,Li2NiSnO4,76.0
1153,TaRu,76.2
1154,FePt3,100.0
1155,TaAlNi2,80.6
1156,YBe2Mo,32.0
1157,Li2GaRh,60.3
1158,HgOs,48.1
1159,CeSmO2,57.7
1160,Ba2YZn,16.3
1161,LiAlO2,60.7
1162,Cu3O2,14.2
1163,Be2CrTc,77.5
1164,PrIn3,27.9
1165,Ba3PbO,27.1
1166,LiErSe2,20.8
1167,NpS,6.5
1168,SnI4,6.0
1169,Tb2Be2O5,86.5
1170,YCu5,41.3
1171,Be2VTe,52.6
1172,Na2ZnSiO4,45.6
1173,GaTeI7,4.1
1174,SmH3(CO2)3,35.6
1175,Na2Cu3(Ge2O)2,28.8
1176,NaSb,10.1
1177,Ce(CuSi)2,86.0
1178,Li2SbAu,38.9
1179,Yb3SiO,52.9
1180,MgTi2O5,76.6
1181,K2OsBr6,11.7
1182,CrCoGe,26.1
1183,LiAl2Au,0.0
1184,ZnSiNiO5,91.2
1185,TlAuCl4,4.3
1186,KNbO3,31.8
1187,ScGeAu,52.2
1188,Np2InRh2,35.4
1189,Fe2O3,128.8
1190,NaSmO2,33.5
1191,TmTe,20.7
1192,ZrCuSi,86.8
1193,BeInGe,7.7
1194,CrF2,52.9
1195,Nb3Ru,69.8
1196,Li6Br3N,0.4
1197,TaInRu2,109.6
1198,ScF3,41.7
1199,Y2Al3Si2,60.6
1200,SbCl(OF3)2,8.4
1201,TlGaSe2,13.7
1202,NpC,18.2
1203,UTl3,37.5
1204,YF3,48.6
1205,MnN,53.8
1206,BaGeBr,2.1
1207,TlZnF3,34.4
1208,K3Ag3As2,12.6
1209,CaTiO2,33.4
1210,BaSrY2,19.7
1211,Ho2Al,22.0
1212,AuClO,24.3
1213,Li5SbO5,51.4
1214,MgNiSb,44.5
1215,HfSn,2.7
1216,MnInF3,23.1
1217,NdClO,33.2
1218,LiMnSbO4,63.5
1219,PtPb2,10.3
1220,SrBe3O4,50.5
1221,Pr(AlZn)2,63.7
1222,Na2PdC2,9.3
1223,RbCuO,6.7
1224,Mn2BePt,85.3
1225,TlInSe2,11.9
1226,Ta2N,117.6
1227,InBi2S4Cl,21.9
1228,RbAg3Se2,15.1
1229,ZrSiS,84.7
1230,Mg(BiO2)2,51.0
1231,Ba(AgS)2,6.0
1232,PaSnPd2,28.2
1233,Rb2Se3,8.9
1234,Al3Fe,34.8
1235,ThSnPt,35.1
1236,BeFe4Si,57.7
1237,BaHfCu2,24.2
1238,Li2NbS3,33.6
1239,Mn2BeIr,142.3
1240,LiNbIr2,105.0
1241,LiRhO2,63.3
1242,HfNi2Sn,69.9
1243,SrAlGeH,40.1
1244,MgVF4,25.0
1245,HoCd2,25.4
1246,HfMg,57.5
1247,BaEr2CoO5,0.0
1248,BaNa2Ga,5.9
1249,ZrCd3,50.9
1250,CeCl3,29.7
1251,MgPSe3,8.6
1252,Na3Nd,2.9
1253,MnBe2P,134.8
1254,BaTe,9.7
1255,Cu2SnTe3,25.6
1256,K2Te,6.8
1257,Na4PbO4,17.2
1258,Ni(BMo)2,174.2
1259,HoTaO4,37.7
1260,NiMoP,104.3
1261,TiBeV,54.8
1262,BeInP,22.5
1263,ScBeZn2,45.0
1264,LiSbS2,25.2
1265,NaMnAs,28.9
1266,NdCd,33.3
1267,NaSr4(BN2)3,35.0
1268,ZnCoPHO5,28.1
1269,BeV2Ge,48.0
1270,NaHg2IO2,4.5
1271,TiAlAu2,54.4
1272,Rb8N3O,4.2
1273,SmMgGa,58.5
1274,Hf3Au,18.2
1275,ZnCu2GeSe4,35.8
1276,BaScIr,34.0
1277,HgCS(OF)3,11.6
1278,LiDy2Os,36.0
1279,RbAcTe2,13.4
1280,YRh5,70.3
1281,K2TaF7,18.0
1282,TaTiBe2,103.7
1283,SmDy3,34.1
1284,ZnAsRh2,45.3
1285,SnPd3,66.0
1286,Mn2Co2C,80.9
1287,RbBaTaS4,16.0
1288,SbS2NF6,11.6
1289,Sr2Cu(PO4)2,30.4
1290,Y(CrSi)2,95.5
1291,NbNiB,117.1
1292,KCaCl3,0.9
1293,NaAg3O2,15.4
1294,K4ZnAs2,4.3
1295,ScBe2Sb,51.5
1296,InSnBr3,2.7
1297,CuTe2Cl,7.7
1298,Sb2O5,19.8
1299,MnAl,122.8
1300,TiH8(NF3)2,15.3
1301,TmCuSe2,19.8
1302,BaMg(FeO2)4,49.6
1303,TiSbRu,20.5
1304,BaIF,21.6
1305,Ga2TeO6,101.5
1306,UTeO,34.5
1307,SrSeO3,29.5
1308,TiBe2Ni,104.2
1309,BaGeCl2,12.3
1310,Mn2Co3Ge,74.7
1311,BeNbOs2,63.5
1312,NaLiAs,5.6
1313,SnPbO3,79.9
1314,PrInCu2,24.9
1315,Cl2O,7.4
1316,HoTl,30.7
1317,NaBr,10.4
1318,YBiPd2,37.2
1319,Sc2CuPt,52.5
1320,KLiSO4,23.2
1321,HfBrN,8.8
1322,NbCo3,57.2
1323,BeFe2Ge,79.9
1324,Na3Co,12.6
1325,LuNi2B2C,58.2
1326,EuIO,12.8
1327,Mn2V2O7,23.0
1328,SrZrO3,86.1
1329,Yb2AgIr,44.7
1330,BaMg2FeH8,35.6
1331,LiTaW2,53.3
1332,CaCrF4,35.6
1333,K4I2O,3.9
1334,BeFeCu2,85.8
1335,K2BeSe,15.9
1336,TeAsRh,18.6
1337,AlCuS2,47.8
1338,Li2MnO3,56.8
1339,TiBe2Ru,121.9
1340,Yb(MnGe)2,58.8
1341,Co3B,144.1
1342,LiCoS2,0.8
1343,Ba(AlTe2)2,15.2
1344,Zn2GeS4,40.0
1345,Ca(CdP)2,31.4
1346,MnH4(BrO)2,5.1
1347,TaGaFe2,126.5
1348,BeCrRh2,75.1
1349,NaCuO,6.8
1350,VNi3,128.2
1351,Li2B2S5,7.9
1352,TbAgTe2,26.2
1353,ZnNi,100.4
1354,Li2Si2O5,37.5
1355,Ba2CrCd,16.3
1356,AgH4WS4N,9.3
1357,Pr2SO2,66.6
1358,V2ZnO6,43.9
1359,LiZnAs,44.5
1360,SrBeBi2,14.9
1361,YErZn2,42.7
1362,Rb2MnCl4,5.0
1363,K2PdCl4,9.5
1364,BeV2Ge,44.1
1365,Sb2Te,30.7
1366,PdF3,24.5
1367,HfSiS,91.4
1368,KCO2,27.5
1369,BaO,11.7
1370,ZnAu,40.6
1371,Sc2TeO6,76.9
1372,Cu2H3ClO3,13.4
1373,YbPb,24.0
1374,BaYCuTe3,8.8
1375,NdFe5,29.3
1376,AlAuO2,35.6
1377,NbGaO4,50.0
1378,Ti2BeMo,49.8
1379,Sc2ZnIr,54.9
1380,ErMgZn2,50.1
1381,CaCuP,42.4
1382,DyPS4,26.9
1383,CrFe2Sb,55.7
1384,Rb2O,4.7
1385,ZnCuF4,40.8
1386,Cu2SnSe4,16.0
1387,ThBi,30.8
1388,PuN,72.9
1389,NdZn2Cd,31.7
1390,NdCuSn,57.5
1391,LiYbAlF6,64.6
1392,Ni3Ge,96.4
1393,CaSnF4,24.4
1394,Ca3GeO,51.2
1395,Sm(SiNi)2,81.1
1396,HfCuSi2,102.9
1397,PuNi5,69.0
1398,RbH,7.4
1399,Ta2ZnO6,19.8
1400,KTlO,11.0
1401,Cd2PdRh,76.3
1402,V2ZnO4,63.1
1403,FeSnRu2,99.0
1404,NiPbF6,24.4
1405,BeSiNi,43.2
1406,TiZnN2,59.3
1407,HfMo2,69.0
1408,CuHOF,27.5
1409,MoWSeS3,0.8
1410,SrH3,24.9
1411,Li2BeBi,2.0
1412,CePO4,36.2
1413,TiCo2Sn,51.5
1414,Li3VO4,33.6
1415,NdHg2,19.4
1416,TlSe,10.9
1417,Ca(CoO2)4,109.3
1418,SmCo2,40.2
1419,BeFeNi,56.7
1420,Li3AuS2,18.6
1421,Mg3V2O8,67.4
1422,NaSrP,33.0
1423,Sm(CoGe)2,80.4
1424,LuI3,5.1
1425,BeCr2Ge,48.1
1426,Mn4Al,86.8
1427,TiN,165.0
1428,CeCr2Si2C,107.5
1429,BiAuBr6,5.9
1430,Na3BiO4,48.2
1431,KTeAu,11.9
1432,LiH3O2,20.4
1433,ZnPtF6,40.9
1434,BaNd2CuO5,49.2
1435,SrCaBe2,32.6
1436,SiH,8.8
1437,UAsS,54.6
1438,Al2CuO4,86.9
1439,BaCdO2,32.2
1440,LiAl2Pt,101.9
1441,BaZrF6,56.7
1442,Sb4Br2O5,21.9
1443,NbFe3,65.2
1444,Sr2NiTeO6,55.1
1445,NdSn2,32.4
1446,Ba4YTi,4.7
1447,Rb2SnI6,9.3
1448,Sb2Os,120.8
1449,HfCuP,1.0
1450,LiSmS2,27.9
1451,Sc2AlIr,67.9
1452,BeCoPt2,40.8
1453,BeTe,50.5
1454,Li4SiO4,48.1
1455,TiAu,41.0
1456,RbAu(SO4)2,14.3
1457,ThSn3,37.0
1458,DyBi2ClO4,22.7
1459,TiAl2,91.6
1460,MnP2,137.2
1461,CaClF,35.3
1462,GeSb,13.3
1463,KCrF3,26.0
1464,ZrBeCr,32.5
1465,NaMgSb,14.2
1466,Mn2BeCo,141.2
1467,TlGaTe2,15.5
1468,KSn2Br5,9.5
1469,AlVPt,25.3
1470,TiAlFe2,100.5
1471,Zn2PtRh,92.5
1472,AlB3H2,5.7
1473,Sr2ZnCu2(SO)2,41.4
1474,SnPS3,20.9
1475,Tl2Pt(CN)4,9.6
1476,Lu2CuOs,60.8
1477,Be2NbPb,82.4
1478,CoAs,94.9
1479,Ho3In,33.0
1480,NiCl,13.9
1481,Ta3Sb,53.8
1482,SrCuAs,37.1
1483,NbCu3S4,18.3
1484,CrBr3,5.5
1485,BaZnF4,18.2
1486,ScPPt,69.7
1487,CuSe,6.2
1488,Mg2BeCl,1.1
1489,NaLi2Bi,26.9
1490,U(SbO3)2,27.6
1491,NaZr2Be,20.1
1492,BaGaGeH,37.7
1493,LaSb,19.1
1494,Sr2SnO4,61.2
1495,PRh2,45.4
1496,ScSiNi,68.0
1497,Ho2SO2,84.1
1498,Np(SiAu)2,31.9
1499,HfVF6,12.3
1500,MgSnO2,4.9
1501,BeZn2Tc,25.2
1502,UCd2O5,31.7
1503,Sc3Fe2Si3,68.3
1504,BiI3,4.5
1505,Na4CO4,27.4
1506,RbAlF4,20.9
1507,TmB2,172.1
1508,ErNbRu2,53.0
1509,CdAsRu,38.0
1510,Ho3GaC,5.9
1511,Li2VOF5,5.3
1512,CoSi2,83.1
1513,Zn3(PO4)2,34.3
1514,Tm2AlZn,61.1
1515,Mn3PdN,113.3
1516,NaMgBO3,39.3
1517,HoNiSb,49.0
1518,Sm3AlN,0.5
1519,BeNbRu2,62.4
1520,DyP,46.2
1521,ErH,55.2
1522,RhSe,19.3
1523,Ho(CuSi)2,82.9
1524,BeNbIn,11.1
1525,InPF3,8.0
1526,NaAuO2,15.6
1527,Ti3Sn,39.7
1528,LiDyHg2,19.2
1529,TmSi2,41.2
1530,Sr2GaSbO6,105.8
1531,ZrTi2O,60.3
1532,AlF3,29.5
1533,VFeRu2,98.4
1534,Ba2CuClO2,13.6
1535,HoCoC2,135.6
1536,CaPtF6,28.4
1537,CaSi,35.3
1538,BeVCo4,113.5
1539,HoSi,44.0
1540,SnC,112.1
1541,Ba3SbP,3.7
1542,ZnCl2,15.3
1543,RbPrSe2,24.2
1544,PaRh3,94.1
1545,MoAs,114.2
1546,Mo3W(SeS)4,0.4
1547,CF4,3.8
1548,IrF4,44.7
1549,Hf2FeTc,63.4
1550,Rb2CdCl4,4.7
1551,BiBrO,19.3
1552,Tm2AlOs,55.3
1553,ICl3,7.8
1554,LiSc2Au,47.7
1555,Ce(SiNi)2,74.4
1556,Li3Al2CrO6,58.3
1557,Rb3BrO,8.7
1558,BeSnSb,5.5
1559,HoSi2,43.7
1560,CdPbF6,26.3
1561,U(GePt)2,28.5
1562,U2SN2,96.0
1563,Li2YbPb,35.3
1564,RbPrTe4,12.8
1565,MnBeCo4,57.8
1566,Ti2TcPt,83.1
1567,FeCuO2,38.4
1568,USnPt,31.6
1569,Zn2GeSe4,33.4
1570,PrPPd,44.6
1571,Co2NiSe4,40.8
1572,NbTe,91.8
1573,URh3,86.9
1574,Th3P4,58.2
1575,Pd2Cl2O,8.3
1576,AsPdRh2,19.3
1577,LaHO2,32.3
1578,Ba3In2O6,39.3
1579,Rb2S3,9.1
1580,YV(WO4)2,36.5
1581,LiCdBO3,12.0
1582,AlCuPt2,91.3
1583,HgCl,7.9
1584,ScAg4,57.6
1585,K2PdBr4,7.7
1586,AsCl2F3,8.2
1587,Rb3Ir,12.7
1588,TmClO,5.7
1589,BaNd2ZnO5,65.4
1590,NdAlO3,165.8
1591,GaP,65.2
1592,K2YBe,6.3
1593,Sm3Si,35.6
1594,GaRh,56.4
1595,BaLiF3,51.8
1596,Ba(MnSn)2,32.3
1597,CdPd,62.7
1598,BeCuNi2,92.9
1599,CrS,55.1
1600,Ho3Hg,23.2
1601,Be2InPt2,50.7
1602,LiSc2Os,38.9
1603,ZnGeP2,61.7
1604,Th2In,38.0
1605,CeCrO3,49.5
1606,Ba2SrWO6,59.7
1607,Li2VFeO4,52.2
1608,SrBeCu,14.5
1609,PrFe2,10.9
1610,ZnO,86.2
1611,Ni3C,88.1
1612,Ho2AlOs,49.9
1613,Al2FeNi,126.0
1614,Tm(CuSi)2,81.2
1615,Cd3(ClO)2,15.6
1616,Tl2MoCl6,12.4
1617,MoCl3O,5.7
1618,Yb2Nd2O5,13.5
1619,NaSrNb2,42.2
1620,LiDyO2,60.6
1621,Mg(BC)2,51.7
1622,LiBe2Sb,40.7
1623,Mg2Bi2O5,33.6
1624,KBe2Fe,31.6
1625,KHoO2,40.6
1626,NaScBe,13.2
1627,CaP,35.7
1628,K2S3,11.2
1629,Er2AgRu,40.5
1630,TiTe2,15.4
1631,AlMo3,98.3
1632,Zr2SbP,109.1
1633,Sr2CuTeO6,41.2
1634,SbBr3,5.0
1635,NbRu3,168.0
1636,SrCuP,42.4
1637,TmMgHg2,35.7
1638,Co2As,45.6
1639,Na4CO4,16.7
1640,SrScBe,12.0
1641,GeF2,15.5
1642,UTeAs,40.4
1643,MgBeRh2,84.4
1644,CaGe,31.7
1645,MnGaFe2,97.5
1646,MnV,81.2
1647,Sc6Te2Rh,50.3
1648,Ca(BH4)2,12.0
1649,K(AsRh)2,20.5
1650,RbHoO2,36.0
1651,LiCaN,43.6
1652,PtO2,16.0
1653,Re3F,22.0
1654,NaYbSe2,19.6
1655,Hf3Pt,4.4
1656,YBi2IO4,28.5
1657,As2Ru,131.9
1658,SrC2,25.4
1659,BeCoBi4,9.6
1660,Si2TcOs,69.2
1661,AcCl3,24.7
1662,BiTeCl,9.8
1663,LiYF4,39.4
1664,BaGe2,17.9
1665,ScAlPd2,47.0
1666,Sm2SeO2,70.3
1667,DyAl2,53.5
1668,TaAs2,91.3
1669,SnO2,14.7
1670,BeV2Cr,53.5
1671,SmFeAsO,50.4
1672,HoIr,58.1
1673,LiMoIO6,24.3
1674,MnBeRh2,142.7
1675,Ba(ZnP)2,21.6
1676,CeGa2,69.5
1677,U(SiRh)2,90.9
1678,Yb(ZnP)2,38.5
1679,BaHf2Ru,23.2
1680,TaF5,15.2
1681,Li2PtF6,30.2
1682,Na2CoGeO4,56.8
1683,RbErS2,30.5
1684,RbI3,8.1
1685,Zn2(PS3)3,8.6
1686,Mn3(OF)2,35.9
1687,BaSnHgS4,12.6
1688,Lu2SO2,89.9
1689,Rb2Cu(BrCl)2,2.4
1690,Na2Zr(CuS2)2,15.9
1691,Pr(SiNi)2,78.3
1692,Mg2As,12.2
1693,Li3Sb,48.4
1694,ScCo3B2,140.0
1695,Ag3BO3,2.6
1696,BaO,35.4
1697,HoCl3,7.6
1698,CoP2O7,105.0
1699,SrHfN2,109.8
1700,U(SiRu)2,84.2
1701,LiWO2,80.1
1702,Na2HF4,12.3
1703,Sr(CoAs)2,37.1
1704,DyTmMg2,42.2
1705,KIO4,16.5
1706,V3Ag,66.1
1707,CePRuO,52.2
1708,Nd(SiOs)2,87.4
1709,MnVAs,81.1
1710,AlZnIr2,116.5
1711,ScGe2,58.3
1712,HfGaRh2,65.1
1713,AlBMo,182.9
1714,Li4UO5,61.6
1715,Rb4NO,4.0
1716,LiHo2Ga,45.1
1717,NaEr3,33.8
1718,TiNbS4,36.1
1719,MnI2,5.0
1720,Ce(AsRu2)2,72.3
1721,RbCS(OF)3,8.8
1722,Nb3Se4,59.8
1723,MgPPt5,60.3
1724,Cd4SF6,41.3
1725,TbTlTe2,28.1
1726,MgAl2O4,157.6
1727,KBe2Hg,35.4
1728,UCuAs2,51.2
1729,Er2TlAg,35.4
1730,DyAgSb2,33.3
1731,Pd(PbCl3)2,12.9
1732,ScSbPd,52.5
1733,YPd3,69.0
1734,InBO3,67.8
1735,V2TcRu,97.7
1736,TiFeSb,25.9
1737,Ba4ZrPb,3.0
1738,PrIr2,82.7
1739,Li3VP2HO8,50.4
1740,BeCo2W,57.5
1741,CaAlF5,63.2
1742,AcH3,79.4
1743,RbAuO,7.3
1744,SrMnBe,20.2
1745,TcNiW,18.2
1746,NaPrS2,34.4
1747,Ce3Tl,37.4
1748,Na2BePb,3.8
1749,BaSr2Sc,13.4
1750,AlVOs2,137.6
1751,SrO,53.8
1752,HoAu3,43.8
1753,ScBeCd2,34.0
1754,TaTlO3,93.3
1755,Pm2CdSi,31.3
1756,SrCaO2,62.4
1757,Dy5Si3,50.1
1758,CoSb,90.0
1759,Zr2Cu,59.9
1760,BaSc2Ta,21.2
1761,BaRuPt2,34.6
1762,Ag3N,16.4
1763,Na2PtC2,8.9
1764,Eu2PI,35.7
1765,BeCrHg,36.2
1766,Ti3In,39.7
1767,Ca(MnN)2,8.8
1768,MnBeV,74.2
1769,RbSbBrF3,8.8
1770,U3O8,29.6
1771,RbCdAg3(CN)6,11.1
1772,GaFeCo2,100.9
1773,CaTiO3,97.6
1774,BaBe2Si2O7,64.2
1775,KPrSiSe4,13.7
1776,TbAgHg2,35.2
1777,KRb2RhF6,9.1
1778,Hf2RuRh,65.0
1779,Na4BePd,9.0
1780,Pm2Mg,36.1
1781,Sc2MnS4,30.7
1782,K2ZnF4,16.4
1783,Mn3GaC,59.1
1784,ZnBiF6,34.4
1785,Sr(BeN)2,46.8
1786,YbSnRh2,59.9
1787,Ti(NbSe2)2,49.3
1788,TiZnCo2,101.0
1789,Tl3SbSe3,7.0
1790,ScOF,15.2
1791,TiBeOs4,75.6
1792,KPrS2,27.1
1793,SrP3,38.7
1794,K2NaVOF5,25.3
1795,Tl2Sn(AsS3)2,11.2
1796,Ta2SnO6,54.6
1797,PrAlO3,166.4
1798,Y2Cr2C3,86.0
1799,LiClO2,5.5
1800,Mg(AlS2)2,13.0
1801,Ba(NiP2)2,56.7
1802,Tb2AgIr,34.0
1803,Li2PbO3,42.6
1804,Y(AgCl2)3,7.0
1805,LiGa2Pd,55.1
1806,IOF3,21.6
1807,Tb(SiRu)2,71.4
1808,YbIn2Ni,36.1
1809,Mg3ReH7,40.4
1810,Ho(CoSi)2,104.3
1811,Mg2SnN2,52.6
1812,PbF2,22.2
1813,Yb(SiAg)2,41.9
1814,CaC2(SN)2,18.9
1815,V2PC,202.7
1816,BaH4(IO)2,13.6
1817,NbTlBr4O,10.4
1818,V3Si,63.2
1819,KPrTe4,13.2
1820,Ba4ZrCd,4.5
1821,CuH4(OF)2,32.1
1822,Ca2Mn(PH2)2,29.9
1823,PrB2Rh3,92.5
1824,Sc2Ti2O7,57.6
1825,NaGaO2,46.1
1826,ZnCdS2,31.3
1827,Li3BrO,48.4
1828,ThAs,23.4
1829,Co2P2O7,23.9
1830,CaCuF4,28.8
1831,CaSO4,9.5
1832,KAuF6,7.8
1833,AuCN,2.3
1834,Mg3Si2H4O9,11.9
1835,LiBeCd,55.3
1836,Ca2CrSbO6,76.0
1837,ZrInNi2,65.6
1838,Nb3Si,71.9
1839,Sb2TeSe2,24.6
1840,CdP2(HO)4,11.6
1841,CrSi2,145.5
1842,NdCoO3,94.0
1843,CrCuO2,43.6
1844,LuNbO4,50.5
1845,NbP,38.8
1846,Rb3SbSe4,7.2
1847,Ti2VSe4,43.7
1848,Na2NiO2,50.5
1849,CuBi(PSe3)2,8.7
1850,LiCaF3,49.3
1851,As2O3,11.9
1852,ZrCoSb,4.6
1853,Tm3AlN,67.2
1854,HfBRh3,84.3
1855,AgNO2,13.6
1856,RbCoCl3,5.5
1857,TbSF,60.6
1858,Pm2CuRu,30.0
1859,SiIr,77.0
1860,BaSi2Br,0.5
1861,Re2NiO8,19.2
1862,Sm(GePd)2,43.0
1863,PCl3,4.4
1864,KBe2BO3F2,22.6
1865,CeVO4,39.7
1866,TiAlAu,46.9
1867,HfZnCo2,92.8
1868,CrPd3,93.8
1869,Tm6ReO2,78.9
1870,VCoB3,212.7
1871,UBi,29.4
1872,LiMnAs,47.1
1873,BaN3Cl,14.8
1874,SnBr2,5.1
1875,Sc2BeIr,40.8
1876,Cd(AsO3)2,42.6
1877,HfSiPd,91.6
1878,CaHCl,36.5
1879,DyTiGe,45.8
1880,Rb3Sb2Au3,9.2
1881,YCuO2,13.4
1882,Li2GePd,55.1
1883,Hf2BeTc,76.8
1884,Na2O,27.5
1885,SmAs,36.1
1886,YbZn,0.9
1887,SeOF2,8.6
1888,InFeAs,13.8
1889,Mn2SnS4,47.5
1890,Zn(CN)2,4.6
1891,TiZn,92.0
1892,KH,10.1
1893,Rb2MnF6,10.5
1894,Nd3AlN,0.7
1895,PmInAg2,32.9
1896,BCl3,3.0
1897,CoCO3,33.6
1898,SBr,7.8
1899,Nb2VAs,37.1
1900,Re3Ge,71.0
1901,ZrAsCl,51.1
1902,Li2UO4,21.4
1903,KRb2ScF6,10.5
1904,Ba(CuS)2,26.9
1905,K2PtSe2,14.5
1906,ZrCoP,113.8
1907,TiCo2Si,105.8
1908,BiTeI,9.6
1909,MnInNi2,25.1
1910,LiAuI4,9.2
1911,SnO,24.6
1912,K3V,5.8
1913,Tb2S3,46.5
1914,TiC,167.6
1915,BaAgBi,2.6
1916,Sc2CuRu,55.3
1917,Bi(TeBr2)2,5.3
1918,GaNi2,29.1
1919,NpP3,50.8
1920,Fe2C,126.3
1921,MnBeNi,151.7
1922,HfBeSi,36.8
1923,TmSe,10.8
1924,BeMoRh,131.3
1925,SrPd3O4,66.7
1926,LuB2,175.9
1927,TmCuSi,65.0
1928,RbYS2,29.7
1929,WCl4O,11.3
1930,YZn,41.6
1931,Li2Ag3F6,24.0
1932,SrSiO3,221.7
1933,BaSc2Be,17.9
1934,HfInCo2,87.4
1935,CaHBr,21.7
1936,KSmS2,29.1
1937,Sn2Rh,31.9
1938,Pr3Pb,28.6
1939,CaBe2Ru,37.2
1940,ZrIr,52.7
1941,HoVO4,46.8
1942,NaCuO,14.0
1943,YAs,40.1
1944,YbNi5,67.6
1945,Sb3Ir,51.6
1946,Sn2PClO4,22.1
1947,Sc2Al,46.8
1948,Rb2NbF6,18.9
1949,Nd2CuRu,26.6
1950,TiAsSe,48.3
1951,Ba2ErNbO6,74.5
1952,Y2NCl3,18.6
1953,NdMnPO,45.9
1954,Y3CuGeS7,39.6
1955,PuB2,184.9
1956,NaNdS2,35.7
1957,SmInRh2,50.2
1958,CaIn,36.5
1959,ErP,48.6
1960,YTiGe,53.2
1961,SmRh3C,70.9
1962,Fe(BW)2,235.7
1963,YScBe,43.5
1964,Tm2TeO2,74.3
1965,Er(HO)3,24.8
1966,LiAs,14.1
1967,ErCo3B2,127.3
1968,InI3,5.9
1969,PmTm3,34.9
1970,VAg(PSe3)2,6.1
1971,NbGa3,70.4
1972,CdSnAs2,30.0
1973,ThAs,35.0
1974,NaMo2As,31.4
1975,Rb2CuF4,11.1
1976,K2MgF4,19.0
1977,RbBeO3,24.4
1978,Be2IrRh,85.1
1979,CdBiClO2,17.1
1980,CdSO3,14.9
1981,PuO,43.2
1982,Ba4ZrSc,7.5
1983,TmF3,93.0
1984,Ti2AlRe,87.5
1985,NbSbRh,36.9
1986,VSe,38.2
1987,Yb(PRu)2,72.0
1988,Rh3Pb,74.1
1989,LiVPO4,36.6
1990,CuF2,15.6
1991,PbO2,41.5
1992,Ca2ZrBe,6.9
1993,Ba2ScCd,20.4
1994,CoPt3,98.1
1995,NaEuS2,27.1
