,pretty_comp,eps_average_sq
6819,Ta2ZnO6,2.3909063832223407
6820,AlPS4,2.238459291566411
6821,Ba2SrNi,9.659880951647382
6822,LuNbRu2,11.643534686683422
6823,Li4Ti3V3O2,9.698901999711099
6824,BeCuSi2,9.705816125739592
6825,Na2Au,4.381152816325859
6826,K2CdO2,1.9802188431248369
6827,PaIr3,7.427550067148656
6828,SmTiGe,10.851406974827428
6829,Er(SiPd)2,8.153784397443925
6830,Te2Mo(WS2)3,3.222121454363051
6831,NbCu3Se4,3.0287456149369825
6832,LiPd,3.7693633414676277
6833,KTi2Be,12.517949778884187
6834,AlIr,8.060328777413487
6835,Li2Ni2SbO6,7.479385001455668
6836,NiAs2,9.008190717341632
6837,DyCoO3,4.529672541512613
6838,Dy2Sb2O7,5.563146591633191
6839,H4WNCl6,4.225734650132842
6840,AgN3,2.52886008575669
6841,NaLiICl,1.8631246156211163
6842,ScNiP,4.177802452645809
6843,AlCuTe2,3.1827975116240115
6844,Sm3Tm,12.587767872025607
6845,TbSi2,7.795113854203799
6846,KLaS2,2.3074083585991736
6847,Pr2CdAg,9.959337327352658
6848,CuHgSeBr,2.9804865374633045
6849,PmZn3,12.730167582033895
6850,ThSnAu2,14.409413589733624
6851,Be2PdBr,6.121824346821243
6852,ScBPd3,11.764467688765185
6853,ThHg2,8.258084927310124
6854,CaNiN,6.929167819202148
6855,Ho4InIr,12.401592639657213
6856,LiTmIn2,11.788290800620755
6857,CaCrF5,4.288037624213047
6858,Tl2Hg2PdCl8,2.2137599990363306
6859,Tc3H,14.751484671042435
6860,Sm2TlCd,8.605230967266364
6861,HoInPt,11.236006111307228
6862,Rb2Pd3S4,2.885971817834217
6863,MnPSe3,6.047892194806385
6864,Tb(SiRh)2,9.089072193207254
6865,LuB4Ru,8.11704995672689
6866,CdBiS2Cl,3.0291417926534905
6867,Yb(NiP)2,6.774737387284223
6868,UBi,10.478411139099286
6869,BeGa2Fe,8.341954207498384
6870,Pr2Sn2O7,2.131243768319336
6871,SmB2Rh3,8.567506443923268
6872,K3Nd,9.682787133189835
6873,Ca(NiO2)4,7.054743085329187
6874,Al2Au,10.064159179981207
6875,HoPd,5.732399148698563
6876,RbErO3,8.429861604241594
6877,Nd2MgGe2,7.057742793084298
6878,Nd2SeO2,2.4200344350167144
6879,BaTl2Bi,9.78484712876667
6880,HfW2,8.23732561777992
6881,Li6WN4,2.377617855473555
6882,Li4Cr3FeO8,8.78226052904376
6883,KNaSmTaO5,1.962031260369382
6884,BeVP2,12.149304506843182
6885,LiZrSc,12.444231595401945
6886,Ba4PbW,14.904636862399569
6887,LiCuO2,8.173887284109888
6888,Cr3Fe,16.918684937074747
6889,Rb2TbF6,4.254895220018153
6890,BaNa2Pt,6.8715379161679175
6891,HoAg,7.5731037230451275
6892,ErAg,7.751057992300148
6893,HoScRu2,11.881914828848085
6894,ScBe2Sn,9.302460248056246
6895,K3Re,9.537462975026427
6896,Mn2VGa,10.417710880994925
6897,Y2FeB,9.40888587099096
6898,MnTcPd,12.723156055004592
6899,Ca4BeRh,12.022807492428713
6900,HgH2(ClO2)2,1.6433096685246718
6901,As(CN)3,1.8178650481631835
6902,PuAl3,13.165437073387778
6903,Cu3(MoH)2,4.934663109068338
6904,TbAgSe2,3.109924972299708
6905,Ce(BIr)2,11.236262723877543
6906,Sr2BeTl,11.505747838942645
6907,K3BS3,2.000533262241179
6908,Li2TiV3O8,8.14898562194502
6909,ThNCl,2.4732637007269025
6910,CeCdAu2,18.22600614506645
6911,RbNdTe2,2.7254173992253
6912,ThPSe,5.936123875616702
6913,TeWS,3.046150576273821
6914,LiNbCuO4,5.135964693544273
6915,Ba4CoRe,14.695757891309993
6916,Be2InCu,10.172397292018566
6917,LaZn,7.888713456578327
6918,Al2CO,2.3220680437919987
6919,AgSbF6,1.7084203229884618
6920,BaMn2O8,2.5958941940430984
6921,Rb2CdCl4,1.7509997144488632
6922,Be2TcHg,8.631552583400046
6923,Sm3Th,14.263699847281325
6924,KTe,2.5108431518781367
6925,NaH2Pd3,6.279206425443691
6926,NdGeO3,2.8062608574400207
6927,KIO3,6.76122769916825
6928,Ca2As2O7,1.8152685751700768
6929,Dy3Fe2Si3,9.261716903468818
6930,VBrO,7.75465021777256
6931,Na2GaNiF7,4.2159182471517
6932,SmH2,2.7194484734960502
6933,Cr5B3,17.739619499865263
6934,BeCrSb2,11.470018889842045
6935,DyTiClO3,2.235352321223659
6936,S2N,2.5599218738078706
6937,BP,3.0108470568927936
6938,PrCd3,5.732756753953546
6939,CaMn2(Si2O)2,4.78574968003969
6940,TlBiSe2,4.473015388601595
6941,Li2MnFeO4,9.938772560029737
6942,LiIrF6,4.903488554080655
6943,BaSnS2,2.808083569506672
6944,LiPmHg2,13.81942473477098
6945,Tm(CuSi)2,6.7787929112293535
6946,K2BrCl6F,3.710714216966864
6947,FeAgO2,6.830097607892097
6948,Li2CuSnO4,2.580368190782083
6949,Be2TeOs,10.952999589153647
6950,BeHgRh2,14.048165953841329
6951,Li2VSiO4,6.079506558924005
6952,BaScTe,11.448742289002752
6953,Ti3Ir,16.15045200605853
6954,LiTiV3,2.46254610785937
6955,BaNd2CoS5,7.2970953125199065
6956,SmTiGe,12.724547143218887
6957,Ti3Pb,12.247567105347901
6958,VFeSb,5.816605539315865
6959,NaYb(PS3)2,2.4553411168308164
6960,Sm3Si2Cl5O6,1.8414306032719958
6961,BaSbBr,8.428101802897258
6962,Ba5Al5Pb,7.3843821677916965
6963,Tm(CoSi)2,9.649789289582095
6964,TiBeZn,9.438617483508908
6965,Y(MnBe)2,10.50207439826374
6966,TiBe2Pt,5.0053804384215725
6967,MgV4,3.4145277857999634
6968,LiYS2,2.61372658605805
6969,Ni(AgO)2,8.184167642466765
6970,UNi2B2C,13.493586130701747
6971,Ba4ZrTa,15.929136825327356
6972,DyGeRh,9.041469275879152
6973,Na4CO4,1.6202263216394597
6974,BeTlSe4,14.083476133398314
6975,Be2CoGe,7.761436722669327
6976,LiBH4,1.6279025359850838
6977,TlCuIr,9.622141133864128
6978,Be2NbSb,6.05024792880424
6979,Be2NiCl,5.595242026341071
6980,LiBeBr4,10.179887032772024
6981,Pr3Al,11.74338537219996
6982,YClO,1.9679939024295785
6983,PmSmHg2,9.350930434988813
6984,CaSiSnO5,1.8665833314731315
6985,DyAgHg2,11.097004100206506
6986,Sc2BeV,14.05648604737329
6987,B3Ru7,18.264175316723172
6988,Ba4NiSb,10.519039880141152
6989,PrAl2Ni3,11.556641669043245
6990,KCu4Se3,6.409342139928768
6991,Yb2CdIn,10.291841429015511
6992,VCl4,3.3807346341685363
6993,YbHg2,9.981451130304986
6994,CuHgSBr,2.8449253065766067
6995,PrNi5,13.044634912484135
6996,BaCuSeF,2.5381226658037366
6997,Sr2Mg(BO3)2,1.8028680853943069
6998,Dy(HO)3,1.852745710200584
6999,BeInIr2,8.43016211785594
7000,TiBeCo2,10.253153986294494
7001,YBe2Cu,9.812631315469533
7002,K3AlTe3,2.2908368194468443
7003,RbMnP,7.857183549678176
7004,TaIr,14.214079874077909
7005,Sr2BeNb,10.196046619482802
7006,Li2VCr(PH)2,6.320247885434031
7007,Tl2GeS3,2.856740566916545
7008,HfScHg2,13.304244936610772
7009,Hf2GaSb3,8.612651546804077
7010,KCN,1.636490146624782
7011,LiHoO3,12.576096373676533
7012,YInPt,11.258946072642264
7013,MoCl3,3.676084873884171
7014,Dy3AlN,5.011446896855238
7015,TiC,9.197135423597935
7016,Ba4BeSn,12.079896522735615
7017,LiGaO2,1.8490357847627863
7018,Be2SbPt,9.575007397734305
7019,Bi4O7,2.785815260685221
7020,NaAc2Sn,6.8979562190550325
7021,DyNbO4,2.1394235983865686
7022,Na3VO4,1.8472141186121327
7023,ZrN,9.326569572999496
7024,Li3FeP2HO8,1.9644083078627008
7025,Li4V2SiGe,2.546265238867834
7026,Np3Sn,17.6813941757996
7027,SmN,5.2471230212374484
7028,TmB2Ru3,12.088333218438349
7029,YSb2,8.843099004308389
7030,SCl,2.2211258406492864
7031,CaBeGe,10.645197665301165
7032,BeCdTc,9.98200046750817
7033,NbRh,12.030419776549778
7034,Ce(BRu)2,9.707553759830537
7035,GaTeI7,2.728418345244488
7036,AcN,2.6927000080464465
7037,BaTiO3,7.694108135450138
7038,ErNi4B,11.639020577351001
7039,Pr3In,11.483453313354829
7040,Nd(CoGe)2,9.312003006872366
7041,BaSbTe,11.406967169234777
7042,K2NaCrF6,2.0511216443692457
7043,TmPt2,9.893147460068846
7044,Nd(SiPd)2,8.267014777616726
7045,ZrBr,5.480897128512205
7046,Hf2SN2,2.985933689819652
7047,Sc5Si7Pt9,7.968259952252227
7048,AsPSe,9.204189263590793
7049,HfBeSi,14.271991218233476
7050,Pm2ZnRu,10.324354701384488
7051,Ho3Mn3Ga2Si,14.921993834605349
7052,Li2NdGe,6.500005128203104
7053,Be2NiGe,8.416000633713537
7054,NaHCO2,1.5749920634720669
7055,GaFeCo2,14.575070039854586
7056,ZnFeRh2,15.820475129822533
7057,Zr6Al6Co7,13.647369709947775
7058,CeCo4B,14.508970788216967
7059,Pr(CoSi)2,9.351434827518897
7060,YInAu2,11.64345739031152
7061,KPAuSe3,2.813497230612937
7062,CeS,9.42385978956252
7063,AsPIr2,18.887543514178862
7064,Ti6Si2B,9.418565000395057
7065,NaNb3,13.137858780384775
7066,TaSe2,5.972654351291393
7067,Ta2BeTl,11.511188759926867
7068,ErAlAg2,8.854501679936597
7069,BeTeBr4,11.677251388918545
7070,TaNbAs,14.069228834587914
7071,Ac3Pr,15.212388591758582
7072,Sm4S3N2,2.6852063856123487
7073,TlInAs2O7,1.9870078006892675
7074,TaMnBe2,11.851838113417964
7075,BeCdSn2,13.486648953687494
7076,SrB2,5.056909464617033
7077,PuC,13.945450871162253
7078,Tl2Au,11.715313340524304
7079,TaCo3,10.03911350667976
7080,Mg4BePt,10.391717856062103
7081,SbPd,8.96577566824719
7082,Ti2Al,13.094571394283971
7083,NbWSe4,6.452586044886706
7084,KBaW,11.192028413116184
7085,Li5FeS4,5.201765725853738
7086,Be2ZnPd,9.65020207042319
7087,Zn(FeO2)2,9.216166954506267
7088,LiCuPO4F,5.425891631796566
7089,Ca(BC)2,3.808092260787108
7090,Li8NO3,5.395952186593206
7091,Si3Pt,13.3425809597194
7092,Hf2MoPt,2.4520535611333343
7093,NdBi2BrO4,2.4794152536434884
7094,Li2BeTl,8.15485540439968
7095,KLuS2,2.326155626779945
7096,Ba3NaBiO6,2.1647632665028294
7097,Na6MnTe4,5.3695344304697405
7098,Be2Cd2Sn,10.536069792226447
7099,Li2V3CoO8,10.50558898872405
7100,Ca3SnO,5.6907644477697374
7101,KSc2F7,1.5698195225354197
7102,ThGaAu2,10.827326539825055
7103,Ti2MnIr,9.69761826429562
7104,BeTl2Ga,12.120559668046136
7105,FeN3ClO3,2.580426321366297
7106,SnPt3C,10.872846913297362
7107,Ba4LiBe,13.448438571075823
7108,TiCo2Sn,9.112414608653406
7109,MgH2SO9,1.5757960951002936
7110,MnBe2P,7.766069361867259
7111,BeReRh,12.718575654005704
7112,ErCo2,14.337629976161795
7113,Li3VPCO7,4.858363922144985
7114,NaYb3,8.776229258628105
7115,Li3MnO4,5.952450475784461
7116,LiGa,8.802107702135894
7117,CdCuH8(ClO)4,2.0333715843396654
7118,BeSi2Ge,11.105713244392128
7119,PmI3,2.1526727572949858
7120,NdAl4Co,8.919366569437539
7121,BePW2,8.690232064411935
7122,BeCr4Se,15.567655571729484
7123,LiTm2Co,7.000342848746767
7124,Ba4NaGe,11.102125922542944
7125,Mn3Mo3C,18.27371883334096
7126,BeCr2Ge,12.186718180051592
7127,BaCaPb,6.511812343733503
7128,BeNi2P,9.96545366085592
7129,AlFe2Ni,12.708481419902222
7130,RbBaO3,9.33012861647684
7131,SrMnBe2,9.793373610082824
7132,Sr3(BO3)2,1.7868128049686682
7133,Ba4PtO6,2.327874567067564
7134,CdSe,3.3397205471915363
7135,Lu2ZnCu,10.030124625347383
7136,Li2CrCl4,3.3872309241227314
7137,TmMgRh2,6.235912122536688
7138,Hf2CuMo,2.4926759382906822
7139,Mg2H2O3,1.6719948165788872
7140,Ba4InSe,11.897882164486251
7141,PaGaNi2,17.389099075761994
7142,Be2NbRe,10.275808159620992
7143,Yb2AgSn,6.790294544421473
7144,BaSr2Tl,9.914296075197004
7145,Na2Co2O3,11.835010209825196
7146,LiBePb2,8.499584303560576
7147,NiGePt2,10.09500701667248
7148,Ti2CrIr,10.859019292735416
7149,SrN,7.642826702209072
7150,BeHg2Mo,10.176024108986116
7151,BeV2Tc,12.175056468041534
7152,Li8BiO6,2.0979116600403684
7153,PrYTl2,8.118016999243101
7154,Dy2Al3Si2,8.659255164273658
7155,BaSiP2,13.855178333990027
7156,Ba4TlPt,12.725997013986769
7157,ZrBeBi4,15.902524956748223
7158,K2Zn3O4,1.978054599853098
7159,TiSnRh2,9.105157878916762
7160,ZnNiSb,10.996212984477882
7161,HfCuHg2,6.705870562425134
7162,SiRu2,13.273740994911721
7163,Be2NiHg,8.261987250857588
7164,H5NO,1.4896643917339234
7165,CrSb2,10.539936748703317
7166,Mn3PtN,15.528770073640732
7167,ZrRu3,14.596479027491524
7168,FeAg3(CN)6,4.034067426308093
7169,BaLiNi2,6.733854765288602
7170,Na2BiAu,5.1842453645636795
7171,NbSbRu,4.908747294371548
7172,Mg2Ni,19.241894397381984
7173,Al2Ge2O7,1.8001851756601783
7174,Sr(CdAs)2,4.310204944856643
7175,MoP2,5.461437539695936
7176,Li3Mn3CoO8,8.302957304478928
7177,Ba4HfIr,15.327191523563604
7178,HfInAu2,7.169558331352544
7179,Li4TiV3,4.579770736619902
7180,Ni2SnAs,9.985279164850628
7181,Be2CrSi,11.24154941871152
7182,Ba3SnO,6.013301921573538
7183,Ba4TaHg,14.957449648920765
7184,Li4Nb3Fe3(SbO3)2,4.395145048801006
7185,Mg4BeV,15.564475577416673
7186,YMn2,13.008324257951136
7187,Sc2BeCo,12.242588233975143
7188,Be2VZn,11.467269364005833
7189,BeGePb,12.839086156472876
7190,PrBr3,2.221275909621915
7191,BaHf2Cl,10.481927303697542
7192,SrAuO2,2.6526087787936867
7193,TbMn2BiO6,11.011188249533594
7194,CrS2,10.063445400723024
7195,LiAlGeO4,1.7343874999549551
7196,Sc4BeTc,11.787798776701276
7197,CaYHg2,9.203895914231104
7198,SrBeHg,8.515791213974191
7199,NdInPd,11.51661698011472
7200,UTlO3,3.230108357315587
7201,NdCuO2,2.2258556407218624
7202,ScSi7Ir3,5.597597699013392
7203,H4NCl,1.7431580536486069
7204,BeVIr,10.805386002668607
7205,ZnCu2SnS4,4.50809272309255
7206,KNa2Be,9.144969473249578
7207,LiTiPO4F,4.1096431313030894
7208,BeCuRe,8.004692373851727
7209,Ag3BO3,2.3503971295648456
7210,ScVOs2,11.98917567363717
7211,TbSe,8.548450151928128
7212,Ba2YNb,13.191944511708655
7213,Ba4Na(BN2)3,2.160277759918849
7214,TmI2,2.924380276229478
7215,BeGe2Br,11.067714307841523
7216,Zr(SiNi)2,8.74380923854129
7217,MnGaCo2,15.067909609497928
7218,ScBe2Cl,7.029449954773607
7219,BaSnSe,12.5284476292955
7220,Li3Au,7.124514018513824
7221,AcPbAu2,10.897374301485042
7222,MgCr2F2,3.975688619597869
7223,Ba4YOs,14.222334548167536
7224,LuInPt,11.877795811232538
7225,LiCa2Al,10.288454694462137
7226,Li3ClO,1.8063499107315841
7227,MnAlIr2,14.581032199402072
7228,BePdSe2,6.82974133233951
7229,Rb5Au3O2,2.16349254678633
7230,AlPd2,10.915574500074044
7231,NbO,10.749885270705605
7232,Dy2CuOs,7.399635126139668
7233,Rb2NaTiF6,1.7002352778365706
7234,Be2VHg,10.669731330575603
7235,Hg2IO,2.9478919021339074
7236,KCu4S3,6.297774739276298
7237,Rb2TiCl6,2.0881570822138835
7238,ScSbPd,4.38393658713262
7239,Be2SiW,5.227539255392222
7240,Mg2BeFe,8.796347726945163
7241,Sr2CaUO6,2.1081666600785307
7242,NaZnSb,4.726679595656977
7243,Ba4TaOs,16.25566362840964
7244,WN2,7.0725785019797875
7245,PrEr3,14.643524165992286
7246,Sm6Si4S7,2.6529417634015258
7247,Mg2ZnAs2,3.2839457973602437
7248,Mg3V,12.196487199189773
7249,CdAu,4.9819173016018645
7250,LiBeSi,6.520454994349192
7251,TmCu,7.653273809292336
7252,CaO,1.8648324321504064
7253,NaBe2Cu,8.986241335137475
7254,Sb2Pt,6.961975294411781
7255,NaTeAu,4.404985811554902
7256,Zr6Sb2Pt,9.699108206428052
7257,H8(NO2)3,1.855442444988976
7258,Be2ZnSe,8.535955326343581
7259,CeBrO,5.957155361412022
7260,Pm2CuGe,7.442418961601128
7261,TmGe2,11.398309816225678
7262,BaSm2PtO5,2.404828476211973
7263,U3Co2Ge7,12.217642980542527
7264,NiAgTe2,10.171999147987906
7265,Mn3NiO4,15.681109654613097
7266,Na5MnO4,4.2005158413382215
7267,Tb2Sn2O7,2.102783869065007
7268,RbCS(OF)3,1.5471802308285438
7269,ZrNi4Sn,12.982289217750981
7270,AcCdAg2,14.13001769284101
7271,BaHgPd2,8.449364867649324
7272,Dy3CuGeSe7,3.233398624770331
7273,Hf3Tl,9.706937381756068
7274,Rb3Mo,8.880703800938301
7275,DySnPd2,12.996906042080425
7276,BaMnSe4,17.21971254115469
7277,Cr3Ru,22.014824550743075
7278,HfBe2Ge,11.70765703859373
7279,Y2Ni2O7,3.899538434225261
7280,ErCu4Au,19.115969763524948
7281,BaBeNb2,14.181962722651145
7282,SrCuF4,2.1474170531128784
7283,NbCo3O8,8.198282340425544
7284,PmAgAu2,11.8719627694834
7285,CeNdI4,7.7729016461035965
7286,YCuAs2,8.609345697167312
7287,Mg(WN)2,7.586134281261658
7288,NaMgTl2,14.171979395977118
7289,Dy2Nb2O7,5.426389223046942
7290,Er3Sb4Au3,5.386891496958149
7291,LiVO2,10.72557069188706
7292,SiSn,4.694209198576477
7293,ZrBeNb2,12.367939736808767
7294,Nd3U(ClO2)3,2.32930604830423
7295,CaTiO3,2.520773690754487
7296,BeCuSb2,9.294570099436193
7297,Ba4TaTi,16.20881241794105
7298,CuSbPd2,2.255615215412416
7299,Au2O3,3.159973628581944
7300,Tl3PO4,2.2159873645849157
7301,HfBeV,11.393635650367855
7302,Li2MgTl,7.4329738328612445
7303,LiAg2F4,3.703399339345768
7304,NdNi5,13.182757678118794
7305,Li2Pt,4.321839885974491
7306,NpAsS,11.72155564192171
7307,SrAl2B2O7,1.5910373974234546
7308,BaInMo,14.354062142822151
7309,UO,10.96299685305072
7310,BaNdCuBO5,2.1223100621728204
7311,MgVO3,5.517716919161402
7312,SnS,2.0083990307373347
7313,Na8PO3,4.650268809434568
7314,TmTaRu2,11.530858597693408
7315,HoBi2ClO4,2.3956836185105908
7316,UGaNi,14.628237533391824
7317,Ni3(PbS)2,10.631124117420507
7318,LiAl3,8.814355714779536
7319,AlGaRu2,16.226441384357816
7320,ThB2C,7.392658520451219
7321,PbCl2,2.108316864230801
7322,SrBeCu,6.177324124030836
7323,Np3Al,18.793472270977496
7324,LiMnCoO4,8.524449151313728
7325,Sr2CuO3,2.1544218095195133
7326,Li4VCr3O8,9.987877652434477
7327,Mg(CO2)2,1.7828161243755154
7328,LiCa2Ga,10.533147677688754
7329,ErNbOs2,12.209883974332707
7330,Ba4LaBi,14.103733548248847
7331,TbErO3,2.10238753167282
7332,SiB4,4.14071652414571
7333,Li3(FeO2)4,11.387810734874954
7334,ErInAg2,9.036996182360596
7335,Li2SbPd,8.093627122619376
7336,NaGaH4,1.7680120663238323
7337,BePtW2,11.386720335548775
7338,Ag2HgI4,2.5722299015964083
7339,Sc2C3,10.080803539401014
7340,Sm3Pd,14.395718113383575
7341,LuHfRu2,7.186696041993152
7342,LiCoP2O7,2.3104400735213484
7343,MoPt2,10.055787719849034
7344,LiPbAu2,1.4071602609511114
7345,Ce2In8Co,14.225958667168973
7346,Te2Pt,8.125519470573353
7347,AgHgO2,4.7664312296168365
7348,Ba4ZrSe,12.775272991212358
7349,BaMg2Ta,10.59552263930383
7350,SiHgO3,2.493451423228453
7351,PmDyIn2,7.442506298284202
7352,NdAs2,4.781342210439798
7353,KAgO3,10.793845468599224
7354,TaCuN2,4.333989693880993
7355,Li3Fe(BO3)2,4.615408974294693
7356,BeVGa4,11.55992214506655
7357,TbCo2,14.071400072487455
7358,PdSe2O5,2.3661642659235085
7359,TbMgRh2,6.466683848774425
7360,Mg(C2N3)2,1.8006757990635995
7361,Mn4BeSb,14.175570535255362
7362,Mg3Fe3O8,9.842941633475226
7363,Mn3N2,14.773058812130499
7364,Tm2NiOs,15.68812289600002
7365,VSiOs2,9.852740735450213
7366,Li2PdF6,1.942438330209396
7367,Si2TcIr,3.69334085438464
7368,Li3Cr(CoO3)2,4.633386090826736
7369,LaV,15.149510443135338
7370,HoMoClO4,2.1150965305000464
7371,BaGe2Br,10.560411923784033
7372,Ba2TlBi2O7,4.061104119161027
7373,TbAgSn,6.0321693168102195
7374,Pm2AgIr,8.94791223321582
7375,NaMnTe2,9.520490183458692
7376,ZrGeTe,8.869176962943069
7377,BaAgP,4.269734574108012
7378,AcGaTe2,4.146516610361038
7379,YbSn2Pd,9.79184354450172
7380,CaFe2(Si2O)2,4.206300829311506
7381,Ba4ZrGa,14.444182219842007
7382,Li2MgGa,2.172809241512011
7383,Pr6Cd4Pd3,10.186896812408904
7384,Li3Co2(GeO4)2,6.996218025952784
7385,Nb2Se9,3.59388833067102
7386,Sr4Zn3F4,1.5605768164367944
7387,Lu(SiPt)2,8.652687443794559
7388,Cd2P3Cl,3.0671430789362706
7389,Zn(GaS2)2,2.6000128204812123
7390,SmTm3,12.19550463627206
7391,SbTeO3,10.936073335525872
7392,Sc2AlC,8.488421525819744
7393,Ba(AlGe)2,6.5910621298846825
7394,LiBeNi2,8.921485302347364
7395,KC,7.050997565356739
7396,TlP,5.306420639187964
7397,ZnP4,3.965925701102665
7398,V2OsRu,15.850009463719573
7399,Co(HO)2,5.574588176119679
7400,LiTiP2O7,3.897105763683266
7401,HfSiPd,8.037765029326664
7402,ErCuS2,2.865716896927073
7403,SrCuP,3.8013067928454993
7404,TbTe,7.240490314888903
7405,LiHfAu2,8.55553621931437
7406,InBr,2.7269885710553807
7407,B2Mo2Ir,16.132837113580898
7408,Pr2I5,3.2069196019441044
7409,TmPt3,8.048055665811463
7410,Sm3AlN,9.059464664095774
7411,BaZr4Cu,18.044051651444587
7412,USi2,12.84381952535927
7413,Rb2NaTlF6,1.5644487847162014
7414,BeCo4Os,19.424098434676445
7415,Ca(AlGa)2,11.436508791293493
7416,SrPd,7.722560024585974
7417,Na2Bi5AuO,2.5788627984701566
7418,ZrSi,11.748354494708328
7419,K2NaNiF6,2.927370834042042
7420,BaCdTe,3.1489998412194318
7421,BeTeIr,13.53537217811169
7422,MgMn(SiO3)2,3.487965022760406
7423,KAl(SO4)2,1.6001874890149592
7424,Mo(SeCl)2,3.7700751539812405
7425,Pm2NiRu,13.436010072438414
7426,PrMgGa,8.527043254649682
7427,Er3CuSiS7,2.8394893907179863
7428,AgCNO,2.400388857386792
7429,ScBIr3,6.9984212505392955
7430,Pm2ZnIr,8.872925109567868
7431,GeSb,11.042698945457133
7432,LiBeCo4,16.397082057488156
7433,BaTe,2.5486859359285523
7434,Tl2(IO3)3,2.325188164428849
7435,Sm3BWO9,2.193900635853866
7436,CeDy3,14.650258245732966
7437,RbCd4As3,5.396125152984006
7438,SrTaBe,9.55002443277852
7439,U(CuGe)2,11.20265444734714
7440,Rh3W,12.594979158378944
7441,RbAg3Te2,3.3696834668358195
7442,Be2ZnRu,6.203335124484784
7443,GaTc2W,8.869312261951318
7444,LiAc2Ga,8.841860663910056
7445,CoHO2,3.1728325935458166
7446,SrCaSn,5.112249993887232
7447,Sr(PrS2)2,2.8046390142048585
7448,H2O,1.4610612581271192
7449,MoS2,9.808137777716352
7450,BeCu2Se,6.6695327172648815
7451,Pr(BC)2,5.7608535247247294
7452,HoCd3,11.289591076149154
7453,Li3NdSb2,4.374867617044734
7454,LiCu2F6,6.661431277635959
7455,Tb2Nb2O7,5.58060928573216
7456,Ba2Sc2O5,2.1494262800415678
7457,MnSeO3,6.5231817389982325
7458,Na3MnPCO7,3.4866124916122616
7459,NbAs,9.824783288534494
7460,Pt3Rh,23.452844177199488
7461,BiSbO5,3.346216769228597
7462,PrTe2,6.397830361406384
7463,TaBeSb,9.797829691654506
7464,Li2CuPd,1.4877947887169565
7465,Li2Fe2SiO6,8.736992236080638
7466,Li2InAg,7.4978663631729265
7467,K3GeSe3,2.320624915836249
7468,SrGeO3,1.8485399644043403
7469,LuSb2,7.9767161162974825
7470,Ba4CuSe,10.663146815082307
7471,BaTiSi2,9.348812758848043
7472,LiPt,6.876905796456232
7473,NbN,14.497282503972945
7474,AcTlTe2,3.9813063182829826
7475,Nb2VAs,10.844353369380762
7476,AcBrO,2.1131335341935524
7477,ScSnPd2,10.474044109129961
7478,SrSm2O4,1.9942751398273344
7479,Li3SiNiO5,3.2900101316966586
7480,SrLi2Sn,5.599544624342233
7481,Rb2SBrCl6,4.691396380609937
7482,FeB2,8.920353132023418
7483,Ba4VFe,16.51431803012162
7484,Y2BeSn,10.37243462259464
7485,LiFe3O4,13.10664844013653
7486,Zr2AgPdF,2.738004139271281
7487,Co3NiO8,9.188605262316292
7488,PrAlCu,11.997841472531633
7489,Be2VCl,5.781484815051117
7490,UCd,14.446429778091655
7491,InSb3,11.729582260251215
7492,KCrCl3,8.135133680524245
7493,Ho2Ge2Os,8.324540027332842
7494,BeOsPb2,10.159155148600368
7495,RbAgCl3,3.3310308714670698
7496,KLiSi2O5,1.6091716295452556
7497,K2SnSe3,2.4306034915907886
7498,Ca3BiAs,4.371510036589188
7499,GaAsO4,1.8497387202881743
7500,MnAlFe2,12.085179629060823
7501,CaHI,2.1842618890600094
7502,Sr2BeOs,6.2287692738346525
7503,Na3FePCO7,3.2535058014394256
7504,V2ZnO5,6.84088931840493
7505,Na2MoO4,2.00032497359804
7506,LiLuPd2,12.165014043011489
7507,LiVF4,4.6501075256385205
7508,BePtRh,13.12411774812565
7509,CuAuSe4,4.913742633336291
7510,H(CO)2,2.007676932842201
7511,BeCoBi2,11.71759218724848
7512,MnBeNi,12.570871091535384
7513,RbBeO3,10.766132081671671
7514,TlCuSe2,5.563916486313095
7515,Y2TlCd,7.860426197096442
7516,LiFe3O3F4,8.116078691913561
7517,AsP2Pd,13.204321262374675
7518,UAsSe,11.451729127079457
7519,Mg2NiSbO6,5.125999089608452
7520,Ac2CuGe,8.305450017909926
7521,CoAsRh,11.009451999683423
7522,YbAl2,10.898275092875936
7523,Cd(HO)2,1.9615215182777543
7524,Ti2NiIr,12.014516219973235
7525,B2Ru,6.929175035072116
7526,OsRu3,19.03479971000483
7527,Dy4InRh,12.410568077247715
7528,CeCo2B2C,9.372831304716133
7529,Tm(FeB)2,11.10939092239834
7530,TmLuZn2,10.58432173862202
7531,Hf2Al3,10.642767497225522
7532,PaSiTc2,8.369097920325702
7533,ScNi4Sn,15.074294897827446
7534,MnH2SO4,5.968302382866787
7535,Li2HgPb,7.292011610888543
7536,BeCo4Sb,17.11973130630268
7537,TmMgGa,8.54685517212813
7538,HfBe2Ni,11.972118999297216
7539,NaMgO3,10.432805630957251
7540,NbCoSb,7.52922749468142
7541,Sc2ZnRu,10.288595628170055
7542,Te2Mo,6.605018294196213
7543,Rb2PtS2,2.4761529301182783
7544,LuThTc2,10.486000190730497
7545,TaBeW,10.036061644556261
7546,LiSc2Os,7.360441562841188
7547,BeGaBi2,14.375948664349075
7548,BaP3,3.3382979695247896
7549,MnBeNi,13.117484514951787
