,pretty_comp,et_c22
1031,Rb3Tc,10.7
1032,BaTeBr,5.8
1033,CaMnGe,86.5
1034,Tl2Sn(AsS3)2,75.4
1035,CaAgAs,111.0
1036,Ti2CuTc,216.1
1037,MgCrF4,115.4
1038,MnGaRu2,327.6
1039,ZrGeTe,164.4
1040,MnCN2,64.0
1041,In2HgSe4,40.6
1042,ZnCrF5,111.8
1043,H4N2O3,17.2
1044,KAgSe,55.4
1045,BaNaHg2,37.0
1046,Sr2PdO3,291.0
1047,Na3Co,17.9
1048,YbBrO,80.8
1049,LuP,227.4
1050,AlFeO3,175.3
1051,Y3AlC,174.7
1052,Ca5Sb3,78.1
1053,ZrBeZn,120.6
1054,Cr2AsSe,183.7
1055,KCu4Se3,72.8
1056,YbH2,101.7
1057,CaBePt,142.7
1058,FeCl,122.7
1059,Ce(SiIr)2,298.7
1060,BaYMo2,134.1
1061,Rb2TeBr6,27.4
1062,U2SeN2,235.0
1063,UHg2,131.6
1064,BeCdRu2,273.2
1065,MgCl2,42.6
1066,CoCu2SnS4,87.3
1067,OsCl4,33.5
1068,RbSmSe2,73.9
1069,HoGeAu,168.7
1070,LiH,79.9
1071,Al2IrRu,389.4
1072,RbF,92.0
1073,Rb2Yb2O5,77.5
1074,ZrCoP,327.2
1075,TmIn,67.5
1076,BeCoPd2,169.4
1077,Al3Tc,154.6
1078,CrNiSb,146.1
1079,Th(CuP)2,197.1
1080,NdHO2,123.2
1081,MgHg2,45.3
1082,V2GeAs,136.1
1083,OsC4(ClO2)2,23.6
1084,Na4CO4,65.1
1085,Lu2CoRu,220.7
1086,Co3Ni,309.1
1087,Fe3SnC,447.4
1088,Pr(NiGe)2,192.7
1089,NaBeSn2,65.5
1090,NbSe2,136.3
1091,Na2H4Pt,53.9
1092,Ba4MgSn,20.1
1093,SrGe(PO4)2,105.6
1094,Li2Si,66.3
1095,CeSb,103.5
1096,BaErCuS3,90.7
1097,K3Rh,16.9
1098,BaScBr,0.5
1099,Na2BeNb,71.1
1100,Tb(SiRu)2,255.4
1101,HgPSe3,56.7
1102,Zn(RhO2)2,257.8
1103,LiZn2Rh,118.5
1104,Be2VFe,237.6
1105,NaSi,38.5
1106,CrFe2Si,199.7
1107,Ag5(PbO3)2,115.9
1108,Mn2Be2Te,71.8
1109,SmMg,54.0
1110,Cr2NiSe4,105.8
1111,Zr2Au,178.4
1112,DySe,47.4
1113,BaAuO2,144.1
1114,Zn(CrSe2)2,93.8
1115,Nd(CrSi)2,181.5
1116,Rb2ZrCl6,26.4
1117,Na2MnCl4,50.6
1118,ErRh2Pb,94.5
1119,KCaBi,35.9
1120,Sc3InB,160.1
1121,PuNi5,374.9
1122,TmZnPd2,119.2
1123,Yb(MnGe)2,136.5
1124,RbLiO3,63.5
1125,Li4FeN2,85.0
1126,LiAlSi,125.2
1127,Na3MgP2HO8,149.5
1128,ZrAlW,122.7
1129,ZnCoPHO5,129.5
1130,YScBe,109.5
1131,BaMn2Cl,41.8
1132,SrCaGe,59.5
1133,VP,210.5
1134,BeCrRu2,278.8
1135,Te4Mo2WS2,142.6
1136,BaTbO3,141.3
1137,Sc(CuSi)2,180.3
1138,NaAsS2,66.1
1139,BaGaFe2,74.0
1140,Zn2AsRh,74.9
1141,GaAsO4,53.6
1142,Zn2In2S5,95.4
1143,NbInPt,138.2
1144,NiCl2,61.5
1145,MoC,613.8
1146,KCO2,94.5
1147,LiMn2(BO3)2,82.7
1148,Tm2ZnRu,140.6
1149,Fe(CoSe2)2,122.7
1150,MgTe2,71.0
1151,Mn2NiO6,254.2
1152,CdCo2As,94.9
1153,BeNi4Os,278.1
1154,K(PRh)2,148.5
1155,BeInBr,95.1
1156,Sr3Ti2O7,284.1
1157,AlFe3,197.4
1158,Hf(VGa2)2,231.1
1159,DyTlO2,193.7
1160,UBi,171.1
1161,HoInAg2,97.0
1162,Ba2SrWO6,191.9
1163,MnNi2Sn,115.9
1164,As(CN)3,29.9
1165,AlCuCl4,25.1
1166,BHC4NClF4,23.4
1167,V(CrTe2)2,46.2
1168,KAcTe2,95.9
1169,MgBeZn,93.4
1170,Zr2Ni,163.8
1171,CaMo2O5,89.3
1172,AsPdRh2,140.8
1173,Ca(GaO2)2,286.0
1174,TmNp3,44.9
1175,BeFeHg2,102.1
1176,V3Te4,104.8
1177,LaF3,129.8
1178,HoNi,123.2
1179,Ba3SiO,86.6
1180,Dy(GePt)2,148.0
1181,IBr,16.7
1182,Pd2O,144.1
1183,BeB2,576.3
1184,ScBeIn,130.5
1185,Sc3Sb,105.4
1186,CaNiWO6,236.9
1187,TiBe2Rh,191.5
1188,PrMnSi,113.4
1189,DyHO2,240.8
1190,Lu2MgSe4,77.5
1191,Sm3Pd,51.7
1192,NbCrW,185.2
1193,MnI2,44.9
1194,RbYO2,189.1
1195,ErHO2,207.3
1196,NaMoO2,314.6
1197,HfGeS,222.0
1198,Ho2Be2SiO7,311.6
1199,CeSiHRu,215.1
1200,CoP,331.1
1201,Fe(Sb2O)2,221.4
1202,NaLi2Pb,36.0
1203,CoB,505.2
1204,Mn2GaCo,219.6
1205,InSn2I5,28.4
1206,AlVNi2,206.9
1207,TePdI2,58.1
1208,CaTlF3,102.6
1209,CaPd3O4,271.0
1210,NaPrS2,70.8
1211,TiAsAu,61.3
1212,La2SO2,168.3
1213,BaMnGe,68.4
1214,NdInCu2,122.8
1215,NaF,117.3
1216,TbBr,58.3
1217,BaMnCr2,41.8
1218,SmAl,75.6
1219,Ba2CaIrO6,237.1
1220,BaGaBr2,38.2
1221,Pr3Ag,32.6
1222,ThNi5,239.0
1223,SrCeN2,237.3
1224,NbNi3,142.7
1225,BeSbBr2,25.0
1226,SnPt3C,193.4
1227,BeMo2W,202.3
1228,HfBeZn,139.6
1229,BaCo2Sb,39.6
1230,Cr3RhN,520.4
1231,HfBe2Ru,122.4
1232,NdPb3,62.2
1233,InSn2Br5,33.8
1234,CdCuF4,130.9
1235,BaNd,31.1
1236,Mg4H2O5,260.3
1237,Sc2AlCu,103.0
1238,MnBeCd,184.6
1239,ScAlAg2,111.3
1240,TmTiGe,143.2
1241,KCa2Be,13.7
1242,P2Ir,360.7
1243,K2AgSb,41.4
1244,Si3NiP4,157.7
1245,ZnBi2O5,105.9
1246,UNiSn,208.2
1247,Be2CuNi,181.4
1248,Li2PdF6,67.9
1249,SrLi2Pb,58.7
1250,HfBeSe2,133.0
1251,Ho2SO2,218.2
1252,VPd2,264.5
1253,ErSbPd,146.1
1254,ZnPbF6,55.7
1255,CaTiO3,290.6
1256,Te3WO2,267.3
1257,NdAl4,83.4
1258,SmTiGe,122.8
1259,RbTe6,21.6
1260,CrNi3,278.4
1261,NaSnN,149.9
1262,RbNpO3,280.4
1263,BeNbCd,216.5
1264,BeVP4,37.0
1265,LiEr2Al,78.3
1266,Re3Sb,308.7
1267,CaBeGe,59.9
1268,Ag3BO3,137.2
1269,BaAlSiH,125.3
1270,ZnPdF6,77.1
1271,BaIrCl2,28.4
1272,Mg3(HO2)2,239.1
1273,Ag2PbO2,81.7
1274,ZrIr,187.0
1275,Ba4LiBe,9.6
1276,LiAsPd2,121.8
1277,UTe,190.5
1278,DySb,73.9
1279,AlCuF5,155.8
1280,CdBr2,49.0
1281,MnGaPt,152.6
1282,NaMgP,13.6
1283,Yb2AsAu,134.0
1284,TiAsP2,47.4
1285,Yb(SiNi)2,191.9
1286,TiBeCd,168.0
1287,TbTiSi,134.9
1288,NaBO2,114.7
1289,LiSnCl3,24.5
1290,Sr(NiAs)2,158.9
1291,KCaF3,124.9
1292,Tm(FeSi)2,246.5
1293,BaInTe,11.9
1294,Sr4CaMn2(SO3)2,139.3
1295,Rb2WBr6,17.1
1296,MnGaFe2,175.7
1297,PtCl2,103.3
1298,Tm2NiIr,171.0
1299,Pm2ZnOs,131.0
1300,Zr(MoO4)2,196.2
1301,CaBiClO2,57.7
1302,AgN3,68.3
1303,Ba4NaBi,14.9
1304,Pr(GeRh)2,199.0
1305,SmC2,169.9
1306,ZrBe2Si,187.5
1307,CoSi2,229.3
1308,Na3AlF6,100.3
1309,PaRh3,321.4
1310,BaMg(FeO2)4,155.8
1311,Er2CuPt,150.4
1312,NaMnBe2,98.9
1313,Li3Al2CrO6,372.4
1314,BeTlMo,174.5
1315,PrCuS2,96.1
1316,RuF3,97.1
1317,Mg3Fe,113.2
1318,TlCoMo2,187.2
1319,Ba(PrS2)2,125.9
1320,BePd,196.0
1321,LuSnAu,133.3
1322,HfBrN,179.7
1323,MnInRh2,219.2
1324,CrIr3,539.4
1325,K(CoSe)2,91.7
1326,Nb3Os,416.3
1327,CrFe3,355.9
1328,LiCuO,130.8
1329,ZnCu2SnSe4,77.0
1330,CaHgO2,96.4
1331,MgSbF6,51.9
1332,Ti2MnBe,144.3
1333,CaBeNi2,80.7
1334,Al9Co2,201.8
1335,BaNaZr,13.0
1336,BaSc2Nb,42.1
1337,NaBeCo4,130.3
1338,CuSbS2,100.4
1339,MnAlPt,234.8
1340,Cu2SnSe4,46.8
1341,CaGeO3,327.4
1342,YTiGe,119.6
1343,Mg2PN3,303.3
1344,BaCeN2,194.1
1345,MgBeRh,224.9
1346,MnBe2Zn,173.2
1347,K2BeZn,20.5
1348,NdPPd,203.0
1349,RbDyO2,193.6
1350,AuCl2,29.9
1351,Tb2Cr2C3,254.7
1352,BaSb3,51.0
1353,LiAsRh2,206.7
1354,InPbCl3,41.0
1355,Bi2OF4,149.0
1356,MgV2O5,134.8
1357,LiDy2Tc,122.6
1358,UCr3,211.1
1359,SrHClO,70.2
1360,MnBeV2,287.1
1361,SrAlGeH,134.8
1362,USbRh,177.7
1363,HF,67.1
1364,ZrCo2Sn,185.0
1365,K3ScSi2O7,192.3
1366,Mg(AlC)2,336.8
1367,BaSc2Ni,92.4
1368,K2PAu,56.3
1369,TaTlPt,213.1
1370,Cr3Ir,450.6
1371,NdBPt3,243.9
1372,Ti3TlC,275.4
1373,ErZn,94.9
1374,Ho6CoBi2,88.7
1375,Ba2LiZn,27.0
1376,TbBPd3,224.7
1377,LuScPd2,159.7
1378,NaZr2CuF,3.8
1379,Sm2IrRh,147.9
1380,XeF4,23.7
1381,PmMgRh2,160.0
1382,Pr2Tl,68.8
1383,CaAl4,65.8
1384,ZrVSi,195.7
1385,BaSiTe2,56.2
1386,HoSnPd2,135.4
1387,MgCuSn,105.0
1388,BaLiSb,7.9
1389,BAs,319.4
1390,NbAlNi2,215.3
1391,YWN3,212.7
1392,SbCl3,15.2
1393,BrCl,18.1
1394,USb2Au,114.9
1395,Li3Pb,61.2
1396,TaBeBr,134.6
1397,Li2CrCl4,42.5
1398,UNiAs2,194.7
1399,BeNbFe,188.9
1400,Ho2S3,116.5
1401,H4C,4.1
1402,UGeSe,167.7
1403,Sc2IrRu,278.3
1404,GaCuO2,235.8
1405,Ti3AlN,197.2
1406,SnHgF6,43.3
1407,Dy(GeRh)2,199.2
1408,HfSe2,117.4
1409,NaMgBO3,251.6
1410,KTlCl4,26.6
1411,Zr2Fe3Ge,269.0
1412,PmCd3,76.7
1413,Mg(SnN)2,123.5
1414,BaTiBr,7.8
1415,AuSe,31.8
1416,PbI2,24.7
1417,DyGa2,180.4
1418,Mg(AlH4)2,44.5
1419,FeRh,18.6
1420,InNi3,197.1
1421,K3Zn2F7,106.8
1422,BaTiO3,242.6
1423,Te2Mo3S4,113.6
1424,C3NClO4,21.4
1425,TiS3,111.7
1426,Ti3TlN,200.3
1427,PrCo5,192.8
1428,ScAsRu2,90.0
1429,BeFe2Ge,199.1
1430,CoH2SeO4,127.2
1431,NaHO,80.7
1432,NaGe2N3,272.8
1433,NaHoO2,250.6
1434,TiZnF6,57.8
1435,SiCN,28.5
1436,BPS4,18.3
1437,KNaSmNbO5,189.9
1438,PSe,18.5
1439,YbIn3,62.6
1440,CaFeO3,179.7
1441,LuBi2ClO4,180.2
1442,Be2CrIn,169.9
1443,ErTaO4,292.3
1444,Na6PbO5,103.0
1445,YSe,209.4
1446,GaAgSe2,71.4
1447,RbCaSb,39.6
1448,LiNbIr2,278.0
1449,KZnAs,98.1
1450,NaNbSe2,130.7
1451,HoSiIr,245.5
1452,BaMo2Br,57.1
1453,Be2TcSb,159.4
1454,Li(Co3P2)2,346.4
1455,PaAgO3,275.0
1456,Dy3Mn3Ga2Si,98.8
1457,Pr(HO)3,99.9
1458,CaSnO2,61.9
1459,Cr2FeTe4,97.8
1460,Ba2BiSbO6,136.4
1461,K2SiF6,42.0
1462,Sm(SiPd)2,195.0
1463,YbF2,96.3
1464,FeBO3,497.7
1465,SnPt,164.1
1466,Mg2Ti3O8,235.3
1467,Na2LiN,70.2
1468,Mg3BeAl8O6,354.7
1469,MoRh,505.7
1470,ErBiPt,147.8
1471,TiInFe2,256.3
1472,CaBeTc2,176.7
1473,SnBiO4,214.9
1474,AcBr3,39.6
1475,YP,163.3
1476,Mg(BiO3)2,167.4
1477,Li5Sn2,75.4
1478,YbB2,174.3
1479,Zn4(B2O)3,298.1
1480,BiAuBr6,55.1
1481,K2MnF6,55.9
1482,Zn2Bi2O5,152.4
1483,BaP3,77.2
1484,ErInPd2,144.0
1485,HoRh,163.2
1486,TmMnRh2,116.6
1487,HfSiPt,196.5
1488,Ba(PPd)2,138.5
1489,SeBr,20.2
1490,CoS2,38.2
1491,InTeCl,32.8
1492,CeScSi,102.6
1493,Na2PtC2,49.4
1494,TbPO4,284.9
1495,ScAu2,151.7
1496,KErTe2,62.7
1497,NaCrS2,102.1
1498,SbS2,13.8
1499,NpC,209.3
1500,AlPd,188.3
1501,NaSmSe2,89.4
1502,TiBr2,50.3
1503,YHo3,65.8
1504,TiNi2Sb,157.1
1505,ScBe2Sb,154.3
1506,ZrAs2,198.2
1507,TeI2,11.3
1508,Yb(FeGe)2,151.2
1509,RbCa2Nb3,279.9
1510,BeSiIr2,293.5
1511,LiYBe,90.5
1512,LiMgAs,96.2
1513,ThSnI6,28.4
1514,AgBiSCl2,47.0
1515,LiBe2Sb,95.2
1516,K3AlH6,35.5
1517,BaNiF6,99.9
1518,Li5CuF6,118.2
1519,Pr2ZnAg,71.1
1520,Nd(CoB)2,298.6
1521,MnPd3,201.7
1522,CaUO4,243.0
1523,KH2N,38.7
1524,BeCrNi,254.6
1525,LiAl,67.2
1526,BrN3,96.5
1527,Rb8N3O,48.3
1528,SiP2O7,375.2
1529,KRb2ScF6,93.5
1530,Ho(MnGe)2,162.2
1531,Sc2BeSb,123.6
1532,BeFe2Se,110.5
1533,BeTc2Ge,254.0
1534,Li4CO4,142.1
1535,Hf2BeBr,143.2
1536,LuPb2,49.4
1537,Y2AlNi2,136.3
1538,Li8PtO6,188.5
1539,RbNa7(CoO3)2,66.4
1540,HoSb,74.3
1541,K2PtBr6,27.7
1542,Ni3C,271.5
1543,TbB2,321.9
1544,PrHo3,61.0
1545,Ge2Mo,290.2
1546,Na3ErCl6,33.9
1547,SmGeRu,163.8
1548,KMgSb,56.7
1549,Li2MnSi3O8,81.3
1550,DyIr3,302.7
1551,Ti3Pd5,189.7
1552,Na4ScBe,24.4
1553,NbSbO4,180.4
1554,Ca2ScBe,9.4
1555,BeNbPb,15.6
1556,HoAl3,156.8
1557,VZn3,175.4
1558,Sm(CuSi)2,201.8
1559,BaCdSn,9.7
1560,TaN,715.5
1561,KCaBr3,47.6
1562,SbClF8,31.7
1563,NaLiSe,66.6
1564,YScBe,63.8
1565,MnAgO2,133.0
1566,NaGaTe2,29.3
1567,K2MoCl6,27.5
1568,NaMnBe,0.9
1569,FeSiW,382.3
1570,Sm3V,34.0
1571,PdO2,376.3
1572,Ca2BeMo,58.3
1573,Mg2FeN2,161.5
1574,Ba2ErRuO6,286.8
1575,Li2VSiO5,240.0
1576,Ca(MgSb)2,82.7
1577,ScNiBi,166.4
1578,BaGeF6,109.9
1579,MnAlTc,132.9
1580,U2Cl5O2,54.7
1581,YAlAg2,106.5
1582,Al2Au,143.0
1583,LaC2,139.6
1584,K2BaGa,12.8
1585,Na2Ti2O5,127.4
1586,SiHgO3,262.2
1587,ZrSiTe,175.4
1588,YAsO4,242.5
1589,SmRh,141.1
1590,ScNbOs2,393.4
1591,VSi2As,9.4
1592,GeClF,98.5
1593,Ba2YCo3O7,217.9
1594,TiClO,228.9
1595,Ce(CuSi)2,206.1
1596,Co(AsO3)2,343.2
1597,SrAgSb,26.6
1598,NaInSe2,84.8
1599,RbC,29.0
1600,InOF,222.7
1601,Tl2SnCl6,28.8
1602,SrAgAs,124.3
1603,CuSbAs,98.6
1604,K3AuSe2,28.7
1605,ThO2,358.7
1606,Sr2LiTl,35.6
1607,KTi2Be,52.6
1608,TbCu,116.2
1609,KDyS2,99.4
1610,LiCaGaF6,110.7
1611,Li2YbSi,84.2
1612,Nd(SiAg)2,159.3
1613,BaTe,84.5
1614,BaGaBO3F2,167.7
1615,LiMgBi,56.3
1616,BaRuPt2,104.8
1617,LiPaRu2,168.3
1618,Ba2PdO3,215.8
1619,Tm(FeGe)2,196.1
1620,Ta2MnAs,157.8
1621,Ca2Cr2O5,162.9
1622,RbClO2,31.7
1623,BaNa2P,14.9
1624,Na4HgP2,48.2
1625,BaBiBr,16.6
1626,SnPt3,257.1
1627,Li2CeO3,118.2
1628,CaV2O5,117.5
1629,TbSb,158.8
1630,YVO4,246.2
1631,NaBeBr2,69.4
1632,MnNbP,384.3
1633,CuNi2Sn,146.0
1634,Sc3Pb,98.2
1635,AsCl5,23.6
1636,SnBO3,249.2
1637,NaSbSe2,42.4
1638,Tc2AsPt,41.2
1639,MnVAs,164.9
1640,MoO2,136.5
1641,Li2NdAs2,74.7
1642,Nb(SeCl)2,96.2
1643,Yb3W,69.9
1644,CIN,14.1
1645,Er(SiIr)2,306.2
1646,TiFeCoSb,151.0
1647,Be4TeO7,296.3
1648,Fe2As,237.1
1649,Mg3Mn,50.0
1650,Ba(AsPd)2,132.4
1651,RbHF2,43.3
1652,Na3BP2,38.1
1653,InBi2S4Cl,76.2
1654,Ca2SiO4,136.3
1655,SmP3,125.4
1656,ScSiNi,213.0
1657,YCrO4,236.1
1658,Er3SnC,127.9
1659,XeF2,24.2
1660,Nb2C,397.3
1661,Be2TePt,199.2
1662,KAuC2,31.0
1663,CaZnSi,102.2
1664,Li2PtAu,197.6
1665,YAg,102.1
1666,Rb2AuI,14.3
1667,SrBeCu,69.4
1668,CuP2,153.6
1669,ZrO,220.0
1670,AsOs2Cl,206.0
1671,BeCr2Cd,244.7
1672,V2C,428.1
1673,ScBeBr2,41.0
1674,Li8NO3,171.1
1675,ErTiGe,141.6
1676,NbS3,166.8
1677,TiVO4,293.1
1678,Y2TiO5,203.4
1679,Mn2SnRu,217.3
1680,BeMoSe2,212.6
1681,MgNiF6,87.6
1682,NbCrSe5,54.2
1683,PuIn,17.5
1684,H6PbCNCl3,50.5
1685,ErSi,211.9
1686,Ca2AsI,71.0
1687,Lu3Ga,92.7
1688,Cr3PdN,491.1
1689,LuGaPd2,143.7
1690,Sr2BeRu,113.8
1691,Sm2CuRu,131.9
1692,Hg2SO4,105.8
1693,Ni3Sn,149.3
1694,DyBi,141.8
1695,Mn2SiRu,322.1
1696,Sr2BrN,96.3
1697,Mn2BePt,263.3
1698,KBaSn,13.3
1699,AuCN,26.9
1700,DyMn2,157.4
1701,Mn3RhN,556.8
1702,Ti2AlV,135.1
1703,LiCaAlF6,120.7
1704,Ca2Sb,66.8
1705,Pb2ClO2,92.4
1706,Mn2BePd,239.3
1707,UFeC2,330.8
1708,Ba4RuBr,10.1
1709,SmSnAu,126.6
1710,PuRh3,294.3
1711,Na2CdCl4,51.8
1712,Ni3S2,211.0
1713,BaSO4,81.5
1714,Rb2Pd,18.2
1715,Th2Zn,102.6
1716,CeVO4,224.7
1717,VAg(PSe3)2,70.3
1718,Sc4BeTc,97.2
1719,SmCo2,164.5
1720,NbCl4,30.7
1721,Y3SnC,185.2
1722,NaPF6,74.1
1723,SrSO4,70.5
1724,Ba(CoAs)2,133.4
1725,Ho2TlAg,96.5
1726,VNi3,290.3
1727,NaHO,33.8
1728,BeV2Se,151.0
1729,VIr3,534.8
1730,Tm3AlC,113.6
1731,MgVF6,61.5
1732,Sr2HgPb,63.8
1733,Sc2GaAg,113.2
1734,Sr3AsN,120.5
1735,Na4Al3Ge3ClO2,76.6
1736,Tl3VS4,55.1
1737,DyPPt,231.7
1738,NbTl3Se4,46.3
1739,TiZnF5,132.2
1740,UIr2,329.5
1741,Rb2SnI6,18.7
1742,Ga2TeS2,61.9
1743,NaN3,36.7
1744,Mg2CrN2,200.3
1745,BeFe2Cu,171.0
1746,YbIn2Ni,89.5
1747,Be2TlIr,169.8
1748,CdSnF6,44.2
1749,RbAu5,94.3
1750,YbOs3,261.8
1751,Al2CdTe4,44.3
1752,MnCu2SnSe4,68.3
1753,Ca2CoN2,148.3
1754,Zr2Al,130.9
1755,Sc2BeCl,66.3
1756,Pr3AlC,126.0
1757,MgAg3,105.4
1758,BeInW,256.2
1759,Ba4TaRh,23.4
1760,MnPd,391.5
1761,PrO,303.0
1762,Ca6Ge2O,93.1
1763,TiBe2Cd,178.9
1764,SrS2,88.4
1765,CuPtO2,272.4
1766,SmI3,3.6
1767,SrPb3,60.5
1768,K2Mn2O3,76.5
1769,TmAgTe2,81.6
1770,AlGaN2,378.4
1771,Sm3Ir,98.5
1772,Cr2HO4,210.7
1773,DyAgSb2,114.4
1774,ScRu3,250.7
1775,Ca3AsP,113.0
1776,Sr(BeN)2,280.0
1777,HfBeCl,109.3
1778,MnH4(ClO)2,22.2
1779,CeInPd,125.4
1780,Mg(BiO2)2,207.9
1781,BaTeO3,84.9
1782,Rb3Ir,31.0
1783,Ba2ScTl,21.9
1784,NdCuSn,139.5
1785,Ba4HgIr,15.1
1786,CaSbF6,29.7
1787,BiBO3,148.1
1788,K2SbAu,41.6
1789,Eu3As4,107.2
1790,NaMnBi,45.4
1791,Al(CoO2)2,238.6
1792,TbIr2,291.3
1793,Ba2YNb,20.4
1794,Mg2H6Ru,155.5
1795,HfVF6,241.0
1796,SmAsPd,184.4
1797,Hf2ZnHg,144.7
1798,VB,618.9
1799,HgRhF6,55.4
1800,HoSe,218.7
1801,Cd(GaSe2)2,53.2
1802,BaZn(NiO2)4,180.6
1803,BrF5,23.1
1804,Ag2S,131.4
1805,Y2Si4Mo3,277.8
1806,BeCrSb2,79.7
1807,KSbS2,35.1
1808,TaTl3S4,53.0
1809,SrO,300.0
1810,Ba2YTi2TlO7,202.2
1811,Sc2GaOs,165.9
1812,GaCuCl4,24.4
1813,LiSiNi2,175.8
1814,K3H5Pt,32.7
1815,BeGe2Pd,109.1
1816,Li2BeCl,57.9
1817,Sr(ZnAs)2,113.3
1818,TbCo3B2,379.6
1819,CrFeTe,187.8
1820,SbO2,220.9
1821,Y2ZnRu,132.8
1822,Be2CuBr,66.5
1823,NaPrO2,183.6
1824,Li3P,101.3
1825,NaSnS2,79.5
1826,Sc2MnC,169.3
1827,LuCo2,208.5
1828,KYbS2,52.8
1829,Na2CrF4,74.6
1830,LiBePt,136.0
1831,PuNi,218.0
1832,MnAlO3,208.5
1833,ThSbTe,100.5
1834,TiBeSe2,81.2
1835,K2RbPdF5,47.1
1836,Tl3Ga9S3O2,63.9
1837,RbBaTaS4,60.1
1838,BeInSn,96.9
1839,Ca4Mg3H4,91.0
1840,BaSiBi2,47.3
1841,Y(SnO2)2,138.1
1842,AgNO2,168.5
1843,Sr(AlPb)2,28.7
1844,Ba4NbCu,16.1
1845,Ca3SnH2,58.1
1846,Sm(SiRh)2,243.1
1847,NaTiO2,274.3
1848,SbIrS,287.0
1849,Er(SiPt)2,189.4
1850,TbC2,185.7
1851,CuBr,63.7
1852,ZrNiSb,194.5
1853,GaNi3,229.1
1854,LiHF2,77.2
1855,ZnRhF6,72.9
1856,Rb2NaRhF6,98.5
1857,InF3,53.4
1858,NaBi2AuO5,152.7
1859,MnAlRu2,338.1
1860,CaTl2O4,190.7
1861,Cu2HgGeSe4,75.9
1862,InCuSe2,71.5
1863,LiBeOs2,377.6
1864,Sc2BeTc,151.9
1865,K2MnH2OF5,38.5
1866,Ca3UN4,237.3
1867,Ca(CrN)2,170.1
1868,LiLu2Rh,139.2
1869,MnBe2Si,188.9
1870,ZnO,433.4
1871,LiTbO2,193.1
1872,Re2NiO8,97.8
1873,ThFe5,179.1
1874,LuGeAu,164.2
1875,NaI,36.8
1876,HoIO,137.0
1877,NiS2,69.7
1878,MnPt3,304.8
1879,ErMg,54.9
1880,NaBeTc2,188.2
1881,LuP5,125.2
1882,Sb7Mo3,163.3
1883,ZrBe2Ni,182.7
1884,LuFe2,166.7
1885,ScNi2Sn,167.1
1886,YBe2Rh,117.0
1887,Mn2ZnO4,142.3
1888,BeCr2Se,115.7
1889,Ga2PbO4,105.8
1890,Cd2BiAsO6,143.6
1891,CaBeSi2,120.5
1892,LiYb2Tl,42.3
1893,CdHgO2,98.6
1894,PrN,337.6
1895,CoAs3,240.5
1896,Ti2FeSe4,147.1
1897,Zn(HO)2,147.8
1898,BPbO3,170.3
1899,Ba(GeRh)2,143.2
1900,Te2Os,269.8
1901,RbHoO2,196.9
1902,SrBeV2,63.4
1903,Mn3Pt,409.3
1904,Np(SiOs)2,213.3
1905,Ag3Rh,138.8
1906,Sc(SiNi)2,208.1
1907,ScPS4,69.5
1908,NpFe3,266.6
1909,Er2NiRu,168.7
1910,MnAlPd2,112.0
1911,Ba2ScHg,22.9
1912,SiB6,395.8
1913,Rb2Te,20.8
1914,Li3(CuO2)2,94.8
1915,Co2As,238.4
1916,LuInAu2,111.6
1917,YS,239.6
1918,NaNbO3,415.3
1919,BeMoRh,398.0
1920,Zr2BeCl,92.4
1921,MnZnO2,78.6
1922,Er3PbC,123.0
1923,NdAl,73.7
1924,Mg5(HO3)2,268.8
1925,RbNO3,39.8
1926,LiZrSe2,117.2
1927,SrBeBr2,42.2
1928,MgBePb,73.5
1929,BaSbPt,114.0
1930,BeCu,198.8
1931,Ta2BeOs,303.0
1932,SrLiAlF6,103.8
1933,YbBiPt,121.9
1934,BaPdF4,69.1
1935,KYSn,44.2
1936,FePt3,312.5
1937,Lu2MnS4,93.2
1938,Ce(POs2)2,331.3
1939,Ti2NiIr,188.6
1940,Yb(SiAg)2,132.6
1941,Ba4NaSb,14.2
1942,UH3,244.8
1943,TlHCO2,23.6
1944,SrHfO3,264.5
1945,Be2RhCl,218.7
1946,LiDyS2,164.8
1947,Sr2SnO4,221.5
1948,HfBeFe4,261.6
1949,BePCl2,76.3
1950,PmInPd2,131.8
1951,GeH3Cl,12.1
1952,Ga2HgSe4,52.2
1953,Ba4CdHg,10.4
1954,YGeAu,170.0
1955,BeCdSe2,126.8
1956,SbPbClO2,62.4
1957,FeCoO4,53.3
1958,BaHfS3,138.9
1959,Li3Pt,91.7
1960,FeSn,171.0
1961,LiFe3O4,241.1
1962,SrCuP,152.1
1963,HfBeSi,141.1
1964,Na3CuO2,89.4
1965,CaCdSi,70.1
1966,BeCdFe2,251.0
1967,Sr3V2O8,122.5
1968,Fe2C,333.1
1969,LiCoO2,356.5
1970,Ba2Ti3Tl2,141.3
1971,BaZnCl2,52.3
1972,ErIr2,299.4
1973,HfAlAu2,158.4
1974,FeB,426.2
1975,BeInW2,255.4
1976,HoTe,177.0
1977,TlPbI3,23.5
1978,Tb2CoGe2,120.3
1979,NdAl2,150.9
1980,YCoC2,392.6
1981,Li6Br3N,51.1
1982,Sc2FeSi2,206.0
1983,Te2MoWSe2,110.5
1984,ScS2,77.6
1985,Ag3N,41.5
1986,SnO2,477.5
1987,Na2CrO4,79.4
1988,Rb3ClO,48.0
1989,Rb3Na(RuO4)2,50.1
1990,Na2Pd3O4,248.6
1991,CaGe2,94.6
1992,BeSiTe,15.8
