,pretty_comp,et_c11
1029,TmBi2BrO4,172.0
1030,Ba4MgGa,15.1
1031,CaBe2Cu,88.3
1032,Ti3TlN,200.3
1033,BeCoBi4,24.3
1034,ZrSeO,249.7
1035,NdClO,150.8
1036,RbVP2S7,48.6
1037,KRb2BiF6,79.9
1038,CuSbS2,95.7
1039,BaB6,379.7
1040,MnGaRu2,327.6
1041,LuRh2,236.3
1042,MnCN2,64.0
1043,NdBO3,250.1
1044,Rb8N3O,48.3
1045,H4N2O3,29.4
1046,MoAsW2,250.9
1047,AlAu,102.6
1048,Sr2PdO3,145.7
1049,MgF2,259.5
1050,Ba2AlCr3O7,182.4
1051,BaSr3O4,168.3
1052,InAgS2,118.8
1053,VIrO3,376.8
1054,ZrH2,88.7
1055,ZrBeZn,120.6
1056,Cr2AsSe,183.7
1057,SmP3,125.4
1058,ZnFeF4,122.7
1059,HoSb,74.3
1060,Dy(MnGe)2,165.3
1061,PuOs2,262.6
1062,CaO,121.4
1063,CeScGe,105.3
1064,VFeH2O5,130.5
1065,AlPd,188.3
1066,TiBeCd,168.0
1067,K3GeS3,37.6
1068,CrC,566.1
1069,Li2AlNiO4,148.2
1070,Tl4V2O7,58.2
1071,Er(GeRu)2,204.6
1072,BaHI,52.6
1073,Dy(SiPd)2,191.5
1074,SmCrO3,255.0
1075,Sr3P6(N4O3)2,212.4
1076,NaCuO2,289.2
1077,SmOF,263.7
1078,BeCoPd2,169.4
1079,InAsPt5,243.8
1080,MnBeCd,184.6
1081,HoHSe,180.8
1082,Li2SO4,109.2
1083,ErAl3,157.8
1084,BaNiO2,150.6
1085,Al2CdS4,105.6
1086,BiPbClO2,122.7
1087,CaCoO2,125.8
1088,PrSb2Pd,108.0
1089,LiAuO2,55.4
1090,Sm3AuO6,218.9
1091,Na2CrF4,69.5
1092,RbNaSi2O5,95.0
1093,ZnGeO3,296.3
1094,Be2SnSe,98.4
1095,Ce(AsRu2)2,246.8
1096,TbTlAg2,80.0
1097,Be2TlIr,169.7
1098,YBr3,3.4
1099,VSe2,136.4
1100,Cu2Te,93.7
1101,TcNiW,243.6
1102,SrAgAs,124.3
1103,HgPSe3,72.5
1104,BeMo4Os,297.2
1105,TlGeF3,32.0
1106,Be2VFe,237.6
1107,NaSi,27.9
1108,CrFe2Si,199.7
1109,BaCeO3,206.3
1110,Mn2Be2Te,71.8
1111,SmMg,54.0
1112,Bi2OF4,132.7
1113,MnNi3O4,271.3
1114,ScPt,183.1
1115,Sr4Bi2O,86.1
1116,K2BeW,36.8
1117,NdCoC2,264.3
1118,Ba2MgTe,23.0
1119,LiCeSn2,75.1
1120,Sr4TiBe,19.0
1121,CrH,460.1
1122,TiClO,143.6
1123,ScRu3C,470.7
1124,BaMnCO3F2,94.6
1125,BaP2Br,88.6
1126,HfSbRu,215.6
1127,Sb2Rh,226.6
1128,MgFeRh2,230.4
1129,Rb2NaMoF6,93.4
1130,Be2ZnFe,193.1
1131,SrHg,54.5
1132,BeRu2Rh,293.8
1133,CoP2O7,191.7
1134,MgC2,134.7
1135,HfCo,236.5
1136,BeCrRu2,278.8
1137,TbC2,185.7
1138,NaLiTe,52.9
1139,LiTaBe,116.9
1140,Mg3H4O5,188.1
1141,Mn2InCo,190.0
1142,KBaGe,15.2
1143,Na2FeO4,71.6
1144,SiS2,16.7
1145,Ca2Ti2O5,291.4
1146,YP,207.8
1147,MoC,613.8
1148,Th2HN3,206.5
1149,CaMgSi,111.5
1150,EuMgH4,136.8
1151,TlSe,40.4
1152,Tb3InC,111.5
1153,IF3,45.1
1154,CaUO4,244.1
1155,NbGaO4,299.0
1156,BaCaTl,5.4
1157,NaHo2F7,130.8
1158,TbYTl2,71.2
1159,AlFe3,197.4
1160,TlBiTe2,62.0
1161,NbAlO4,330.4
1162,Rb2Yb2O5,77.5
1163,HoAgSn,138.0
1164,SrMgGe,94.7
1165,MnNi2Sn,115.9
1166,Mn2SnRu,217.3
1167,CaHN,169.7
1168,Li2PdO2,249.3
1169,V(CrTe2)2,52.4
1170,Fe2AsSe,24.7
1171,K3VO4,53.0
1172,Tb2In,86.5
1173,Li2SbPd,80.9
1174,Na2Cd3(PO)4,138.7
1175,Yb(SiNi)2,191.9
1176,YI3,26.6
1177,BeFeHg2,102.1
1178,LuAgPb,103.3
1179,TlNO2,36.8
1180,VGeAs,37.9
1181,NdMnAsO,170.9
1182,CaBeSe2,114.6
1183,IBr,15.7
1184,Pd2O,144.1
1185,Co2As,238.4
1186,Li4BePd,67.3
1187,Ho2Be2SiO7,311.6
1188,MgPSe3,89.5
1189,BaAg,39.4
1190,ScNiBi,166.4
1191,Nd2HgO4,155.2
1192,NdSn3,72.1
1193,Sm3Pd,51.7
1194,NbCrW,185.2
1195,BeNb2Br,159.1
1196,Ba2SrWO6,177.2
1197,CaTiO3,290.6
1198,Ga3Pt2,164.6
1199,VN,624.2
1200,CaTi2O5,151.6
1201,CaMnF6,44.7
1202,BaGaGeH,107.2
1203,BaYCuTe3,80.7
1204,BeNb2Ir,284.9
1205,Na2H6Pt,45.9
1206,Mn2GaCo,219.6
1207,BaNd2PdO5,199.7
1208,Mg2As,77.1
1209,TePdI2,65.0
1210,U2N3,338.9
1211,LiCu(PO3)2,177.1
1212,InPS4,40.2
1213,BeCr2Tc,264.1
1214,KCN,29.6
1215,BaMnGe,68.4
1216,Cu3PS4,162.0
1217,GaAgSe2,71.4
1218,SbS2NCl6,34.2
1219,KCrS2,90.1
1220,Te2Mo2WSe4,104.3
1221,Yb(SiOs)2,256.9
1222,Rb2SeCl6,27.7
1223,Pr3Ag,32.6
1224,LiH2IO,41.4
1225,Cr3Se,167.9
1226,NbNi3,142.7
1227,BeSbBr2,25.0
1228,Np2InRh2,156.4
1229,Ca3(GaNi)4,129.8
1230,HfBeZn,139.6
1231,BaO,54.1
1232,ScIn3,86.7
1233,HfBe2Ru,122.4
1234,Eu2PI,96.1
1235,Ba3MgNb2O9,254.7
1236,ZnCoF6,87.1
1237,ScPS4,88.0
1238,MgBeBr2,30.1
1239,Y3GaC,181.8
1240,ScSbPt,171.0
1241,Sn2Rh,191.1
1242,Na2BeIn,46.2
1243,KCa2Be,13.7
1244,BaTi(BO3)2,286.2
1245,ScAlCu2,152.4
1246,Si2Ni,163.9
1247,Sm4Sb3,126.6
1248,UNiSn,208.2
1249,Be2CuNi,181.4
1250,KRb2TiF6,92.0
1251,Cr2CoO4,297.7
1252,HfBeSe2,133.0
1253,BaSO2,70.8
1254,Pm2MgAl,66.3
1255,Rb2TeBr6,27.4
1256,RbYTe2,52.5
1257,NaLi2B(PO4)2,122.8
1258,YAgSe2,109.5
1259,MnGeRh2,60.4
1260,LiFeF4,209.9
1261,PrTlAg2,78.6
1262,CrNi3,278.4
1263,NaSnN,149.9
1264,K4Br2O,42.7
1265,Ba4ZnTc,17.2
1266,U(SiIr)2,303.5
1267,LiEr2Al,78.3
1268,ScVO4,267.1
1269,Ga2TeO6,244.8
1270,BaPtBr2,51.2
1271,ErTlTe2,63.1
1272,CaTe2O5,61.6
1273,RbLiO3,63.5
1274,Rb2LiDyBr6,37.3
1275,ErSnPt2,211.1
1276,CaTiBe,97.2
1277,SmCuO2,174.5
1278,Tb(FeB)2,248.2
1279,K3Sb,19.0
1280,Rb3ClO,48.0
1281,Li2V(OF)2,88.9
1282,ZrNi2Sb,232.6
1283,MnGaPt,152.6
1284,NaMgP,13.6
1285,Ba2InClO3,122.7
1286,Sr2ScBe,56.0
1287,CaGe,98.5
1288,UAl3Ni2,230.2
1289,Tm2Al3Si2,161.3
1290,Be2NiPt,226.2
1291,DySi2,126.5
1292,ZrS,321.5
1293,TbYb2PrS6,89.9
1294,TbAl2Ni,161.1
1295,Mn2GeO4,199.2
1296,BaZrF6,154.5
1297,UCuAs2,169.4
1298,MnGaFe2,175.7
1299,PtCl2,32.4
1300,TiRh3,351.0
1301,BaNaHg2,37.0
1302,SiH2C2(NF)6,58.3
1303,YbSnRh2,176.7
1304,Li2VF4,74.9
1305,CaSnO2,83.2
1306,BeTl2Cr,50.1
1307,Yb(Al2Mo)2,203.6
1308,TlCoMo2,187.2
1309,YNi5,235.2
1310,Tm2SeO2,216.8
1311,YHo3,65.8
1312,Rb3Nb,7.3
1313,AgBiO2,120.8
1314,LaHO2,148.3
1315,SmGaO3,350.6
1316,TcIrOs,345.7
1317,VAs,182.7
1318,ZrSe2,108.8
1319,Dy6FeSb2,107.5
1320,Dy3InC,175.8
1321,Zn(BiO2)2,121.7
1322,ErCuSe2,117.3
1323,Na4BePd,29.7
1324,ZnCu2GeS4,100.9
1325,Ti3Ge,130.7
1326,CrIr3,539.4
1327,YbF3,120.3
1328,AgSbS2,28.9
1329,BeGa2Fe,174.4
1330,SmI3,3.6
1331,YbPb3,65.3
1332,K3YF6,64.7
1333,LuBi2BrO4,174.0
1334,Ti2MnBe,144.3
1335,HfGaCo2,191.9
1336,MoIr,598.4
1337,LiVPO4F,160.7
1338,LiBe2Cr,131.5
1339,TiAlFeCo,353.5
1340,SiIr3,429.0
1341,Sr3Bi2,68.2
1342,Cu2SnSe4,46.8
1343,USiIr,284.4
1344,MnTlF3,86.1
1345,ScCo3B2,389.9
1346,SnPS3,37.1
1347,ThIr5,363.4
1348,MnSbO4,311.3
1349,K2Sn2O3,84.6
1350,TmTlS2,96.2
1351,ThGeO4,287.4
1352,AuCl2,26.2
1353,HoHg,97.6
1354,SbBr3,17.6
1355,V3Ir,441.7
1356,ErI3,4.0
1357,U2AsN2,255.9
1358,KSrCO3F,92.0
1359,LiDy2Tc,122.6
1360,NaBeBi,57.3
1361,AcH2,81.8
1362,MnBeV2,287.1
1363,CeGeAu,102.6
1364,H4BrN,42.6
1365,SrGe(PO4)2,247.6
1366,Er(VGa2)2,198.9
1367,MoP2,295.7
1368,Mg(AlC)2,336.8
1369,BaSc2Ni,92.4
1370,LiAgF2,87.6
1371,TaTlPt,213.1
1372,Cr3Ir,450.6
1373,RbCaSb,39.6
1374,Rb2SiF6,35.7
1375,FeCu2SnS4,89.2
1376,Ca(ZnSb)2,88.0
1377,Ba2LiZn,27.0
1378,NaRu3,192.5
1379,Nd2Be2SiO7,287.9
1380,HoBiPt,147.6
1381,InS,110.3
1382,Pr2AlNO3,311.7
1383,DyCuSn,153.8
1384,H8(NO2)3,42.5
1385,FeAg2SnS4,62.6
1386,Ca2MgBe,46.1
1387,Ba4CdBi,18.7
1388,Ca2TaSbO6,235.3
1389,MgCuSn,105.0
1390,Rb2AuI,0.0
1391,BAs,319.4
1392,Dy(Al2Fe)4,253.2
1393,Li2ThN2,235.2
1394,MnBeMo,268.4
1395,BrCl,17.2
1396,CoAs3,240.5
1397,DyInCu2,129.4
1398,BeGeS2,182.8
1399,Ba3PbO,74.7
1400,BeTlP4,22.1
1401,SmBi2BrO4,162.0
1402,Ho2S3,116.7
1403,H4C,4.1
1404,Rb2P3,30.7
1405,Li3Cr,8.9
1406,MnAlF5,196.9
1407,Sm2InAg,73.0
1408,BaZnTe,24.1
1409,NaBr,49.8
1410,Ca4TiN4,171.6
1411,SrPd2,123.5
1412,VCoTe,178.5
1413,NaHO,88.6
1414,KH8N3,21.5
1415,Mg(SnN)2,123.5
1416,Ti3InC,286.6
1417,AuSe,97.2
1418,BeSiN2,368.9
1419,Ca(SmS2)2,150.8
1420,Mg(AlH4)2,44.5
1421,Mn2SiRh,236.7
1422,InNi3,197.1
1423,SnBO3,249.2
1424,Ti4ZnS8,126.7
1425,Sc2CoOs,241.8
1426,C3NClO4,25.5
1427,CoTe(PbO3)2,195.6
1428,U2SeN2,235.0
1429,PrCo5,192.8
1430,ScAsRu2,90.0
1431,BeFe2Ge,199.1
1432,HfGaRh2,128.0
1433,MgUO4,288.9
1434,LiSiRu2,298.0
1435,HoBrO,120.1
1436,Na5ReO6,134.8
1437,Mg(BiO2)2,201.9
1438,Dy3Mn3Ga2Si,98.8
1439,RhN,248.8
1440,PSe,61.4
1441,YCd,80.8
1442,MgPPt5,284.7
1443,TbScO3,290.9
1444,BeNiCl,157.5
1445,Tm3TlC,126.4
1446,SbTeClO3,84.8
1447,CrFe2Sn,160.9
1448,TbAl,79.0
1449,ScBrO,167.2
1450,La2CuO4,279.7
1451,Y(GeRu)2,208.7
1452,Dy2OsPd,174.6
1453,NbI2O,141.3
1454,LiCo(CO)4,35.4
1455,ScNiP,215.3
1456,LiErSe2,102.8
1457,Y2Cr3O9,284.4
1458,Al3Mo,222.2
1459,BaPaO3,205.9
1460,BaTa2Be,64.7
1461,Cr2FeTe4,92.1
1462,Ba2BiSbO6,136.4
1463,CoHg3,83.8
1464,BeGeTe2,94.9
1465,BaIrO3,240.4
1466,TbBr3,3.5
1467,K2SO3,65.2
1468,CeVO4,224.7
1469,Na2LiN,70.2
1470,Pr2SO2,180.9
1471,MoRh,499.5
1472,K3AuSe2,28.7
1473,TiInFe2,256.3
1474,CdIrO3,212.7
1475,RbMgAsH2,63.6
1476,Ba(CuSe)2,110.3
1477,BaNaSr2,18.0
1478,PdSeO4,23.4
1479,AlP,151.4
1480,SmAl4,82.2
1481,BeCuBr,137.1
1482,MgBeZn,93.4
1483,SrHfO3,362.3
1484,MgV2O5,137.3
1485,TmAs,202.5
1486,CaNiN,295.8
1487,K3V,8.2
1488,Sc2AlC,171.8
1489,GaSi(MoS2)4,40.8
1490,BaSrNb,2.3
1491,SeBr,19.1
1492,CoS2,38.2
1493,In5AgSe8,44.6
1494,LiAl2Ir,173.2
1495,Na2PtC2,49.4
1496,LiErO2,250.8
1497,Sr(CoP)2,179.1
1498,InClO,125.1
1499,TmP5,174.4
1500,Na6S2O9,83.9
1501,NpC,209.3
1502,TiNbO4,279.7
1503,Si3Sb2O9,123.5
1504,CuBiSCl2,66.7
1505,LiYO2,194.3
1506,BaGaBi2,52.3
1507,Bi2SO2,136.9
1508,Si3CCl8,28.6
1509,BeGeMo2,292.9
1510,TbSb,158.8
1511,As2Ir,348.3
1512,BeSiIr2,293.4
1513,Fe4C,132.7
1514,MoSe2,170.4
1515,KBe2Hg,74.8
1516,YbCl2,52.7
1517,BeFe2Se,110.5
1518,Be2FePt,250.3
1519,YClO,101.7
1520,Sm(SiIr)2,303.1
1521,LiCa2Rh,71.2
1522,HfBrN,173.5
1523,MnPd3,201.7
1524,BaTiPd2,74.1
1525,YTl,71.2
1526,CaBe2Ge,44.6
1527,LiAl,67.2
1528,BeCr2Cd,244.7
1529,SrBe3O4,297.7
1530,Ni3Au,224.0
1531,CeAlO3,341.9
1532,PrCuSO,177.5
1533,ZrH3,301.0
1534,Be2NiSe,174.2
1535,KDyS2,99.4
1536,V2ZnO5,119.1
1537,Hf2BeBr,143.2
1538,LuPb2,49.4
1539,LiHO,83.3
1540,Ca2TaAgO6,265.8
1541,ZrTiSe4,107.9
1542,BaHfS3,139.0
1543,ThSb2,121.2
1544,Be2VCl,216.8
1545,Nd(SiAu)2,166.7
1546,Ca2PI,77.2
1547,Ge2Mo,290.2
1548,TmBi2IO4,165.6
1549,TlI,38.2
1550,ScInIr2,206.6
1551,Rb2SnCl6,26.0
1552,TbMn2,150.6
1553,Na2CdCl4,48.5
1554,Na4ScBe,24.4
1555,Cu(HO)2,66.7
1556,LiAlSiO4,184.8
1557,SmSnAu,142.1
1558,TbCuS2,168.6
1559,VZn3,175.4
1560,BaPr2PdO5,195.2
1561,BaCdSn,9.7
1562,DySn2,101.9
1563,RbPrS2,83.6
1564,Mg(BeP)2,197.8
1565,InCuO2,171.1
1566,NaNO3,72.3
1567,RbNa2BO3,108.9
1568,ZrBe2Cr,107.6
1569,Nd2Te4O,97.6
1570,CuCl2,107.4
1571,LiCaMgSiN3,181.1
1572,Ca3P2,116.2
1573,PdO2,376.3
1574,RbSb3Se5,37.9
1575,VPt3,335.4
1576,Li2MnF4,101.2
1577,BeFe4Pb,147.8
1578,UZn3,45.0
1579,BS2N2OF7,30.8
1580,Ba3MgTa2O9,266.0
1581,MnAlTc,132.9
1582,Be2TlTc,209.0
1583,MgP4,99.8
1584,KNdTe4,60.5
1585,Tb2C,132.9
1586,Mn3Sn,221.9
1587,CaPmPd2,119.6
1588,Y2TiO5,242.3
1589,HfSiSe,222.7
1590,Ce2SeO2,163.5
1591,HoAl2,171.1
1592,NbPt2,385.0
1593,SrPb,59.8
1594,NbInPt,138.2
1595,Tl2WCl6,28.2
1596,BaZn(FeO2)4,155.3
1597,Li3V(BO3)2,194.1
1598,Rb2O,62.8
1599,LiSc2Be,74.0
1600,SmDyRh2,141.4
1601,ZrCoSb,92.6
1602,NaLiS,80.8
1603,Sr2SbAu,87.3
1604,KScBe2,55.9
1605,H6PbCNCl3,53.4
1606,MnPt,529.8
1607,BaGaFe2,74.0
1608,RbTe6,51.3
1609,Ba4MoPt,21.0
1610,CoAsS,257.9
1611,HfAsPd,92.1
1612,Sr2Fe2Se2OF2,108.8
1613,TlInTe2,36.0
1614,ScCo2,230.5
1615,RuRh3,439.6
1616,KBr,47.5
1617,CaSnO3,310.8
1618,CuSbAs,98.6
1619,DyFeC2,195.2
1620,Sr2MnClO3,153.3
1621,CeNbO4,204.5
1622,BAsO4,133.8
1623,LiFe2F6,141.5
1624,TiHgO3,264.4
1625,BaNa2P,14.9
1626,NpSb,168.0
1627,NbIr,430.3
1628,CuH6(NO)4,39.9
1629,Ba2TbSbO6,278.2
1630,Bi2Pb2Se5,81.2
1631,Ca(VN)2,170.4
1632,Sc3InC,217.9
1633,CaBeTe2,42.6
1634,TaOF3,197.4
1635,CuNi2Sn,146.0
1636,LiNd2Ga,61.8
1637,ZnCu2SnSe4,76.3
1638,TmZnPd2,119.2
1639,RuN2,447.7
1640,HoCuP2,200.0
1641,MnVAs,164.9
1642,K2Ge2Pb2O7,91.3
1643,ErPt3,262.6
1644,SiH,112.9
1645,SrMnBe,42.8
1646,RbCa2Ta3,307.4
1647,Rb3Sm,6.0
1648,TaCo3,375.0
1649,Na4Al3Ge3ClO2,76.6
1650,Fe2As,237.1
1651,VCoSn,134.0
1652,Tl2CuF4,57.3
1653,Ca(CdSb)2,76.6
1654,SiIr,178.8
1655,NiCl2,61.5
1656,Ba2TmRuO6,288.2
1657,FeCu2GeS4,91.6
1658,NaYb3,15.9
1659,KPF6,43.8
1660,Er3SnC,127.9
1661,BeVP4,37.0
1662,NaTmO2,264.3
1663,Sm3Np,56.7
1664,MgBe2Os,119.9
1665,SbS8Cl3,21.5
1666,TaTiMn2,397.0
1667,Dy2ZnOs,145.0
1668,Ho2In,93.1
1669,K4CO4,40.2
1670,CuP2,144.4
1671,NaMnBi,45.4
1672,Er2IrRh,162.6
1673,NdTe,162.2
1674,ScVRu2,361.9
1675,ScBeBr2,41.0
1676,SmNbO4,208.4
1677,MoWSe4,105.5
1678,ScAu,144.3
1679,AlTlF4,172.0
1680,ScSb,49.4
1681,MnZn3,136.1
1682,BeMoSe2,212.6
1683,MgMo2O5,109.0
1684,BeTlTe,106.9
1685,HfAl,175.4
1686,Tl2SiF6,34.9
1687,SmBi2ClO4,167.4
1688,ReAsW2,313.3
1689,Lu3Ga,92.7
1690,Cr3PdN,491.1
1691,TlHg5Cl,23.8
1692,Mg(BeN)2,447.2
1693,BaLiBi,8.1
1694,SiC2,344.6
1695,Ni3Sn,149.3
1696,Sc2Ti2O7,170.8
1697,Ba2Cd,31.4
1698,Ba4NaCuC2,142.1
1699,Mn2BePt,263.3
1700,KBaSn,13.3
1701,TiMo,299.6
1702,NdTiGe,116.0
1703,Mn3RhN,556.8
1704,Ti2AlV,135.1
1705,CaTiF6,32.4
1706,TiH2,142.8
1707,Ho3AlC,181.6
1708,PrCoO3,327.5
1709,FeCu2Sn,98.0
1710,CaF2,175.4
1711,ZnO,433.4
1712,BaSrPb2,30.4
1713,Rb3InS3,27.2
1714,NaCdAs,75.6
1715,Ti2FeSe4,128.3
1716,Rb2Pd,18.2
1717,Th2Zn,102.6
1718,Rb2PtS2,122.8
1719,VAg(PSe3)2,73.5
1720,Sc4BeTc,97.2
1721,SmCo2,164.5
1722,ScPdO3,244.2
1723,Ca5Sb3,67.9
1724,Ba3In2O6,138.9
1725,Sr2BeRh,71.4
1726,ErSe2,134.3
1727,SmLuZn2,89.5
1728,Nb3Os,416.3
1729,LuTlSe2,83.3
1730,Na2NiO2,249.2
1731,TiBeBi2,50.8
1732,Na2SO4,89.4
1733,DyScO3,291.9
1734,ScBIr3,468.1
1735,VSnO4,448.4
1736,LiNO3,112.5
1737,CaCl2,45.1
1738,Sr(Li2P)2,106.0
1739,Ca(CoGe)2,176.6
1740,Li2InPt,82.4
1741,BeF2,34.3
1742,Ba2H6Ru,84.8
1743,NdBPt3,243.9
1744,KLiICl,42.1
1745,NaN3,44.9
1746,Al2NiRu,248.8
1747,Zn(CO2)2,49.6
1748,BaRh2Br,93.3
1749,BeOsBr,155.5
1750,CdSnF6,44.2
1751,RbAu5,94.3
1752,InSnBr3,41.3
1753,MgSbPt,130.6
1754,FeN,333.5
1755,ThSb,127.0
1756,ScInAg2,96.3
1757,Sc2BeCl,66.3
1758,Pr3AlC,126.0
1759,MgAg3,105.4
1760,Nb2VAs,159.3
1761,TiAlAu,239.8
1762,Ta2MnAs,157.8
1763,Mn(AlS2)2,128.5
1764,NbS3,135.8
1765,AcGaTe2,80.3
1766,Ta2Te4O,27.3
1767,Be2ZnBr,55.0
1768,Zn2Bi2O5,88.4
1769,Yb(MnGe)2,136.5
1770,BeInMo2,256.4
1771,YNiF5,211.8
1772,K2O2,60.0
1773,SmSb2Au,113.9
1774,ZrBe2Ga,165.2
1775,Be2InTe,122.7
1776,ScRu3,250.7
1777,Na3VO4,73.2
1778,InI,26.3
1779,Tl(NiSe)2,73.3
1780,Ba(CuS)2,131.8
1781,CaNiWO6,246.1
1782,SrCu2O3,255.1
1783,BaCdW2,105.1
1784,Rb3Ir,31.0
1785,BeZn2Fe,175.0
1786,HgSe,53.7
1787,Ce(SiNi)2,221.2
1788,MgTlF3,123.5
1789,RbNiBr3,31.9
1790,Tm6FeSb2,117.5
1791,RbNaO,70.7
1792,YbSiAu,178.0
1793,CaTiS2,134.1
1794,CaB2Rh3,326.2
1795,AlHO2,446.7
1796,BaInSb,22.2
1797,Na2O,108.5
1798,CuSnH2(NO3)2,79.6
1799,KC4N3,22.2
1800,BiBrO,117.4
1801,RbPbF3,100.2
1802,NaCl,85.9
1803,IO2F,38.9
1804,KBIr2,185.6
1805,Y3TlC,177.3
1806,Ag2S,95.1
1807,Er(HO)3,121.4
1808,TaBe2V,211.6
1809,Rb(SbSe2)2,31.9
1810,TiRu,412.0
1811,YRh,154.3
1812,BaSm2PdO5,207.4
1813,Cd(AsO3)2,311.2
1814,Ce2SbO2,160.5
1815,K5As4,33.5
1816,NbAlCo2,199.7
1817,YPbAu,111.1
1818,Nb3Ga2,277.8
1819,Li8HfO6,190.8
1820,LiMoO2,357.5
1821,ScSiPt2,218.7
1822,FeCoO4,317.0
1823,U2InRh2,173.1
1824,Eu(HO)3,173.0
1825,K2Be2O3,29.5
1826,Th(CuP)2,197.1
1827,ZrCl2,133.0
1828,Hg2BrN,70.8
1829,Rb(FeAs)2,80.8
1830,MgSeO4,206.8
1831,CaSiSnO5,202.1
1832,LiMgP,68.2
1833,BeFe2Cu,171.0
1834,TaBe2Sb,166.4
1835,DyPt3,253.9
1836,TiBeSe2,81.2
1837,K2RbPdF5,47.1
1838,Hf6NiSb2,217.2
1839,NdBRh3,310.9
1840,BaSrY2,28.5
1841,Rb2MgCl4,48.1
1842,BaSiBi2,47.3
1843,Ba(NdSe2)2,111.3
1844,AgNO2,28.5
1845,Sr(AlPb)2,28.7
1846,Ca3SnH2,58.2
1847,TbTlTe2,61.5
1848,CdGeO3,284.9
1849,LiMn2O2F3,151.6
1850,TiBe2Cd,178.9
1851,ErPd3,191.7
1852,GaCuRh2,246.1
1853,TbInCo2,161.2
1854,Ba2HgPb,47.3
1855,Cu3SbS4,124.2
1856,Ba2LiOsO6,130.8
1857,LiGeBO4,352.3
1858,RbAuSe,44.0
1859,BaIrF6,83.8
1860,YP5,168.1
1861,TbAg2,99.0
1862,V3Zn2O8,196.4
1863,Cu2HgGeSe4,75.9
1864,KBeBr2,56.0
1865,LiBeOs2,377.6
1866,Sc2BeTc,151.9
1867,BaMn2Sn,66.2
1868,NaReO4,57.5
1869,TiFeCoSb,151.0
1870,ErVO4,265.1
1871,MnBe2Si,188.9
1872,TiBeHg,75.6
1873,Li(NiP)2,191.3
1874,Be2ZnFe,162.8
1875,ThFe5,179.1
1876,Ba(GaTe2)2,38.5
1877,KSb,33.8
1878,Sc2SO2,232.4
1879,NiS2,69.7
1880,Ba3SbP,63.5
1881,ErMg,54.9
1882,K2LiBO3,73.7
1883,KLiZnS2,84.9
1884,Pu(CrSi)2,81.9
1885,ZrBe2Ni,182.7
1886,LuFe2,166.7
1887,SrGe2,91.5
1888,YBe2Rh,117.0
1889,SrP,82.9
1890,BePb2Br,26.3
1891,Nd(GePt)2,165.2
1892,TaCl4,93.7
1893,Tb2Be2O5,238.5
1894,TiInAu2,129.8
1895,RbCaBr3,53.5
1896,BeGaSi,95.4
1897,USb2,124.2
1898,Sc2MnS4,102.6
1899,AgN3,138.6
1900,Er2AlSi2,166.3
1901,Sm(CoSi)2,237.5
1902,Te2Os,269.8
1903,PrGa2,163.3
1904,Ti2C,197.1
1905,Mn3Pt,409.3
1906,CeCr2Si2C,366.1
1907,TiBeGe,19.3
1908,Na2ZrSe3,81.1
1909,Tb(NiP)2,258.4
1910,NpFe3,266.6
1911,KSmF4,137.3
1912,KHF2,56.3
1913,LiHF2,77.3
1914,MgNiPO5,159.5
1915,K3AsS3,33.9
1916,Be2WSe,246.6
1917,Ba2YSbO6,269.5
1918,Na2GeO3,93.3
1919,SmAl2,158.2
1920,MgO,300.6
1921,SrIn4,36.7
1922,Rb3Pt,26.2
1923,LiCaSb,85.7
1924,TiBeBi,84.3
1925,Sm2TlHg,76.2
1926,Li2FeF6,115.0
1927,CaSn,74.6
1928,Sc2AlIr,163.8
1929,HoSi,175.5
1930,SmBr3,72.5
1931,BeZnO3,195.1
1932,BeCu,198.8
1933,Ta2BeOs,303.0
1934,AlF3,116.0
1935,YSnPd2,132.3
1936,LiCe2HO3,254.3
1937,KYSn,44.2
1938,FePt3,312.5
1939,BeNiSe,133.4
1940,Li3Al(BO3)2,201.9
1941,Ca(MnP)2,157.2
1942,KAlH4,30.0
1943,BeV2Sn,202.4
1944,TiGeTe6,81.3
1945,YbBPd3,205.5
1946,PdSe2O5,52.4
1947,BeCdFe2,251.0
1948,BaFeIr2,87.4
1949,Mg3Nb6O,315.1
1950,HfBeFe4,261.6
1951,Ca4BeW,38.9
1952,Tb2ZnNi2,135.0
1953,GeH3Cl,14.6
1954,Dy3AlC,173.7
1955,MnNi,52.8
1956,BeZnMo,285.0
1957,GeS2,44.5
1958,BeCr2Ge,206.3
1959,Sr3BiN,102.0
1960,Zn(PO3)2,112.5
1961,CdCuSb,45.1
1962,K2RbPt,17.0
1963,Ba2BiAu,63.6
1964,TmNiSb,192.0
1965,HfBeSi,141.1
1966,LiFeS2,154.1
1967,CaCdSi,70.1
1968,Li2BeW,142.5
1969,K2O,67.2
1970,Sm3Ho,59.1
1971,Sr(MgAs)2,101.8
1972,ZrS,200.0
1973,BiAuO2,106.0
1974,BaHBr,60.7
1975,LuNbO4,211.6
1976,MgScGa,113.1
1977,SmIn2Rh,115.6
1978,Sr3V2O8,122.5
1979,Ca2CoN2,203.5
1980,NdCl3,57.0
1981,K2BeZn,20.5
1982,NaCSN,28.8
1983,YInPd2,139.0
1984,MnBeV,223.2
1985,B6P,470.8
1986,ZrNiSb,190.6
1987,KNaICl,35.0
1988,BiTeIO3,87.2
1989,K3Sm,6.0
1990,CrGaTe,24.6
