,pretty_comp,et_c13
1032,Ca4BeZn,8.7
1033,ScBeCo2,111.6
1034,Pb2SO5,22.0
1035,Ni3GeC,117.3
1036,CeFeSi,46.2
1037,ScAsPt,100.3
1038,TiFeO4,132.8
1039,TaPd2,117.8
1040,Na2BeFe,4.3
1041,K2RbPt,4.6
1042,BaInMo2,68.9
1043,LiIO3,15.8
1044,ZnSe,16.8
1045,Te2Rh,35.3
1046,Ca(BeP)2,38.3
1047,ScInAg2,85.8
1048,ScBeSn,51.0
1049,Ba3BiP,0.0
1050,Dy(SiPd)2,117.6
1051,MnCN2,54.2
1052,TbCoSi,73.0
1053,ScInNi2,100.4
1054,MnAlCu2,128.5
1055,TlCdF3,39.7
1056,Ba(MnGe)2,50.9
1057,K2Al2Sb2O7,15.2
1058,ErBiPt,68.2
1059,Li3Be,26.3
1060,CaNiN,54.1
1061,Nd2(Zn2Ge)3,42.6
1062,Ba2Ti3Tl2,40.2
1063,TaTi2Be,88.3
1064,Be2NbNi,158.9
1065,Cr2AsSe,59.0
1066,BeZnO2,137.6
1067,Sm2MgIr,64.3
1068,ZrSiTe,30.4
1069,Sc2AgRu,98.0
1070,BeVP2,69.0
1071,TiAsP2,121.7
1072,LuCuSi,70.1
1073,Ni3H,171.3
1074,Sr2MnSO3,54.8
1075,CrH2,116.3
1076,Mg(MoO2)4,95.5
1077,CuTeO4,97.6
1078,P4Ru,89.6
1079,Pr3TlC,6.6
1080,RbPrS2,25.5
1081,KYO2,37.2
1082,Be2SnBr,5.4
1083,PuO,75.3
1084,ScCr2AgH4,116.9
1085,NaAsOs2,156.8
1086,Ba(ZnAs)2,32.0
1087,BeCoPd2,144.6
1088,Pr3In,34.2
1089,CeCoC2,106.4
1090,HfZr,71.4
1091,MgGeO3,126.0
1092,HoSi2,52.2
1093,Li2GeO3,44.1
1094,NaCa2Be,18.5
1095,MgCr,82.7
1096,Co2P,161.1
1097,Ca(GeRh)2,69.1
1098,Y6FeSb2,42.8
1099,BeFePb2,42.4
1100,YP,52.4
1101,NaO2,48.3
1102,BaZn(FeO2)4,69.0
1103,V2ZnN2,69.6
1104,SmCoC2,102.6
1105,CdAgPd2,129.0
1106,ErSiRh,119.7
1107,K2TiCl6,16.2
1108,ZnCoPO5,97.4
1109,Cd2Os(CN)6,56.8
1110,NbPO5,58.5
1111,ScGe,80.1
1112,HgPSe3,8.3
1113,NbTlPt,131.2
1114,LiHF2,29.9
1115,Be2NbCo,155.5
1116,NaSi,20.6
1117,YCu5,79.3
1118,Sr4Sb2O,23.6
1119,AlGaRu2,97.4
1120,Nb3Au,106.7
1121,RbTlO2,45.4
1122,Hg3(ClO)2,52.2
1123,YBe2V,80.1
1124,Ca2CuO3,48.5
1125,CdIrO3,181.8
1126,Tm2TlAg,57.0
1127,BaRu2W,44.6
1128,K3BP2,14.5
1129,HoSi,73.6
1130,NaC,16.7
1131,CrWO6,48.2
1132,FeSi2,89.8
1133,Li2PdF6,32.6
1134,Mn(NbS2)3,27.8
1135,ThTe3,16.2
1136,CeAs,17.5
1137,RbH,3.9
1138,NdSBr,37.0
1139,Ba4MgIr,24.0
1140,K2SiAs2,5.2
1141,Cr2As,143.1
1142,Cr2HO4,68.7
1143,MnBe2Te,47.8
1144,NaBe2Cl,21.7
1145,BeCrRu2,204.1
1146,Na2TlBi,15.4
1147,CaTaBe,58.0
1148,SnCl,2.0
1149,Er2CdS4,58.1
1150,CrP2O7,88.5
1151,AgPdO2,105.2
1152,BeZn2Mo,108.1
1153,Sc2MnC,106.9
1154,BaNd2PtO5,85.1
1155,TiGaPd2,158.4
1156,UCoSn,109.9
1157,PmInPd2,84.7
1158,Mg2FeN2,75.1
1159,TbPS4,28.8
1160,Li2SnIr,83.0
1161,SmCrO4,84.8
1162,TaInO4,109.9
1163,HoBi2ClO4,32.2
1164,KNa2Sb,14.1
1165,Sc6Te2Os,48.7
1166,AlBi,29.7
1167,CdSiO3,201.9
1168,TmFe2,94.9
1169,PrInCu2,56.7
1170,HoNiSb,48.5
1171,CdPbF6,27.0
1172,BeGeTe2,16.4
1173,Na2CoP2O7,37.9
1174,MnNi2Sn,158.3
1175,Na2S,15.3
1176,YbP,15.7
1177,LuSnAu,66.4
1178,Nb3Ru,133.3
1179,KBa4Sb3O,18.1
1180,BeCu2Tc,156.4
1181,Tl2Sn(AsS3)2,15.1
1182,Lu(SiOs)2,140.5
1183,RbH3O2,10.2
1184,SmAlGe,54.3
1185,RbPb2Br5,11.6
1186,MnAlTc,113.0
1187,NdAg,56.2
1188,BeCdBr,12.1
1189,Ho3SnC,1.4
1190,LaSb,15.0
1191,Zr6CoAs2,92.4
1192,TaAlPt,139.8
1193,TePdI2,19.7
1194,LiTiBe2,56.2
1195,Rh3(PbS)2,58.2
1196,Sm(MnSi)2,94.1
1197,NdDy3,32.4
1198,DyCd,54.8
1199,NaSnS2,26.7
1200,MgTiO3,106.8
1201,Rb2UBr6,12.6
1202,Y2BeBr,15.7
1203,Ca2BeMo,37.2
1204,Ho(MnSi)2,101.0
1205,Pr2TeO2,41.2
1206,CaCN2,57.1
1207,BaCaTi,15.4
1208,NaPmTe2,13.9
1209,BeZnCr,58.6
1210,Ag3Rh,116.9
1211,ZnMoF6,32.0
1212,NbI2O,11.4
1213,NaMnTe2,19.4
1214,ErH,51.8
1215,Mn2GaCo,177.4
1216,Ca2CoW,55.3
1217,MnBe2Cd,87.3
1218,CoAs,106.0
1219,Mg3Mo,45.5
1220,YbGa2,36.6
1221,TiSnO3,120.5
1222,Li2CaGe,23.8
1223,BaCrBr2,14.7
1224,MnSbPd2,129.6
1225,K3AlH6,14.0
1226,BeZnFe4,110.3
1227,MnInF3,42.3
1228,RbCl,4.3
1229,BaV2Bi,1.2
1230,NdVO4,78.3
1231,NbGeAs,116.3
1232,Pr3Ag,32.0
1233,RbAg3Se2,24.4
1234,AlSCl3O2,6.1
1235,TeO3,7.7
1236,AsPSe,71.5
1237,UB2Rh2C,176.3
1238,NaHg2IO2,15.5
1239,HfBeZn,70.4
1240,YScBe,32.6
1241,H3NO,43.7
1242,Ti2AlV,117.2
1243,Ba2TbSbO6,69.5
1244,EuMgH4,46.4
1245,Nd5AgS8,46.4
1246,Zn2GeS4,39.6
1247,FeSnRu2,158.5
1248,Er(Al2Mo)2,62.1
1249,YbPd2Pb,74.9
1250,ErInCu2,72.0
1251,Sr2CaBe,12.0
1252,Rb3Dy,5.7
1253,PbO,13.7
1254,BeZn2Cr,81.0
1255,Li3Tl,21.4
1256,Sr(AlSe2)2,18.7
1257,HfZn,106.2
1258,Nb3Sn,119.3
1259,CaHClO,30.7
1260,LiBeGe,33.6
1261,Sc2BeTc,90.5
1262,PrBr3,32.6
1263,LiCd,35.4
1264,MgI2,7.6
1265,TlGeF3,11.8
1266,Y2Si4Mo3,98.0
1267,Ca(AuO2)2,74.6
1268,YbSi2,31.6
1269,BaNaHg,15.9
1270,V3Re,164.4
1271,CrNi3,167.2
1272,HfZn2,77.8
1273,LaTe,12.4
1274,TmS,25.3
1275,LiAl2Rh,101.5
1276,YBe2Ir,65.1
1277,CaUS2,38.8
1278,SrHfN2,76.3
1279,Th3Bi4,42.7
1280,K4ZnAs2,7.5
1281,HgPRh,121.2
1282,ErGa3,44.3
1283,DySBr,12.4
1284,Rb3Ge,7.8
1285,Sr2ScBe,14.9
1286,RuCl(OF3)2,7.8
1287,Sr2TiBe,25.8
1288,MgBe2Tc,79.4
1289,HfV2,141.6
1290,Na2Ti2O5,47.0
1291,NiMoP2,123.8
1292,LiFeRh2,130.0
1293,NaMgP,51.8
1294,Ti2N,90.8
1295,Na2BeCo,4.8
1296,SbN,11.4
1297,YbNdCd2,37.4
1298,KBaTl,12.8
1299,PbI2,9.6
1300,Mg(InTe2)2,19.9
1301,TiBe2Br,9.9
1302,Sc2TeO6,124.0
1303,PmSnRh2,132.8
1304,Nd(HO)3,51.9
1305,NaBe2Pd,31.9
1306,Sr2Sb,15.7
1307,MnGaFe2,101.3
1308,FePSe3,9.4
1309,TiBeHg,79.3
1310,Th(CrGe)2,102.3
1311,Lu2HgAu,69.9
1312,BaCuCl2,23.2
1313,Sc2GaCu,70.4
1314,BeCuTe,32.6
1315,BaPr2PdO5,79.5
1316,Li2DyIn,27.0
1317,Er2SeO2,77.8
1318,Al(FeB)2,185.5
1319,UO2,132.5
1320,Sc2IrRu,105.2
1321,MgCoF6,36.5
1322,TaS2,68.2
1323,CaBe2Cu,54.9
1324,Ba4MgCd,8.7
1325,UTe,13.9
1326,GaCuSe2,51.2
1327,LuTlSe2,30.2
1328,ZrBeHg,68.7
1329,Tb2ZnNi2,77.6
1330,Mn2SiRh,236.3
1331,Sc2AlRu,95.8
1332,Ba2NdNbO6,62.6
1333,KRb2GaF6,18.4
1334,Ti2CoGe,142.9
1335,KBaCd2,10.5
1336,Li2PrAs2,32.5
1337,FeSiRu2,216.4
1338,CrCo3,193.3
1339,RbAcTe2,14.6
1340,LuScZn2,58.8
1341,TmCdAu2,89.5
1342,TaBe2Cd,108.2
1343,Ti2MnBe,116.2
1344,ErCo3B2,153.7
1345,PrZn,41.7
1346,BeFe4Mo,143.4
1347,BeCo4Cu,133.0
1348,AlVRu2,149.2
1349,TlAsS2,8.7
1350,LiMgSbPd,70.9
1351,MnGaCo2,235.9
1352,ErBi2ClO4,33.3
1353,Ca2Ge,14.8
1354,Er(MnSi)2,102.4
1355,Dy2SeO2,41.1
1356,SrNiSn3,44.7
1357,MgH2SeO5,27.4
1358,CaCO3,60.7
1359,LiNpIr2,187.4
1360,YCoF5,7.0
1361,Lu3Ga,38.4
1362,Ce2ZnNi2,77.2
1363,CaZnGe,26.0
1364,MgRh,92.7
1365,CeOF,74.9
1366,BaGeBr,14.7
1367,BaNiF6,29.4
1368,CoRe3,202.5
1369,KBe2Tc,16.2
1370,ReTeS,53.0
1371,PtCl2,15.9
1372,SrFeO2,70.7
1373,LiCaN,42.7
1374,Li2CoO2,80.5
1375,HfBeRu,127.9
1376,ErPbAu,59.2
1377,VZnRu2,194.0
1378,InNi,107.7
1379,NaTcAs,63.7
1380,TaTlPt,129.1
1381,LiDy2Tc,49.6
1382,Li2FeNiO4,87.6
1383,Sc2GaTc,97.9
1384,PuAl3,41.4
1385,H6PbCBr3N,7.0
1386,UCuGe,83.1
1387,HfGePt,128.5
1388,HoIr,142.7
1389,GaS,12.5
1390,Ca(CoS2)4,57.2
1391,Ho3GaC,6.6
1392,BaMnCO3F2,34.6
1393,RbGaH2,12.2
1394,Dy(CrGe)2,96.0
1395,PmAlAu2,83.0
1396,NdIn3,37.0
1397,Ba2MgV,20.1
1398,Be2NbRh,174.2
1399,SmLuRu2,76.5
1400,BAs,23.9
1401,NaZr2CoF,44.2
1402,VCoSn,108.7
1403,Li2O,27.0
1404,BrCl,15.9
1405,USnAu2,100.5
1406,PrSmZn2,44.0
1407,BaCaCd,16.7
1408,Yb2C(NO)2,48.9
1409,MgTi2S5,23.4
1410,Li4GeO4,55.6
1411,BaF2,34.8
1412,TiBeSi2,50.9
1413,Dy6FeSb2,44.3
1414,BeGa4W,70.1
1415,Na3LiP2O7,34.5
1416,Y2In,27.6
1417,ZnPd,124.9
1418,CaClF,46.8
1419,K2PtCl4,9.7
1420,TmBi2IO4,35.0
1421,Ho6FeSb2,45.3
1422,Tm2AgRu,83.6
1423,Ho2CdOs,85.5
1424,Nb3Al,115.1
1425,KAuF6,10.5
1426,Cr2FeTe4,20.9
1427,ErIn,58.7
1428,CaBe3O4,47.8
1429,HfBe2Ni,104.0
1430,PmTm3,34.0
1431,InNi3,131.9
1432,FeO,128.4
1433,Si2B2O5,109.7
1434,ZnCdPt2,136.1
1435,GaFeNi2,149.7
1436,K3LuSi2O7,59.6
1437,Sc2PdRu,105.5
1438,PrCo5,102.1
1439,BeGaBr,0.3
1440,Ca3Mg,21.2
1441,SbCl3,4.9
1442,RbGeCl3,7.6
1443,MnGaIr2,196.0
1444,Fe2AsCl,110.1
1445,MgUO4,31.9
1446,NaHoF4,44.9
1447,Sm2AgRu,73.2
1448,CaZnF4,46.0
1449,PSe,5.9
1450,RbAgO,19.8
1451,Ho6FeBi2,41.9
1452,Co2As,93.0
1453,Sr(AlH)2,19.7
1454,LiTlO2,66.4
1455,MnNbP,193.4
1456,DyPbAu,57.9
1457,BaCaSi,25.4
1458,CaBeCd,36.2
1459,Ta(TeCl3)2,10.0
1460,Ca(ClO2)2,39.7
1461,HfAlNi2,135.9
1462,Zn2Ni3O8,102.1
1463,TiAsPd2,149.1
1464,Al2HgSe4,31.8
1465,BaCrCl2,24.8
1466,Sr2MnClO3,50.0
1467,Ag2PdO2,72.4
1468,KNdS2,25.2
1469,P2Rh,70.5
1470,BaSc2Ni,23.1
1471,AlTl(MoO4)2,20.6
1472,TbH2,63.6
1473,BiI3,5.8
1474,LuSnAu,42.7
1475,NdS2,51.0
1476,ThNi2,89.9
1477,HoPO4,101.2
1478,WN,225.6
1479,BaBeV2,17.9
1480,H4C,4.6
1481,PrSnPt,79.4
1482,BeFeNi,88.4
1483,Ba3PbO,21.6
1484,SrCuSO,33.9
1485,NaGaO2,68.6
1486,Y2Cr2C3,114.6
1487,TbIr2,160.4
1488,KCu4AsS4,30.5
1489,VGaFe2,156.0
1490,Rb3Nd,5.8
1491,PrTlTe2,23.7
1492,NaBeCl2,7.5
1493,LiUN2,113.2
1494,ZnCl2,7.6
1495,NpN,104.9
1496,ErSF,80.0
1497,Sc2AgIr,108.8
1498,CaGeO3,110.9
1499,SiS2,12.9
1500,ScRu3,180.4
1501,NaN3,22.8
1502,AcTlTe2,27.5
1503,CaBeGe,32.9
1504,Ni4W,197.9
1505,CaSnF4,54.5
1506,ScB2,71.2
1507,BeRhBr2,17.5
1508,H4NCl,17.7
1509,Rb3Er,2.4
1510,VTe,92.2
1511,BeTeIr,21.2
1512,YBiPd2,101.5
1513,CaFeO3,165.2
1514,BaTiPd2,51.4
1515,LiCa2Tl,21.9
1516,ZrBe2V,66.9
1517,ErGe,80.0
1518,CaBeZn2,40.2
1519,CeGa3Pd2,76.0
1520,Sm(MnGe)2,75.5
1521,CeZn,56.3
1522,RbYO2,36.4
1523,BaHfMo,30.1
1524,Zr2CoP,126.6
1525,YbPaRu2,117.1
1526,Be2CrCd,52.7
1527,AlSiTe3,8.6
1528,BaRhF6,31.4
1529,ScSbPd,79.8
1530,ScC,79.2
1531,TaAlCo2,199.3
1532,Th2Zn,57.7
1533,RhF3,61.0
1534,BeV2Cu,102.2
1535,DyIn5Rh,50.6
1536,TlAu3,83.4
1537,Ag2GeS3,46.2
1538,Dy(SiRh)2,102.8
1539,Mg4Ta2O9,83.4
1540,K2UO4,35.5
1541,Fe3C,190.3
1542,Zr2Pd,105.5
1543,NaH,12.3
1544,CaBeCr2,30.9
1545,Sr2HN,20.1
1546,NaVSe2,32.2
1547,Hf2BeBr,15.4
1548,NaGaH4,8.2
1549,ZrNiSb,130.2
1550,Ba4NaCuC2,39.6
1551,Na4Mo(NO)2,36.4
1552,ScZnRh2,128.0
1553,AsCl3,6.2
1554,Ba4CdSe,17.1
1555,Na2GeF6,23.9
1556,TiAl2,67.1
1557,BaSnPb,27.4
1558,Ca2Sb2O5,66.4
1559,Be2CdOs,97.2
1560,Ti2C,111.3
1561,Li2VO2F,35.0
1562,KBe2V,41.7
1563,CeS,15.9
1564,NbCoSn,126.3
1565,TbU3,86.3
1566,Ho(NiP)2,108.1
1567,Er2NiRu,84.1
1568,BaAgP,31.3
1569,VZn3,87.3
1570,MnBeCo4,147.7
1571,BaCdSn,25.9
1572,HfAsCl,97.0
1573,ErN,82.2
1574,TlP,37.4
1575,ThPt,125.1
1576,BaNaSb,24.9
1577,CuBiSCl2,42.7
1578,PrBPd3,107.7
1579,Ga3BN4,152.0
1580,UP2,70.0
1581,TbBr,11.4
1582,BaGaBr,24.7
1583,CdSiP2,60.4
1584,Tb(FeB)2,87.0
1585,LiBeSi,18.8
1586,PrCrO4,78.3
1587,Er2TeO6,111.9
1588,ZrTiTe4,17.3
1589,LiCrBO3,59.8
1590,NbIr3,214.9
1591,CdCo2As,116.6
1592,SmCoO3,135.1
1593,OsCl4,16.2
1594,Mg(BeN)2,69.0
1595,MoS2,15.0
1596,TaBeCr,117.2
1597,Np(SiOs)2,119.2
1598,Ba2NaFe,10.6
1599,Zn(GaS2)2,33.7
1600,NbPd3,160.4
1601,FeSn2(CN)6,18.6
1602,CrS2,13.3
1603,CF2,13.3
1604,Rb3ClO,6.5
1605,VFeH2O5,13.9
1606,PrCuSe2,45.5
1607,TiB,111.9
1608,NaTbS2,25.7
1609,K3MnO4,22.5
1610,Na2LiBe2F7,23.9
1611,YSi,68.4
1612,LiBeIn,21.2
1613,Sr(NO3)2,32.8
1614,SmSnPt,83.2
1615,AgPbBrO,8.9
1616,NdMgO3,86.4
1617,Lu3AlN,46.8
1618,MgCoO2,90.2
1619,BaCaBr,16.2
1620,Dy3GaC,7.1
1621,TlFeSe2,26.1
1622,U3P4,74.4
1623,Sr2CuF6,49.1
1624,TiSb2,55.2
1625,CaAl2,28.1
1626,Co2SbO6,10.7
1627,Li2BeFe,25.4
1628,CaAlSiH,24.0
1629,HgTe,32.9
1630,HoAg2,64.4
1631,Be2BO3F,58.3
1632,TbH3,99.3
1633,UAsSe,50.5
1634,U3O8,29.4
1635,BaCa(FeO2)4,60.0
1636,CuAgS,21.6
1637,VIrO3,104.1
1638,KNaPrNbO5,47.4
1639,TiInNi2,134.2
1640,BaRuPt2,74.8
1641,Sr3SbAs,0.9
1642,KAg2AsO4,47.5
1643,NaNb(CuS2)2,1.9
1644,Ho2Al,53.5
1645,BaYSb2,37.8
1646,CuNi2Sn,150.2
1647,HfInCo2,124.2
1648,SbPd,81.0
1649,CClF3,6.2
1650,Na2MgCl4,21.4
1651,Rb2VAgSe4,9.5
1652,SrC2,14.8
1653,Na6MnCl8,10.3
1654,ZrSi,114.9
1655,Ca3AsP,5.0
1656,MgSn(BO3)2,77.6
1657,DyBr3,5.9
1658,Ca2PI,20.5
1659,MnSiNi2,209.1
1660,Na2TiGeO5,59.5
1661,Fe2As,111.6
1662,Mn3Zn,164.8
1663,Sm(GaPd)2,102.7
1664,ScSnRu2,127.8
1665,Ca(NdTe2)2,24.3
1666,K3NbO8,17.0
1667,K2SbF5,28.6
1668,HoHg,62.4
1669,DyGe,77.7
1670,Ba2YTi2TlO7,64.8
1671,Tm3SnC,1.4
1672,NaZr2Be,34.6
1673,LiMnPt2,121.5
1674,BeTe2Pd,24.7
1675,NaAsRh2,120.5
1676,ThZn4,74.3
1677,CrP2S7,5.9
1678,Sm2TlHg,55.5
1679,ErAlAg2,79.9
1680,BaBeF4,48.5
1681,KrF2,6.2
1682,ZnF2,87.5
1683,AgAuF4,45.3
1684,ThTaN3,122.8
1685,YbSnPd2,83.6
1686,BePdPt2,181.2
1687,LiPF6,20.6
1688,BaScIr,62.3
1689,Ti2Co,113.2
1690,Rb2Pt3S4,13.2
1691,SrPb,22.1
1692,Mn2SnS4,34.5
1693,CrGaP2,60.6
1694,BeMo2W,200.7
1695,Nd3SnC,2.4
1696,HoMgIn,38.8
1697,Tm(CoGe)2,103.4
1698,NdCoSi,55.6
1699,Ti2Ge,107.5
1700,TbTl3,42.8
1701,Te3MoWS,0.5
1702,Yb2SO2,51.1
1703,UN2,139.1
1704,VTe2,21.3
1705,HoBr3,5.7
1706,Ni3Sn,168.4
1707,BaMo2Br,3.9
1708,UCo2,174.8
1709,Th(TeI)2,16.5
1710,Ag3O,99.2
1711,Pt3Pb,153.0
1712,DyBi,15.0
1713,ZrAlNi2,126.6
1714,FeNiPt2,158.2
1715,MnTePd,80.7
1716,PmF3,130.6
1717,Na2CaBe,17.2
1718,Li2CaPb,20.0
1719,Mn4ZnO8,58.0
1720,Sr3Ti2O7,88.0
1721,NaSc2Be,25.5
1722,Pb2S(O2F)2,54.3
1723,Sm2MgAl,42.7
1724,Li3VS4,3.0
1725,ThC,89.6
1726,NaAgO,23.1
1727,Rb2Pd,6.5
1728,MnSbRh,112.6
1729,Pm2S3,52.1
1730,SbTeI,11.6
1731,CoHg3,68.9
1732,Na2BeBr,4.9
1733,Li2ZrN2,58.4
1734,Sr(MgAs)2,25.9
1735,HPbBrO,22.6
1736,TiMn3O8,87.1
1737,YbH2,23.8
1738,SrHg2,19.7
1739,TbAg3,80.3
1740,HfFeCl6,5.8
1741,NpN,123.1
1742,HoNiBi,43.5
1743,SrAu2,80.0
1744,SmRh3C,150.0
1745,Ba4MgTi,10.4
1746,LuBr3,5.2
1747,Ca3MnN3,49.4
1748,Na2CuF4,34.2
1749,NdTe2,33.0
1750,P2Os,46.2
1751,TbSb,15.6
1752,TaO2F,33.8
1753,H8Pt(NCl3)2,16.7
1754,TiSiPt,135.2
1755,V2Zn2O5,123.5
1756,BeCo2Pt,191.3
1757,ZrRu,115.3
1758,Be2ZnBr,18.9
1759,PmSbPd2,104.0
1760,BaSc2Nb,32.9
1761,CaCl2,20.6
1762,Sn7Ir5,86.0
1763,UAs,21.5
1764,TiH2,137.1
1765,Be5Pd,55.6
1766,LiBeV2,51.5
1767,LaC2,24.8
1768,LiO2,200.4
1769,MnAlAu2,131.5
1770,VFeSe,125.5
1771,CrOF,32.0
1772,Ba4YCu,10.2
1773,LiAgC2,3.7
1774,Ti3Ir,157.7
1775,PrSb,33.8
1776,CdCl2,15.2
1777,BeV2Hg,109.5
1778,K4BeNb,5.2
1779,BeRu2Pb,80.9
1780,KCN,2.6
1781,NpB2,97.8
1782,SbPO5,47.5
1783,Zn2AsW,150.3
1784,ZrAlCo2,146.9
1785,NaYSe2,22.8
1786,Rb3Sm,5.9
1787,MnGeN2,71.2
1788,BaNd2PdO5,80.5
1789,HoInPt,91.3
1790,Te4Mo(WS)2,10.1
1791,LiHo3,34.6
1792,NiCl2,10.5
1793,Ti(CrSe2)2,63.6
1794,CdS,50.1
1795,Ba4RuBr,19.3
1796,TiBeV2,125.2
1797,Ce2SeF4,38.0
1798,Ba2MgTe,21.5
1799,UMnSe3,76.0
1800,Tb(SiRu)2,100.8
1801,BeP4Ru,108.3
1802,RbSc5Te8,19.3
1803,Li3SbS4,2.3
1804,Mg(SbO3)2,46.0
1805,RbCaCO3F,22.3
1806,Ho2RuAu,94.2
1807,MnGeRh2,249.4
1808,SrHg,22.8
1809,RbNaO,31.4
1810,SrBeBi2,30.7
1811,TbF3,62.9
1812,NaInSe2,21.9
1813,BeGaCo,64.7
1814,Yb(HO)3,51.8
1815,BaPdS2,24.1
1816,Ba(InTe2)2,14.6
1817,Ag2S,58.4
1818,ScBe2Br,36.3
1819,CaBiClO2,47.1
1820,K3NaCr2O8,15.4
1821,CrH,133.2
1822,ErPO4,101.4
1823,Ba2ErSbO6,72.9
1824,Yb(SiOs)2,113.2
1825,ErNiSb,49.8
1826,YSi2,49.3
1827,NdRh3C,148.2
1828,Ga2S3,19.9
1829,TmCu,55.6
1830,NbInSe2,12.4
1831,KSb,10.7
1832,CaSbAu,21.9
1833,Cd2As2O7,88.6
1834,MnP,164.8
1835,Sr2HfBe,30.5
1836,LiVS2,36.6
1837,Sc2AlIr,99.0
1838,ZrNiSn,92.7
1839,BeSnSb,16.2
1840,TeWS,0.2
1841,KI,5.2
1842,NaMoF6,4.6
1843,Ca(CoGe)2,65.7
1844,LiBeFe2,130.3
1845,LiHfPt2,155.9
1846,LiGaCl4,8.5
1847,Tb3Al,34.8
1848,SmCuO2,85.9
1849,PICl6,8.8
1850,Lu3SnC,38.6
1851,MnCu2Sb,98.9
1852,CaBeMo2,39.0
1853,ZrCoAs,122.9
1854,Lu2S3,61.5
1855,CoGe,104.8
1856,MnIr,197.1
1857,Nd(SiAu)2,96.5
1858,ErH2,62.6
1859,K3Zr,7.8
1860,PrCoO3,134.0
1861,TiOs,147.1
1862,YAgTe2,36.9
1863,KCuO,24.6
1864,H6CIN,4.3
1865,CeTh2O6,159.4
1866,Ca(BH)2,54.3
1867,AlTlO2,92.8
1868,LiRhF6,17.6
1869,NbNiP,176.0
1870,RbMgBO3,46.2
1871,CeGeAu,69.3
1872,Er2In,28.5
1873,Na3ScF6,29.2
1874,BeInRh2,99.9
1875,HfCo,138.4
1876,LiBeOs2,200.8
1877,CrTe2,20.6
1878,SnBiO4,93.4
1879,LiTb(CuP)2,38.1
1880,VSnPt,120.8
1881,NiHO2,31.1
1882,MnBe2Si,97.9
1883,TmP,27.5
1884,Li4CO4,48.8
1885,HoHSe,38.7
1886,Fe4N,121.2
1887,Ho(CoSi)2,102.5
1888,SrGaSnH,18.6
1889,KNaSmTaO5,49.1
1890,CuP2,58.3
1891,KAlH4,9.8
1892,ErMg,39.3
1893,MgSiRh2,138.7
1894,KCuF3,58.7
1895,BaNaSr2,9.1
1896,ErHg2,43.2
1897,CaPd3C,114.2
1898,CrCuS2,72.4
1899,YBe2Rh,96.4
1900,Ba4TiBr,11.7
1901,BeCo2Br,2.6
1902,ErVO4,104.8
1903,PrI3,5.3
1904,Rb2SnBr6,13.2
1905,VS2N3Cl2,7.0
1906,KTiPS5,7.5
1907,Th(CoSi)2,115.9
1908,Zr2BeGe,44.4
1909,SrCrW2,102.1
1910,Ba(BiO2)4,2.3
1911,CaSiSnO5,86.9
1912,TaTl3S4,11.7
1913,DyTmMg2,38.6
1914,BaYTe,30.3
1915,DyZnRh2,112.6
1916,Mn3Pt,178.3
1917,LiAuI4,10.8
1918,Li2BeTc,23.9
1919,Rb2NaTiF6,26.4
1920,Pr(SiRh)2,91.4
1921,CaBeSb2,30.3
1922,Li2V(OF)2,27.1
1923,BaAlSiH,24.7
1924,NdAu,65.6
1925,Ba2Bi2O5,32.7
1926,K2NiF4,38.0
1927,Li3CeBi2,19.1
1928,NaAgF4,26.0
1929,P2Pt,63.4
1930,Mg(CrN)2,52.1
1931,H3ClO,9.3
1932,Sm2CuRu,70.0
1933,BeV2Cu,119.7
1934,Ga2FeS4,11.9
1935,BeInSn,20.3
1936,ZnCu2SnSe4,48.8
1937,KSc(MoO4)2,18.5
1938,InBi2S4Cl,33.1
1939,Li(TiS2)3,14.0
1940,AgCO2,50.6
1941,BaP2Ru,50.8
1942,BeZnFe2,119.4
1943,Mn3GaC,101.0
1944,CrNiAs,121.9
1945,YF3,67.4
1946,Co2P2O7,105.6
1947,Ta2SnO6,94.2
1948,KYSn,21.1
1949,SeCl,6.2
1950,Cd(GaO2)2,145.5
1951,BaSiC,1.3
1952,CeOF,64.8
1953,AgBi(PS3)2,19.1
1954,BeCuBr,9.9
1955,LiPb,26.5
1956,Na4Al3Ge3ClO2,44.4
1957,Mn(Sb2O)2,41.5
1958,HfBeSb2,51.9
1959,LiAsPd2,105.5
1960,MgBeW2,75.5
1961,HfBeFe4,135.2
1962,NpMn3,185.3
1963,BaHo2PdO5,85.1
1964,Hg3AsS4Cl,20.3
1965,Ta2Se,29.1
1966,HfNiGe,117.4
1967,Tl3Ga9S3O2,19.9
1968,Tb(SiAg)2,75.4
1969,US,33.0
1970,SrBeV2,46.3
1971,BaCdO2,66.9
1972,KLiBeF4,22.9
1973,Ba4MgSn,11.6
1974,Ba2NaHf,13.9
1975,YGe,74.0
1976,HfBeSi,86.0
1977,LiVO2,60.4
1978,Tl2Te3,16.0
1979,PmTlTe2,32.7
1980,Li2SbAu,53.6
1981,MoAsPt2,195.7
1982,Y(SiRh)2,100.5
1983,SrTiO3,117.0
1984,NbIr,198.7
1985,Mn(AlS2)2,24.5
1986,UFeB4,137.5
1987,P2W,115.7
1988,Ba2HgPb,18.7
1989,TmI3,4.1
1990,YbAgO2,79.5
1991,Al(IO3)3,34.3
1992,Ca3Bi2,2.9
1993,PuGe3,52.8
1994,Sc2Si2Ru,84.2
1995,LiCaCrF6,53.7
