,pretty_comp,et_c44
1026,Na2MgSiO4,27.1
1027,FeNiN,130.5
1028,Ca(CuN)2,18.7
1029,BeCoHg2,35.8
1030,NaNO,32.2
1031,NaClO2,10.3
1032,HfZnNi2,57.8
1033,YNiSb,46.8
1034,PrCrO3,74.8
1035,SmDyMg2,40.6
1036,Rb2NbF6,14.5
1037,BaV2P,55.7
1038,ScGa2Ni,44.0
1039,PtRh3,156.0
1040,KPrTe2,20.6
1041,LuScRu2,43.9
1042,Tm2O3,57.8
1043,Li4Mn(PO4)2,36.8
1044,GaPt3,89.8
1045,MgAuO2,36.4
1046,Li4Cr3FeO8,93.9
1047,Mn3Sb,3.3
1048,Pr(CdP)3,38.9
1049,Eu(MnSb)2,24.6
1050,CaCuF4,34.7
1051,KAg2PS4,25.6
1052,TaBeCd,8.0
1053,BeFePb2,10.6
1054,Ti6O,49.3
1055,CaBeBi2,29.0
1056,Zr2SbP,50.8
1057,Li2YbPb,35.3
1058,Be2PCl,48.3
1059,NdCd,33.3
1060,Na2MgAlF7,34.8
1061,LaF3,96.3
1062,Ca(TiN)2,0.4
1063,ZnSiO3,158.6
1064,Nd3Tl,22.8
1065,KNdS2,33.0
1066,TaZnRh2,88.0
1067,MgBe2V,31.6
1068,YCd,42.4
1069,Ti2InNi,16.7
1070,Mn3NiO8,73.6
1071,FeTe2,74.7
1072,Fe3SnC,113.6
1073,Ba2MgSn,21.8
1074,UB2,189.3
1075,TiVO4,59.4
1076,Tl3AsS3,9.6
1077,FePO4,12.0
1078,InAg(PS3)2,26.9
1079,ScMnRh2,36.4
1080,Sr3P6(N4O3)2,69.6
1081,SnI4,6.0
1082,Li4CoO4,42.2
1083,LiFe(CoO3)2,50.8
1084,MoP,107.5
1085,DySI,20.8
1086,BeCdFe2,90.1
1087,Na2PdS2,17.1
1088,BeCrP,165.8
1089,IrRu,193.2
1090,BeNiMo,72.7
1091,Al2RuPt,104.8
1092,Ca(MnN)2,20.6
1093,LiAlPHO5,64.2
1094,Ca7Ge,17.7
1095,Sc2GaAu,47.2
1096,K2H4Pt,9.8
1097,MnGeN2,41.4
1098,BeRu2Pb,60.8
1099,DyFe2,29.9
1100,HoCu,39.5
1101,YBe2Ni,82.3
1102,AlSbO4,59.2
1103,NbGeAs,28.1
1104,Na3PaF8,17.4
1105,Li2PrAl,31.1
1106,ZnSbF6,24.6
1107,BaC2,26.2
1108,Rb4I2O,8.7
1109,Be2Zn,98.6
1110,TaBi3O7,13.4
1111,HfAlRh2,72.0
1112,Ag2PdO2,7.8
1113,K2Sr2O3,11.7
1114,SbCl4F,8.2
1115,FeSi5,136.5
1116,DyNiSb,47.4
1117,BiTeCl,15.7
1118,Ti2NiIr,71.0
1119,ZrInAu,55.9
1120,NdP,38.5
1121,MgBeW2,71.5
1122,Sr2H6Ru,29.3
1123,Na4PbO4,25.2
1124,Mn2Co2C,17.8
1125,HgSe,13.0
1126,CaGaGeH,49.4
1127,AlGaO3,79.9
1128,Tb3CuGeS7,44.2
1129,ScTlS2,31.8
1130,ScMnBe,34.3
1131,Sr(CuGe)2,31.4
1132,BeCoBi4,9.6
1133,ZrAsRu,85.3
1134,B6P,192.4
1135,MnP,11.1
1136,SiS2,0.9
1137,TaSe2,50.2
1138,SrGaSnH,39.3
1139,HfPtPb,32.4
1140,LiTmO2,91.5
1141,BeFePt,74.0
1142,ZnCu2GeS4,45.1
1143,Ca2SiO4,26.3
1144,Li6TeO6,47.8
1145,Hf2BeMo,66.0
1146,Hf2Cu,47.0
1147,Mg2BBrN2,25.7
1148,CaBeOs2,27.9
1149,NdInCu2,29.3
1150,PrEr3,32.8
1151,LiCa2Rh,22.4
1152,Ba4CaV,2.9
1153,Al2CoOs,120.1
1154,BeTeIr,45.1
1155,CaIrO3,71.4
1156,CoSb,52.9
1157,Np3In,47.3
1158,HfAl3,118.4
1159,Pd4S,43.5
1160,ZnBi2O5,29.1
1161,BeVP2,37.8
1162,UFe3B2,165.0
1163,TlBiF4,25.7
1164,Be2MoP,107.4
1165,Pr3AlC,37.7
1166,AlTlI4,4.5
1167,AlBMo,161.9
1168,Ti2GeC,101.9
1169,U3Cl,108.3
1170,Na2Zr(CuS2)2,21.4
1171,SrSb2,31.9
1172,Ba2CaIrO6,52.6
1173,Yb(ZnAs)2,47.1
1174,Ca(DyS2)2,31.4
1175,BeCoTe2,7.2
1176,NaNdO2,60.1
1177,LiGaRh2,75.7
1178,Li2VSiO5,67.0
1179,ScCd,56.5
1180,CaAlF5,24.8
1181,UBi,7.3
1182,Zr(TiGa2)2,116.2
1183,MoAsIr2,58.7
1184,NaMg2Be,23.0
1185,FeCo,126.7
1186,Ag3PS4,11.5
1187,ThSe,39.0
1188,Tm(FeB)2,101.9
1189,NaYS2,41.7
1190,CaCl2,27.6
1191,Rb2PdBr6,11.6
1192,Tm2BeOs,67.1
1193,Dy2In,13.8
1194,PrB2Rh3,124.9
1195,Sr(AsO3)2,82.0
1196,PdSeO3,28.1
1197,Sm(SiRh)2,115.4
1198,Ba2MgH6,36.0
1199,NbSiPt,87.7
1200,BiB,70.0
1201,U2TeN2,78.7
1202,KSO2F,19.7
1203,Na2Te,12.5
1204,TiBeCo2,97.8
1205,Y2C,49.4
1206,H3ClO,12.8
1207,Ti2VSe4,54.3
1208,SbCl(OF3)2,9.8
1209,Pr2SO2,48.4
1210,LuGaPd2,16.7
1211,KZrS2,41.6
1212,LuNi2B2C,145.5
1213,PrCo5,36.4
1214,CeOF,47.6
1215,SrTe,5.0
1216,LiPrSn,24.7
1217,BeFe2Co,118.7
1218,ErSeI,20.2
1219,SF6,8.1
1220,YBe2Ru,9.2
1221,AlCuCl4,8.1
1222,PmInNi2,8.9
1223,LiCaF3,49.3
1224,Ho2Be2SiO7,110.5
1225,NbTe,47.6
1226,LiSbS2,28.9
1227,Ce3In,39.0
1228,Ge2Os,95.2
1229,NbIr3,238.6
1230,UGa3,70.7
1231,Cu2O,8.3
1232,BaIr2Pd,53.3
1233,LiBe2Ru,142.9
1234,BaLiH3,43.4
1235,RbZnH2Se2ClO6,6.6
1236,AlFe2Mo,107.8
1237,Y(GeRu)2,80.4
1238,ScBeCo2,78.8
1239,Hf6CoBi2,44.2
1240,SnO2,14.7
1241,Be2SiW,177.3
1242,NiTe2,39.4
1243,LiYbS2,15.3
1244,Nd3Si2S8Br,22.2
1245,CrO3,8.0
1246,NaZr2CuF,11.6
1247,Sc(Al2Fe)4,78.3
1248,SmScSi,60.4
1249,BePIr,80.2
1250,RbI,7.1
1251,BaZnCO3F2,37.5
1252,KrF2,20.5
1253,V4As3,111.9
1254,NdCoP,42.8
1255,SnPd3,66.0
1256,Mn3AgN,72.5
1257,AcFeO3,96.6
1258,PaRh3,94.1
1259,Sr2CaBe,11.5
1260,TiPRu,110.0
1261,Ba(AgS)2,25.2
1262,Li5AlO4,48.7
1263,Tb2Be2O5,211.1
1264,MnAsRh,12.3
1265,Ti2AlTc,66.0
1266,Pr3Cd,27.7
1267,SmMg2,24.1
1268,K3Si,8.8
1269,Mn2ZnAs2,11.1
1270,Rb2B2Se7,2.9
1271,TmPu3,11.9
1272,CaTlCl3,6.9
1273,NaBe2P,43.9
1274,CrF5,14.7
1275,Ba2ScCr,8.6
1276,BaY2F8,38.4
1277,ZnNiO3,74.1
1278,TbCo3B2,137.6
1279,HfVSi,151.7
1280,DySbPd,29.4
1281,TaAlCo2,92.0
1282,Yb(MgSb)2,28.4
1283,ScCdRh2,68.4
1284,CaSn(BO3)2,88.5
1285,DyBi2ClO4,84.8
1286,Na6PbO5,23.7
1287,SmS,101.6
1288,TiCl3,24.5
1289,NbP,187.6
1290,RbCaCO3F,29.5
1291,YbGa2,51.4
1292,AsCl2F3,4.1
1293,SrSn(BO3)2,79.6
1294,Sr2CuF6,26.5
1295,Sc3Fe2Si3,90.8
1296,KScBe2,56.1
1297,Ni2P,38.0
1298,Sr2CuTeO6,53.6
1299,BaNd2PdO5,73.0
1300,Sr(CoGe)2,54.2
1301,Ba4HfSe,5.5
1302,ZnSe,20.3
1303,ScBeHg2,8.7
1304,Np2InNi2,33.7
1305,Cd(InS2)2,34.7
1306,K2BeZn,0.5
1307,K2ReF6,16.5
1308,NpIr2,93.5
1309,MoC,202.6
1310,Cu2HgGeSe4,29.3
1311,Ca2AgSbO6,44.7
1312,SiC,193.3
1313,TiNbRe2,98.8
1314,UB4,203.1
1315,PuRh3,72.6
1316,Ag(TeMo)6,10.3
1317,BeCo2Sb,96.4
1318,Te4Mo(WS)2,55.0
1319,ZnH2SeO5,13.1
1320,RbPb2Br5,18.1
1321,K2P3,14.1
1322,VSiPt,60.4
1323,HgF,17.3
1324,PrOF,50.8
1325,BaTaMn2,67.1
1326,Be2FeMo,109.8
1327,MnI2,15.1
1328,Na2BeNb,4.6
1329,PdS2,57.5
1330,Ca(ClO2)2,20.8
1331,SrPd3O4,66.7
1332,LiMnF4,13.8
1333,Nd3Hg,28.3
1334,LuNi2Sn,43.6
1335,Ba2MgZr,21.4
1336,YbBi2ClO4,38.1
1337,LiAlAg2,53.7
1338,CS2NF5,9.4
1339,PrFeSi,87.8
1340,MoIr,175.2
1341,Ba3SbAs,4.1
1342,V3Rh,78.3
1343,NaO2,2.4
1344,CaSnF6,8.3
1345,Y2BeCl,44.7
1346,N2O,6.7
1347,MnVAs,117.6
1348,Zn2GeSe4,25.0
1349,MgSnO2,41.4
1350,PrSi2,35.1
1351,Ba4NbCu,3.3
1352,Ba2MgUO6,68.4
1353,MgC2,102.5
1354,K3Sm,8.7
1355,Mg(CoS2)2,55.8
1356,BaDyFe2O5,65.4
1357,RbPbCl3,0.7
1358,SmSF,73.8
1359,RbSmSe2,26.8
1360,SrHBr,30.6
1361,Ca(VN)2,7.2
1362,MnSiIr,118.4
1363,LiCaSb,33.1
1364,TiBeSe2,88.7
1365,Ga2TeSe2,10.8
1366,LiBiF4,23.7
1367,Ni2B,124.8
1368,Er2NiRu,44.1
1369,Mn2CrCo,86.7
1370,NbB,199.8
1371,SmTl,31.0
1372,Li2MnSiO5,74.0
1373,BaGeBr,2.1
1374,CuO,66.4
1375,HoCoSi,82.1
1376,LiAgF3,16.3
1377,CrNi2,146.0
1378,LiCrO2,115.0
1379,NbSe2,45.1
1380,Ni3GeC,17.4
1381,KRb2CrF6,11.6
1382,NaGa(GeO3)2,51.4
1383,NdScGe,53.6
1384,P2Rh3,67.2
1385,Pu3Ga,31.7
1386,Ca3SbP,19.7
1387,Sm3Tm,31.0
1388,LuGa,42.5
1389,H2SeO4,12.9
1390,ScB2,220.0
1391,Sm4S3N2,60.0
1392,V2CrFe,70.5
1393,Nd2O3,22.1
1394,Mn2AlV,103.3
1395,TiMnBe2,148.9
1396,KBrF4,13.9
1397,Li2MnCoO4,90.1
1398,Ca(MgBi)2,23.1
1399,Al2Mo,54.8
1400,LiBePb2,8.0
1401,Ba2Zn3(AsO)2,53.0
1402,NaBeH3,74.2
1403,BaZnGe,33.2
1404,KMgSb,19.7
1405,ThSn3,37.0
1406,Li6Br3N,0.4
1407,BaRhF6,28.2
1408,K2H6PbO6,16.9
1409,CuCl,12.6
1410,LuSnAu,28.3
1411,ZrBePd,29.2
1412,Be2TlIr,50.4
1413,Be2CoCl,63.0
1414,U2Co2Sn,62.1
1415,TiSiPd,77.1
1416,SrBrF,32.1
1417,CsK2Sb,13.0
1418,USi,2.3
1419,Sr(NiAs)2,27.8
1420,YTiSi,68.5
1421,ZrB6,8.3
1422,Er2IrRh,49.9
1423,PtI2,17.4
1424,Nb2O5,20.0
1425,DyRh,37.0
1426,BaHgW2,80.0
1427,Co(SiO3)2,92.9
1428,LiP(HO)2,5.4
1429,TiTeOs,54.9
1430,Mn2Be2Te,51.4
1431,Ba2Sn,17.4
1432,RbZnF3,29.7
1433,Yb(CuSi)2,43.5
1434,V3Sb,57.0
1435,LiCaGaF6,32.8
1436,MgBeBr2,25.6
1437,CdHgPd2,77.2
1438,NaMnBi,11.4
1439,Sb2Te2Se,28.3
1440,Ca2BeBi,28.3
1441,PrSn3,30.5
1442,CrFe2Sb,55.7
1443,BaTe2,28.8
1444,Na4Br2O,16.8
1445,CeCuSn,46.6
1446,Li2PmSi,33.1
1447,MnBe2Sn,97.6
1448,MnSbPd2,42.7
1449,Na6MgO4,37.8
1450,Ni3Sn,92.2
1451,K2S,8.9
1452,KCaCO3F,36.0
1453,SmCoSi,62.4
1454,ScGaNi2,61.8
1455,TiBe2Os,115.7
1456,Sm2PbS4,19.8
1457,Be2TcGe,122.1
1458,Rb3InS3,4.7
1459,BeVCo4,113.5
1460,AgCl,5.0
1461,DyScO3,83.1
1462,Mg2Bi2O5,16.3
1463,KPrO2,60.1
1464,MnCo3,175.9
1465,NpNi5,64.8
1466,Mo2C,163.2
1467,Sr2NiTeO6,33.6
1468,ScRu3C,116.1
1469,NdAl4,35.8
1470,CaGa4,21.7
1471,Ca2Pb,18.5
1472,Ce(POs2)2,115.0
1473,K2TeOF4,9.4
1474,HfBeZn2,60.6
1475,FeNi3,120.0
1476,YBiPd2,37.2
1477,Sr2TaBe,25.9
1478,NaAgO,14.4
1479,BeV2Pt,105.8
1480,CuH6(NO)4,12.4
1481,Ca2BeW,36.3
1482,Li2PtF6,46.2
1483,Yb(MnSi)2,36.5
1484,ZnPt3,89.6
1485,BeTl2Ga,7.8
1486,Dy3Mn3Ga2Si,8.2
1487,TmAlO3,105.7
1488,Al2W,90.2
1489,BaSn2(HO2)2,9.2
1490,HfAl,64.5
1491,Be2NiSe,13.8
1492,BeGa2Fe,94.4
1493,Be2WSe,93.3
1494,LiDySe2,35.7
1495,Rb2In4O7,41.3
1496,CuAgO2,3.2
1497,Na5LiN2,12.4
1498,Au(OF3)2,5.6
1499,NaScO2,102.6
1500,ScTaRu2,80.7
1501,ScTlRh2,71.4
1502,Mg3B(HO2)3,80.3
1503,Sr2Cu(BO3)2,19.5
1504,Be2FePt,89.8
1505,Be2CrHg,75.7
1506,Y2BeBr,21.0
1507,VSb2O5,16.5
1508,KGeCl3,3.1
1509,Ni2H,72.6
1510,MnCu2SnS4,16.0
1511,AlGaRu2,50.5
1512,Rb2RhF6,17.5
1513,LiMnF6,21.9
1514,TiGaRh2,83.1
1515,Nd(NiGe)2,40.1
1516,Ni4Mo,103.2
1517,ErHg2,30.8
1518,BaTaS3,26.5
1519,TeAsOs,41.2
1520,NaC,11.9
1521,PuCoC2,69.3
1522,K2HBrO,6.3
1523,NiF3,49.3
1524,Sc2CdAg,48.0
1525,AgBrO4,13.9
1526,CuBr2,8.3
1527,YbSb2,15.5
1528,K2RbSb,14.9
1529,Be2CrIn,127.8
1530,HgTe,13.1
1531,Rb3Nd,4.8
1532,TbFe2,27.8
1533,NbRu3C,131.1
1534,LuNbO4,60.6
1535,SrSi,29.2
1536,MnGaRu2,146.5
1537,RbLiBr2,16.7
1538,SrZr2Nb,14.9
1539,YCuS2,19.9
1540,Tm(MnGe)2,28.8
1541,Na3BP2,16.2
1542,ScAl2,63.7
1543,Na2CdCl4,9.2
1544,TaAlNi2,80.6
1545,U(CuGe)2,58.3
1546,Cu2SnSe4,17.3
1547,BaCdGe,29.9
1548,Ba2YNb,13.1
1549,Be5Pd,120.1
1550,SmPPd,52.1
1551,AlCu3,92.7
1552,CeH3,51.1
1553,H2O2,20.2
1554,Tb2ZnNi2,44.3
1555,SmAl2,48.7
1556,CaCuP,67.0
1557,NbGaNi2,72.3
1558,MnFeCoGe,60.5
1559,TiSnO3,90.5
1560,HfZrZn2,71.8
1561,TmBi,23.2
1562,BiSBr,6.4
1563,RbTl2Bi,9.2
1564,MnAlO3,63.6
1565,LiGaO2,116.4
1566,Sr(CuO)2,20.6
1567,ZrBrN,74.0
1568,Na4Al3Ge3ClO2,28.8
1569,Ga2TeS2,15.8
1570,Li2MnVO4,57.9
1571,Nb3Pt,57.8
1572,SrHCl,31.1
1573,Rb2Te5,13.9
1574,DyMg3,41.6
1575,Ba2TiBr,2.4
1576,CeAs,31.5
1577,MnOF,18.7
1578,TmF3,28.1
1579,Rb2NaMnF6,30.8
1580,ZnTe,19.4
1581,Zr2BePb,107.0
1582,K2BeTl,4.4
1583,BeF2,1.6
1584,KNaTe,13.1
1585,Be(HO)2,35.2
1586,Ca2Sn,19.5
1587,PrTlSe2,25.5
1588,VAu4,35.7
1589,LiZnN,70.0
1590,NbPd3,112.0
1591,Ce2Dy2O7,102.3
1592,AlFe,136.4
1593,ZrGeTe,82.8
1594,NdO2,49.9
1595,TiZnO2,39.9
1596,SrBe2Ni,67.1
1597,PrBS3,27.6
1598,KGeNO,55.0
1599,RbNaH2,14.3
1600,TbGeAu,38.9
1601,HoSiIr,79.8
1602,Tl(FeS)2,56.9
1603,SmAlSi,70.8
1604,HfBeP2,92.6
1605,Hf2BeTc,76.8
1606,MnPt,115.4
1607,TlGeF3,6.4
1608,Sc2PdRu,52.4
1609,BaTa2Be,50.6
1610,Pr2AlCo2,29.9
1611,CaBeBr,13.5
1612,TaNO,57.6
1613,BeNbBi4,11.0
1614,Li3Be,20.1
1615,MgAs4,37.5
1616,NdMnSbO,36.9
1617,PrTm3,22.6
1618,KDyS2,36.6
1619,Np(CuGe)2,65.7
1620,SrLiSb,32.0
1621,Nb3Ga,26.0
1622,NaFe2O3,58.4
1623,KCuO,23.4
1624,BeCoNi2,108.8
1625,Li2SnBi,15.1
1626,DyMgIn,36.3
1627,K4ZnP2,11.2
1628,Dy(GeRu)2,80.7
1629,NaBH4,9.2
1630,PrMnGe,52.9
1631,Tb(SiIr)2,136.2
1632,FePS3,39.5
1633,MnNbGe,76.7
1634,Pa2SbTe,52.8
1635,NbNi3,85.0
1636,PbAu2,20.8
1637,KRbS,12.8
1638,AlTlF4,28.3
1639,BiAsO4,37.0
1640,TaB,226.7
1641,MnPtF6,33.1
1642,NdAs,33.6
1643,Zr2BeGe,127.6
1644,ErBi,22.6
1645,UO3,12.8
1646,V2GeC,83.7
1647,TiPd2,97.8
1648,CaBeFe2,67.8
1649,NaNiIO6,65.5
1650,MnAlPt,39.2
1651,YbTlPd2,39.0
1652,Ca2GeO4,43.5
1653,U(SiIr)2,149.8
1654,YSc4Be,4.7
1655,B2O3,137.7
1656,PrO,49.1
1657,Na2GeF6,25.5
1658,K3VSO3,12.5
1659,Tl2GeS3,2.8
1660,Ta2AgF2,5.0
1661,Be2FeSb,48.1
1662,TiBeCl2,54.4
1663,Dy2Fe2Si2C,75.1
1664,TbYb2PrS6,14.7
1665,CaCuO2,31.7
1666,NbPS,72.3
1667,TcAsPd2,45.3
1668,AgHgAsS3,17.9
1669,ScSnO3,30.4
1670,K2NiF4,26.2
1671,Ce3Al,42.0
1672,NaZr2CoF,14.8
1673,TiBeRh2,93.7
1674,NbTlBr4O,11.1
1675,LiCa2Tl,29.9
1676,RbAcTe2,13.4
1677,LiTbO2,48.8
1678,Rb2ZrCl6,11.6
1679,Al2O3,57.0
1680,CoSbO4,49.9
1681,InPd,36.5
1682,HfZrO4,37.0
1683,Na4BeTc,6.7
1684,KAlSiO4,36.4
1685,Sr(NiGe)2,25.7
1686,Ba(MgBi)2,22.2
1687,AlH3,36.5
1688,DyAg2,62.0
1689,PrP5,35.4
1690,UGa3Ni,57.0
1691,Rb2Sn2O3,30.6
1692,BaCa(FeO2)4,27.5
1693,Lu2ZnIr,50.4
1694,Ti2Cu3,91.9
1695,KTm,6.2
1696,NbBi3O7,12.4
1697,Ba2Mn2Sb2O,14.4
1698,La2SO2,44.7
1699,SmCdAu2,16.2
1700,SmCu,30.3
1701,AgNO3,8.9
1702,SiH4,2.9
1703,Cr2AsSe,54.0
1704,K2NaScF6,21.4
1705,SmAlGe,65.8
1706,TiSe,27.7
1707,BeTe,50.5
1708,RbSbS2,10.6
1709,Ba3SbP,3.7
1710,Ba3Er,10.6
1711,NdTmMg2,40.2
1712,ZnAsRh2,45.3
1713,KNdTe2,21.0
1714,HfVF6,12.3
1715,Sb(IF3)2,11.8
1716,Y2AlSi2,58.1
1717,CdSO4,38.2
1718,TaBO4,87.8
1719,YAuO2,54.1
1720,K2NaAs,12.4
1721,Sm2O3,82.8
1722,LiBeSe2,28.9
1723,Tm2CdSe4,25.6
1724,PrZnSbO,32.0
1725,NaCrAs,10.2
1726,Ba2SbI,0.0
1727,Np(SiRh)2,119.4
1728,MoCl3O,2.9
1729,Ba2HgPb,18.7
1730,PbO2,4.5
1731,BeCd2Fe,61.6
1732,Sc2Al,36.3
1733,Li4Mn(BO3)2,26.0
1734,USe2,43.3
1735,LiYbF4,15.0
1736,Tb2In,12.3
1737,Th3U,56.8
1738,AlVNi2,103.6
1739,Mn2BePt,79.9
1740,AcH3,79.4
1741,RbGeIO6,47.0
1742,BaTe3,28.6
1743,Cr3Ir,81.5
1744,YbSe,29.0
1745,Li3Pb,5.7
1746,ThAg2,40.5
1747,TbH3,96.5
1748,KTi2F7,36.4
1749,Ca(BeAs)2,64.2
1750,BaSi,17.6
1751,MnPd3,81.2
1752,NaZnAs,11.3
1753,HoMgIn,37.0
1754,Li4CuF5,31.6
1755,Dy4Sb3,26.7
1756,SmCrO4,10.8
1757,TaBeFe4,85.7
1758,YbTe,20.4
1759,ScGaCo2,88.1
1760,YHg,35.0
1761,Li5SbO5,84.8
1762,UWC2,37.8
1763,Cr2CdS4,23.1
1764,Na2CoS2,26.1
1765,Rb3In,0.2
1766,ZrH3,61.7
1767,MgCO3,93.1
1768,YZnAsO,42.1
1769,HoAu2,71.2
1770,Ti2BeCl,21.2
1771,NpTeAs,60.5
1772,ZrBe2Cr,115.8
1773,RuPbO3,62.0
1774,Na3AlAs2,19.6
1775,RbPrSe2,25.4
1776,LiBi(PdO2)2,47.0
1777,Mg(AlS2)2,35.3
1778,TmTaOs2,83.9
1779,KHg,4.0
1780,TiAlF5,52.6
1781,ZrSO,104.1
1782,VAuS2,56.3
1783,Tm3AlC,2.6
1784,DySnPd2,15.4
1785,Ba(PRu)2,104.8
1786,In5AgSe8,26.2
1787,K3AuO,10.1
1788,Sr(AlH)2,44.0
1789,BaNiO3,53.1
1790,CeP,31.5
1791,AgSnRh2,73.3
1792,TaTi2Be,96.5
1793,BeCr2Tc,160.7
1794,Yb(SiRu)2,102.6
1795,SrHClO,18.3
1796,NiSnF6,28.9
1797,TiCrAs,71.0
1798,Zn(GaO2)2,109.1
1799,RbMgBO3,28.2
1800,Li2SiO3,41.3
1801,NpGe3,54.7
1802,GaN,206.9
1803,USbRh,29.5
1804,KP(HO)2,7.3
1805,Ca2CoO3,55.9
1806,Na2NiO2,9.9
1807,CaReBi,15.9
1808,TmInRh2,64.2
1809,BeVP4,15.6
1810,MgBe2Sb,16.8
1811,BaLiSb,17.1
1812,NbSeBr3,1.8
1813,Li3BO3,26.8
1814,AsCl5,3.7
1815,Ho(CoGe)2,71.7
1816,VFeSb,39.8
1817,Na3PS4,2.5
1818,MnBeCo4,57.8
1819,TaBeCl2,12.6
1820,BeCu2Mo,92.6
1821,NaHoSe2,35.7
1822,AsRhBr,26.7
1823,TiCdHg2,32.5
1824,CaZnF4,14.3
1825,SiH8,2.2
1826,ErNiC2,83.1
1827,MoCl3,31.5
1828,Pr3Ga,24.1
1829,NbPO5,56.3
1830,Pb2SO5,15.3
1831,TaTcPb2,23.2
1832,ErInNi4,63.7
1833,Ca(CoN)2,27.9
1834,LiBi,5.8
1835,NiI2,12.3
1836,HoPbAu,37.1
1837,Hg2P3Cl,43.6
1838,TmH3(CO2)3,36.2
1839,Te2Mo2WSe4,40.4
1840,Ga2Te5,18.2
1841,NbO2F,55.0
1842,BeNbNi,50.2
1843,ErAl3,58.8
1844,MnFeTe,14.0
1845,ZrCl3,16.1
1846,OsCl2O,31.0
1847,MgU,74.6
1848,Ag3Rh,53.4
1849,Al3BN4,202.0
1850,BaFeHg4,6.0
1851,TbNi5,59.8
1852,ErNiSb,50.7
1853,K3Sc,5.9
1854,BaGaBr2,21.9
1855,TiS3,30.5
1856,CdCl2,3.0
1857,TiBe,107.1
1858,BiBCl,2.2
1859,DyTlS2,33.4
1860,Nd2CuRu,26.6
1861,YScBe2,69.5
1862,Cr(WO4)2,68.4
1863,KTa2Be,5.0
1864,Ca(CrN)2,13.6
1865,LiNbO3,66.6
1866,Be2VTe,77.8
1867,Ba2GaSe,8.1
1868,BaCeN2,49.3
1869,CrB,208.9
1870,HfSnRh2,64.7
1871,BW2,172.4
1872,BaNa2Si,12.2
1873,ZnNiF6,36.1
1874,ZnH4(ClO3)2,17.2
1875,TaGa3,103.7
1876,CaClF,37.7
1877,TiPd,43.4
1878,BaGa4,32.3
1879,AlIr,119.7
1880,CdCu2GeSe4,31.0
1881,CaSc2Be,24.5
1882,LiMnIr2,138.6
1883,Rb2PtCl6,12.8
1884,BaSO3,39.5
1885,TlAgO2,25.6
1886,Mg2CoH5,58.2
1887,ZnSnF6,29.0
1888,MnBe2V,156.7
1889,VPd2,114.9
1890,BaAgAs,35.8
1891,TaBeRu2,74.5
1892,TaCu3S4,18.5
1893,InCuS2,33.6
1894,SrO,2.0
1895,Ba(PPd)2,19.0
1896,K2MnH2OF5,19.2
1897,Li4CO4,46.2
1898,KH2N,18.4
1899,MnNbO4,44.6
1900,SrZnCl4,16.8
1901,Te4Mo2WS2,52.6
1902,Ta3Sb,53.8
1903,Rb3Os,9.6
1904,Ba(MnSb)2,20.0
1905,NdCuO2,51.5
1906,Zn2NiN2,38.7
1907,Sc2CuOs,64.3
1908,CaUO4,54.5
1909,MnClO3,8.5
1910,TmH2,75.8
1911,Ti3PO7,42.9
1912,Ce(AlGa)2,57.3
1913,Na2LiBe,23.1
1914,RbBa3,8.2
1915,ErNbO4,59.3
1916,RbCa2Nb3,57.4
1917,PmTlTe2,17.0
1918,Cr3SnN,77.9
1919,RbO3,8.7
1920,TiZnIr2,127.5
1921,Cd3PCl3,11.2
1922,Ba2HoRuO6,66.6
1923,Sr(AsPd)2,18.9
1924,Al2Pd,33.8
1925,Sm3Ti,32.1
1926,NiF2,23.6
1927,TiIr3,225.8
1928,MgHg2,6.5
1929,GaSiRu2,63.4
1930,YbBiPd,20.0
1931,SmSe,12.2
1932,K2IrF6,18.6
1933,BaF2,25.0
1934,BaLiP,29.0
1935,Yb(PRu)2,141.1
1936,BeBiCl2,10.6
1937,ThC,82.7
1938,ScAu4,42.8
1939,GaBiO3,98.0
1940,Li3VO4,33.7
1941,TmRh,43.5
1942,Ba2TbSbO6,72.9
1943,SrGe(PO4)2,57.6
1944,KNbO3,88.7
1945,Ba2YNbO6,69.3
1946,PbCO3,19.3
1947,Na2Se,15.9
1948,Th3P4,58.2
1949,B4CCl6O,6.6
1950,FeNi,81.0
1951,Ca3(GaNi)4,33.5
1952,Na2SrBe,17.7
1953,MgZr3,50.1
1954,Sr(BeN)2,162.9
1955,Sn(HgSe2)2,25.7
1956,HfAlNi2,26.6
1957,Ca2Sn3O8,27.6
1958,DyBi,21.5
1959,Rb3H5Pt,14.3
1960,RbClO4,8.2
1961,TiGeTe6,9.6
1962,UGe3,72.1
1963,YbSn,26.0
1964,LiH3O2,13.8
1965,ErAg,39.1
1966,Pm2SiHg,25.7
1967,BeCu2P,19.4
1968,ZnO,86.2
1969,YbTiO3,99.6
1970,PrCuSe2,39.6
1971,HoAl3,58.5
1972,Rb2O,4.7
1973,ErSCl,26.1
1974,HfSiO4,51.5
1975,Lu(FeO2)2,48.0
1976,ZrAs2,95.2
1977,Li5MnO5,71.1
1978,DyInCu2,44.1
1979,Ba(P2Pd)2,25.2
1980,Rb2Yb2O5,0.8
1981,RbYbS2,14.1
1982,MgCrO3,109.7
1983,Pb5(SI3)2,13.0
1984,NaZrBe,24.6
1985,VS2N3Cl2,17.1
1986,DyAg,37.0
1987,KTlCl4,7.8
1988,NbS,85.3
