,pretty_comp,meps_average_sq
2918,CrHO2,2.3112983364334423
2919,TbH3(CO2)3,1.6385664466233891
2920,YbClF,1.6705288583758937
2921,Ba2MgV,14.308398466168974
2922,ErTaO4,1.9890701345100927
2923,RbUAuSe3,7.3121884549018565
2924,LuSBr,2.0456294874683443
2925,Ga2CoS4,12.322896034076841
2926,Sm(FeSi)2,9.57754665872216
2927,Ba2BiSbO6,2.1057302771247794
2928,ScAg(PSe3)2,2.5394487590813872
2929,KYbO2,8.664188748328757
2930,KAs,2.379733878679154
2931,LuRh2,17.67287846767847
2932,Ba4NiW,20.984555431713733
2933,TmSeO3F,1.6700798384109266
2934,U2W2C3,15.720509957801411
2935,Ac2S3,2.0717947131251533
2936,PdO,6.377125789361013
2937,GaCl3,1.6181676880554334
2938,CaGaSiH,3.56968719451252
2939,LiTaO3,2.349006882351206
2940,PS,2.4799260741669973
2941,Ba4TiPb,15.947486740340409
2942,LiFeP,6.12932840257941
2943,Na3HfF7,1.3073765078711386
2944,PrTeCl,2.9546178545907877
2945,Mg2ZnAs2,2.8442456527756765
2946,K2BaTi,11.672651798113401
2947,Li2Al2FeO6,8.761267031657008
2948,HfZn,7.813833886127857
2949,Dy2S3,2.5939031079308523
2950,BaTiSi2,6.302668746914543
2951,KCuC2,1.9134001149785689
2952,HoBi2BrO4,2.090797296089062
2953,Ba2ScCd,10.475223147981144
2954,GaAsO4,1.59705979850474
2955,RhBr3,2.8702903453599715
2956,Sm2AlNO3,2.1557365330670635
2957,BaAg2GeS4,2.3827575061959902
2958,Ba3BiAs,6.921724255318661
2959,Ca(CoP)2,12.022796402390476
2960,MgNi2Sb,9.987597308662377
2961,K2NaAlH6,1.5455527598025676
2962,MgSO4,1.4884779698291362
2963,Sm3AuO6,2.111452896309395
2964,BaNa2Tc,15.116153611286173
2965,Be2CuIr,7.414283512248503
2966,CoTe2,13.13673602282292
2967,Np(OF)2,3.612842832636556
2968,MnBe2Os,9.73119040337135
2969,MoCl4O,2.3466998103720043
2970,TbAu2,4.997426004121189
2971,TmHfIr2,10.64547478195939
2972,HfNiSn,5.649831855905094
2973,Ba(CrAs)2,10.646281040814204
2974,Li3AuS2,2.0065725337832503
2975,GaP,2.8876287850068265
2976,Be2WSe,6.829860906343554
2977,KCu2P2H3(O4F)2,4.357640799025699
2978,BeCuCl,5.7655008455467245
2979,USbSe,14.013982303399699
2980,TaBeRu2,13.525593024583678
2981,Ba4MgNb,23.09825534537187
2982,RbSrCl3,1.5005998800479758
2983,Ge2Mo,5.751805513633668
2984,LuTaRu2,11.150260086652686
2985,Rb3YF6,1.3078863355302195
2986,K2TeSe3,2.093450102900314
2987,Th2N3,7.327605338717418
2988,Y2S2O,2.4065050730606545
2989,Te3MoWSe,3.5074159529013187
2990,LiTbHg2,15.521382026095484
2991,K3Mo,9.441172243600542
2992,PrMnSi,13.681698237670155
2993,K2H4Pd,1.63897325583224
2994,Sm2SCl4,2.099190320099633
2995,Mn3B4,15.290681257986293
2996,Ba4SiBr,8.871638330470121
2997,SrAlGeH,3.3909585665413253
2998,Cd2Sb2O7,1.7015189292707462
2999,TiBeHg,20.833074665060845
3000,NaAuC2,2.1090361147532146
3001,Sc2AlRu,7.741995866700008
3002,SmBrO,1.9705836698805763
3003,Sr(YS2)2,2.6810756547823607
3004,CoMo,17.399284468046385
3005,Na2MgSiO4,1.4175565832328056
3006,H2C,1.5132305398275132
3007,KCdSb,3.0304950090703
3008,HoGa2,11.485085981393436
3009,BaNa2O2,1.6898619272985982
3010,ScGa3,9.281697043105854
3011,TiCl3,6.439601436942092
3012,FePbO3,15.95007523493228
3013,Na3CuCSO7,1.4780279654548714
3014,ReAgO4,2.2602949660018563
3015,NbOsPb,8.739961861091462
3016,ZnCl2,1.6704490414256885
3017,Ba4BiBr,9.861737507491602
3018,SmTlSe2,2.6395454154077367
3019,Nd3Al,13.024625394485119
3020,SrCa3O4,1.7844793825277632
3021,Ca2AlSbO5,1.8613794168125244
3022,KCrF6,4.4010301824307785
3023,Er2CuRu,8.807343526853034
3024,CrS2,13.22058243800174
3025,BeZnGa,11.40950773112787
3026,TeBr2,2.4603861485547345
3027,Be2InTe,13.280901073847867
3028,Ti2NiMo,13.028541744953651
3029,TbH3,3.1873813703414906
3030,HoN,2.739142201493016
3031,Cr3PdN,19.978687811432128
3032,Na2AgAs,2.8213058442265115
3033,MnInPd2,14.611414487767206
3034,YP,11.09245839899043
3035,SmTmRu2,9.431855596858977
3036,Hg2Rh,6.5859496910721465
3037,NdHg,10.111160500489877
3038,TiInFe2,12.18400590938793
3039,NaTlO,2.3581984649303798
3040,AuI,2.5075087238133387
3041,Mn2CrCo,27.36014802591536
3042,K3VO4,1.6479987864073202
3043,BeInBi2,14.698679078973957
3044,KNO3,1.4532492330406828
3045,BePtBr2,7.6311969353874405
3046,TlSbTe2,5.105523153083008
3047,HfMnBe2,10.074158360213852
3048,Ti(PS3)2,2.842229172087759
3049,Y6UO2,1.998799639783838
3050,BeCuPd2,12.155806568604708
3051,Zn3TeAs2Pb3O4,1.849369261847581
3052,Hg2ClO,2.201272359341297
3053,KTi2Bi,12.092285419500596
3054,NaH2Pd3,6.515279477249358
3055,TaTe2,9.682632217876844
3056,Sc2GaRu,8.843749204946961
3057,Te4Mo2WS2,4.297472125176226
3058,VAsPt2,11.646780671069582
3059,NdFeSi,9.280278372261614
3060,Nd5AgSe8,3.077412332897018
3061,Th(CrGe)2,12.249171400547874
3062,KCaNb2O6F,2.01460500677759
3063,Ba2MgGa,6.681566682547839
3064,Sm(SiPd)2,8.453758532944581
3065,Te4W3Se2,3.3249661652413844
3066,Zr(NiP)2,10.095304188912124
3067,LiHoO3,14.431124927276693
3068,BeInCl2,2.765543948906496
3069,BiIO,2.534935896625396
3070,Be(FeSi)2,9.312400335037148
3071,Ba2PbSe,25.164959765515214
3072,BaMgPb,11.563928110003678
3073,KAlSiO4,1.4328758959984405
3074,PaSnPd2,11.774302527113864
3075,NaEuS2,2.1511237373366816
3076,TiMn2Si,12.298845474271152
3077,Ca2Ti3O8,2.128520613008011
3078,HPbI3,2.2834549845938863
3079,FeNiMo,12.421115086818896
3080,PmI3,1.9336149220221348
3081,DyHO2,1.7128436394876605
3082,BeInCo4,17.1433709248405
3083,Li3Mn(CoO3)2,15.011149189852187
3084,Cr3Rh,24.423380191939035
3085,K3H5Pt,1.6667233323700328
3086,DyCoC2,6.3065997177559945
3087,KNb(AgSe2)2,2.5077679318469643
3088,Y2Be2FeSi2,2.535994216607496
3089,Ba3SiO,6.9895922627861475
3090,LuTe,10.68156043531718
3091,BaSrMn,7.846878360214332
3092,SmCuSeO,2.536835298818852
3093,NaHo2F7,1.3743847108191116
3094,V(CrTe2)2,16.180819921540852
3095,PuAs,13.059146220178409
3096,KNO2,1.4399768516657945
3097,KPF6,1.3139381010281015
3098,UBN,14.237609818130755
3099,TbSi2,7.319476301849287
3100,Rb2SCl6F,2.368184958992857
3101,AlV3,19.864146092898128
3102,Sm3Ga,10.867667643059388
3103,Sb2O3,2.0448879349897555
3104,Ca2BeBi,7.3675074934924005
3105,TbBS3,2.480994424285015
3106,Pm2ZnOs,9.939632789997829
3107,ZrZn,12.102933528694606
3108,K3SbSe3,2.3574986744428936
3109,ScRu3C,8.832615694119157
3110,LiPr2C2N4F3,2.343871441298207
3111,Ba4MgSi,7.465197027987047
3112,Dy2CoSi2,8.712225127180005
3113,Na4SrBe,16.458823368232213
3114,Ba2Ca(BO3)2,1.7337243148782333
3115,BeAlH5,1.6698902159523341
3116,Be2CdIr,5.4864256731196726
3117,HfGeSe,10.783527561362591
3118,Ca(SmS2)2,2.6311214339136844
3119,AgBiSCl2,2.563565225748444
3120,PmTlTe2,4.083772765470674
3121,Ca(InTe2)2,3.075819673951428
3122,ScGa5Ni,11.156467481540325
3123,Sm2IrRh,19.90554445374454
3124,Ho2SO2,2.096568625158738
3125,ScAlCo2,17.509313712040992
3126,Co3Se4,28.156713231483533
3127,BaPdCl4,1.9862024066041204
3128,Ba(MgBi)2,3.3197439660311154
3129,HfB,6.797087611617199
3130,Ho2Zr2O7,1.5110261414019284
3131,Te2Mo3S4,3.72943248587056
3132,TiGaFeCo,15.636767568778401
3133,HoGeAu,5.822757078910301
3134,NbTlPt,7.976820586340567
3135,NdNbO4,2.0957417143659027
3136,InFeCo2,18.571930432779464
3137,SrCuSO,7.136479057163508
3138,ZrCuSi,10.534747267969935
3139,LiAgTe,2.9921619831375
3140,MnSbAu,15.193511773122106
3141,Mo(WSe3)2,3.1099088946998648
3142,Cd2SiO4,1.6934875257881294
3143,LaSe,4.15649692248974
3144,NdGa3(B2O)2,1.6771106105442182
3145,YbNdSe3,3.8977942480331103
3146,BeReBr2,16.18771859569264
3147,NbBi2Mo,12.879516036456234
3148,BCl3,1.6067980582512542
3149,Na2AlZnF7,1.2691992226071789
3150,AgBiO3,4.569919765889405
3151,Ba2Mg(B3O)2,1.5917076783547075
3152,Ca3SbP,3.1775147521294063
3153,HgI2,2.322032155964541
3154,BeTc2Ge,13.0637003435729
3155,CuBSe2,2.6946861289087702
3156,USe,12.193429924895346
3157,BePdCl,3.0311933843510106
3158,KHCO2,1.4461673485458038
3159,Li5Si2NiO8,7.070294666183767
3160,CaHClO,1.6342174477916538
3161,TiAlNi2,10.901918791356561
3162,TiBeBi2,13.704725462408945
3163,MnB4,4.478943327765304
3164,ScBeCl2,8.557211383778403
3165,CaCuP,3.3666848184329146
3166,TlPS3,2.3973179458163933
3167,PbWO4,2.059538783320188
3168,Ga(MoS2)4,8.399539669926362
3169,Ca7(HCl)2,1.8707128765972256
3170,V3(OF)4,8.218312884446945
3171,Al3Pd2,6.159356026945241
3172,BeV2Hg,13.327600434186692
3173,Ba(FeS2)2,12.003993779849553
3174,P3N5,2.0938720113703218
3175,NClOF4,1.8082864817279367
3176,Ba4NaBi,14.055950104255967
3177,RePbClO4,2.1117291492992183
3178,KCuSe,2.0629024859810188
3179,RbLiBr2,1.8498017911837648
3180,K3Nb3(BO)2,2.0656960086130773
3181,Rb2NaGaF6,1.358418197757966
3182,Ba4HgPt,16.415076403517993
3183,Be2CdRu,6.584266600515707
3184,TiGaRu2,14.722071865060297
3185,AlSnF5,1.4821830746121298
3186,Sm(ErS2)3,2.463513750722735
3187,K2PtF6,1.4499885057015682
3188,Na4ScBe,9.204868277167252
3189,Li2Fe2CoO6,10.981226403882825
3190,Ba4MgZr,19.369250544785327
3191,Ba4TiNi,17.734261567184955
3192,CdHgAsBr,2.373050076729665
3193,PrFeSi,9.313458004414901
3194,PrGe2,13.065865196508545
3195,K2GeSe3,2.0626439343716108
3196,BeOsPb,5.184116768232238
3197,Nd3SiAgS7,2.6289541646822223
3198,CaSiO3,1.7957635330595916
3199,ErHg,9.502625952861662
3200,VNi2Sn,10.021465295388028
3201,Rb3Nb,8.634299817201933
3202,Tm2AlOs,6.565972890592833
3203,IrI3,2.8912626999288733
3204,Cr3O4,17.347790445279575
3205,Li2Co2Si2O7,28.48302828001265
3206,KRbS,1.7063899515253442
3207,SrSnO3,1.8271197734868576
3208,SmCd2,8.592347370383331
3209,NaSi2N3,1.8569329551709721
3210,Al2RuRh,7.287743134880648
3211,CoMoP,11.620826132422776
3212,SrNiF6,1.965638149134609
3213,YCuSn,5.78336119109525
3214,NbSiAs,6.5271203451445565
3215,KNa(BH4)2,1.4244765120328708
3216,TiCoSn,11.319150439262955
3217,Na4CO4,1.3742149273918791
3218,Ni3O4,18.21164462644711
3219,NaZr2CuF,2.627914255323665
3220,VFeRu2,25.3751137928483
3221,Sr2TiBe,12.823929454994154
3222,SnF4,1.3884163640637488
3223,Ba2NaBe,11.014154529513378
3224,TlBS3,2.3896791974377365
3225,K2Ge2Pb2O7,1.7446680677615058
3226,Li5CrO5,5.45382129031257
3227,KF,1.3874316799996556
3228,K2CuBr3,1.7350408256483956
3229,Sb2O5,2.369781987159719
3230,BaBiBO4,1.8897530702889904
3231,BaZnSn,4.757296150826294
3232,Be2CrSb,9.06105034382512
3233,Ag2H2IOF,1.931933401198568
3234,AgBi(PS3)2,2.8048113424376098
3235,Na3ScBr6,2.121595311709249
3236,KAuF6,1.805630083931922
3237,CaMnO2,6.590842131321307
3238,MnBeCr4,12.346776907355215
3239,PbAuO2,2.5728971996564503
3240,SnS,1.9086382580258632
3241,TlBS2,2.5192459189209773
3242,TiBeIr2,9.847446369490925
3243,LiCo2(PO4)2,14.671927844242784
3244,Ba2HgCl,31.41233674848148
3245,YNbO4,2.128661551304011
3246,Ba4TiBi,15.608015035017536
3247,Ge2N2O,1.51499174915245
3248,Li7Cr5O2,14.61762064541741
3249,KTbGeS4,2.1348770456398656
3250,ErSi2,7.882336793954781
3251,AgPbO2,2.549973856075129
3252,Li5Mn3Co2,13.252931751125866
3253,RbNa2NiO2,10.820771691519973
3254,Li2MgCu2(Si2O)2,5.256377079319939
3255,Al2(FeSi)3,5.909833612999043
3256,LiBeSb,3.736076373237928
3257,YSiAu,6.017671199614239
3258,Rb2ZnF4,1.3934130758680283
3259,GaH3NF3,1.3707662090962118
3260,KPH2SO3,1.58415066623517
3261,Rb2RhF6,3.83359709237508
3262,Te2Mo3W(SeS2)2,3.16220387282878
3263,AlNiF5,2.9339450119818764
3264,MnNiSb,13.939533708126682
3265,YHSe,2.9160589843142746
3266,MnH,20.501098344560305
3267,Hg(AuF4)2,0.7657675887630658
3268,BaBrCl,1.7702071441877454
3269,ReAsAu,14.888900787723275
3270,NbBi3O7,2.480087364052592
3271,HfCu3,17.11510833542497
3272,SrF2,1.4863153546045784
3273,Co2C,12.190377352649918
3274,Tb(NiB)2,11.6394673417644
3275,MnBeCo4,22.524331288630968
3276,ErN,4.349440577055091
3277,NiF3,8.281787246723981
3278,BaAsPd,3.8928224550660753
3279,Yb3InC,12.442059047172751
3280,CdSnP2,3.0181451257353413
3281,Na3AsO4,1.4053587916732628
3282,Pr2SO2,2.1491238524881093
3283,LuAl2,10.835011152124704
3284,ZrCoBi,4.520420334437938
3285,UAl3Pd2,21.01276913371169
3286,Sm2Zr2O7,1.2717704195333368
3287,BaMgBr,5.434384356422844
3288,BeFe4Ge,20.17258948837919
3289,Rb3MnF7,2.0609544714363133
3290,LiCN,1.6828250057566891
3291,Sr(BS2)2,2.215573665366753
3292,CrAgO4,2.7654053349674914
3293,SrCrF6,4.627198576532746
3294,MgH2SeO5,1.5677265918095116
3295,Ba3WCl2O5,1.7963017563872723
3296,Ag3AsS3,2.5778220781634
3297,NaMnSe2,1.981506161147793
3298,AsWBr,17.269240477411472
3299,SmSbO4,1.8632766836946144
3300,LiAc2Ga,11.630874143130145
3301,OsC4(ClO2)2,1.8125672401320727
3302,KBeSi2,8.584113233176739
3303,Rb2Pt3S4,2.5831118184597948
3304,TbBr3,1.75527775579821
3305,Rb3GePSe7,2.2179795610720427
3306,BaTaMn2,14.593580780603506
3307,Ho(SiIr)2,7.0929354525001385
3308,UCd2O5,2.0844983409284197
3309,PAuCl8,1.9135307679783984
3310,CdBiS2Br,2.7313671790271385
3311,MgSiP2,2.65971803016786
3312,Sm(CoB)2,9.04311155889756
3313,NbV3,2.4175469661070363
3314,TeHO3,1.8935504570339112
3315,CrP2S7,6.733958716832173
3316,BePBr,15.51448140716709
3317,Sn7S2,2.4525225109398416
3318,H3N,1.4106735979665883
3319,BeNiCl,4.140792999736483
3320,HfGaCu,11.053067447545953
3321,CO2,1.532340258123719
3322,NdI2,2.7997618946379466
3323,BaMn2Cl,15.624811465529218
3324,CeCoSi,38.716288992274734
3325,Ba2LiTe,8.052550320654111
3326,K2Se3,2.2518658929874134
3327,HfAlRh2,5.432356762952889
3328,KNaSmTaO5,1.7528167806894899
3329,Sm2SeO2,2.214091235699198
3330,Mg2BePt,7.7838122622101675
3331,BeVSi2,10.14708825230174
3332,Ba4ZrW,19.63914458422261
3333,ScVO4,2.246270983949473
3334,SrSn(BO3)2,1.5330905604910192
3335,MgH4(NO4)2,1.5401406862145202
3336,KSbF6,1.3157760701071692
3337,KTa2Be,11.855086109626816
3338,CaB6,2.9118379075765874
3339,Ag3N,6.0206699516471325
3340,Co(C2N3)2,3.6540297389776857
3341,CrCl3,1.6456103224437229
3342,CoSe,25.636223070751534
3343,Rb2NaCoF6,1.741436188896969
3344,TlCrS2,10.329725714332076
3345,Na5InS4,1.804946905959656
3346,Li2NbOF5,2.0756123594415863
3347,K2BaCdSb2,2.946042543254708
3348,Ca3(AlN2)2,2.1291156223496492
3349,Ba4NaP,8.442991176117621
3350,Ba4InRh,14.619264687391087
3351,SrAl4O7,1.5052906696050434
3352,MnBeCl2,18.689280349976027
3353,K2BeZn,8.093462382277027
3354,MnOF,11.085903962540298
3355,BaNaV,15.394672238580894
3356,TeO2,2.945770980009592
3357,BaCaHg,9.794583537173322
3358,MoO2,18.571905305236367
3359,NaPrO2,1.7741288942276243
3360,Na2BHO3,1.3995237285114772
3361,KBeO3,9.969635566726264
3362,Tm2IrPd,7.255225702898568
3363,CuRhO2,3.4268547289509272
3364,TlCoMo2,11.843652308304224
3365,MgNbRu2,11.790732236238199
3366,SrTi2Be,9.840098237992004
3367,AlB2,3.3959289352595903
3368,LiLu2Os,6.858989235545812
3369,TaTl3S4,2.532725804345981
3370,VAgHgO4,2.2181598980536394
3371,Na4CdP2,2.1776822541408563
3372,LiY2Ru,7.761402364693295
3373,Sr(ScS2)2,2.553892454013416
3374,TbHg,8.381437824144495
3375,KNaTiO3,1.7711295830627414
3376,BeCdPb,9.334018427237007
3377,Y2Ge2O7,1.6774186517781815
3378,Ba4OsCl,9.637222974833914
3379,CrP,11.872833135636446
3380,TiSe,5.706727024602923
3381,LiAs,3.480220299540437
3382,CO,1.3512340039139532
3383,V4GeS8,8.428671306914277
3384,PrZnSbO,3.2168203762929215
3385,LiCuSbO4,4.502695489000635
3386,SbS8Cl3,2.1153329131210845
3387,Mg9Cu,2.758810129989618
3388,BaH5ClO3,1.5724609163134495
3389,BiSbO4,2.095884856888215
3390,MgTi2O5,2.173790851638369
3391,TiBeCr,13.635111538475465
3392,Na3MoNO3,1.8639742487491613
3393,BaSrTa4,18.22233794001198
3394,BeV2Cl,16.151739844363515
3395,NaAlO2,1.438123777704826
3396,Ti3Zn,14.25965287095026
3397,AsF3,1.4276787687244867
3398,Rb2LiVS4,2.3208331837223173
3399,ThTa2O7,2.1259194089460056
3400,SrLiP,2.6311974460309893
3401,Pr(GeRh)2,9.643503858383976
3402,HfBe2Ni,13.727956876389143
3403,NaAg(CO2)2,1.5928799912945943
3404,Th(AsOs2)2,4.564570078331584
3405,CuPd,5.3111768940602975
3406,LuTe3,6.652132490161833
3407,Y2SO2,2.1384963564772947
3408,Ca(MgBi)2,3.350044775820168
3409,Ag3P,3.0709336256801985
3410,KFeF4,10.490390841146006
3411,Ti2BePb,13.273847721491055
3412,Co3Bi,14.268558675166412
3413,HoAlO3,1.8408331447110209
3414,KVP2S7,7.40775944533838
3415,Pb7(BrF)2,1.8539057868906568
3416,AlVO4,2.0527217703981875
3417,Rb2HBrO,1.4978651474682223
3418,GaNiRh2,18.49433967461396
3419,BeTcBr,9.996372675459169
3420,Er(SiRh)2,10.518922631778093
3421,U2Ni2Sn,14.672328831284196
3422,AlVF5,1.4687409574189725
3423,Rb3BrO,1.5430705319805271
3424,Na2O,1.4341431820660957
3425,Li2MnOF3,7.5326998258703135
3426,NaTm3,8.926242210471324
3427,Ba2CaMo,14.81647168975574
3428,SrCuSF,2.152982427548663
3429,Ca(AsO3)2,1.7791664715066249
3430,KCuO,1.7193118778550136
3431,BeInSn,13.991808317726484
3432,HoTmZn2,14.448133674169366
3433,Sm2Fe2Si2C,8.08321099563781
3434,TiNi,11.113248849908834
3435,InCl3,1.6114279381964307
3436,Sr3ScNiO6,4.68136020119509
3437,Ca2BeBi,9.269059643063404
3438,NdPt2,11.08159434979161
3439,BaPdS2,2.9961586517850933
3440,BaThO3,1.9148629193756923
3441,LiAlAs2O7,2.0960518441425378
3442,Mn2BeV,17.570260859380163
3443,LuBiO3,2.0635406465587254
3444,Bi2SeO5,1.9957621768804683
3445,Al4Cu2O7,4.356936997478848
3446,KSmTe2,2.4582988698149237
3447,In2GaBiS6,2.6385412636530816
3448,Bi2TeO2,3.4220559122648284
3449,Ba4MoRh,17.097454001497805
3450,RbV(IO4)2,1.9396563269472933
3451,Te7Mo4S,4.087733683432259
3452,P4PtF2,1.5031522433428584
3453,Li2Cr5(SiO)4,12.798132676293054
3454,TiBe2Sb,11.373885293366847
3455,HfN,3.718359853483791
3456,HgB2(CN)8,1.6011246047700347
3457,KRb2VF6,1.6021131878449368
3458,VPt,9.08070298306616
3459,Te2Mo3WS6,1.3814605797247104
3460,Na2Zn2Se3,2.098467694930438
3461,NaSrBe2,10.208326666664489
3462,TlCl2,1.8553346508559223
3463,Ca4Al6O3,1.5984575898867843
3464,Cd(PtO2)3,3.2976708952430864
3465,KBrF4,1.5327535135609158
3466,Ba2ZrS4,2.498439512976049
3467,UF3,16.492563980978414
3468,HfBeCo4,17.695640706117423
3469,KCu4AsS4,2.7288947701710056
3470,Ag2HgI4,2.155566437544124
3471,TmO3,5.055867878020548
3472,CePPd,28.455757472492863
3473,Dy(SiIr)2,7.151491685888567
3474,Li4Fe3(OF3)2,9.797336372708656
3475,HoCo5,21.354592012024018
3476,AlSeBr7,2.09995238041247
3477,NaErCl4,1.6325236088134631
3478,Cr3CuO8,8.917451055841761
3479,PrTm3,13.761729542466677
3480,HoPd3,4.1829893616886
3481,HoBr3,1.745871320191344
3482,CrCdO4,2.144566778318332
3483,TaCo2,19.08989261363196
3484,BeSbCl,6.489758598489367
3485,Ca(MnP)2,10.639852755873397
3486,KMgAs,2.3730360300678117
3487,DyGeAu,5.950375338301496
3488,ThTe3,3.148158191705112
3489,Te7Mo6S5,4.047472462331688
3490,ReCl4,6.128115534158933
3491,MoSeCl7O,3.3656797233248454
3492,NaCuPO4,5.7927282000798215
3493,YbSnAu2,9.832234401870886
3494,LiAlO2,1.9355619339096333
3495,MgBe2Os,5.2946136151123735
3496,NdBiPd,4.8542318307500185
3497,YbPaRu2,10.693873635560381
3498,AgNO3,1.7468543156199372
3499,Be2ZnMo,10.434105935185183
3500,AuClO2,2.7195036311797787
3501,YbZn,5.400333323045904
3502,BaN3Cl,1.850837648201484
3503,Na2Ti2Sb2O,9.278868465497288
3504,Li5Fe3Ni2,14.392422774965071
3505,Y(CoB)2,8.19758907647039
3506,Tb(FeB)2,10.87706761953791
3507,Te4Mo3Se2,3.60047682027441
3508,KAgSe,2.157204981760735
3509,Mn2Au,13.420357670345455
3510,Tl3BSe3,2.762860836162401
3511,RbAgO,1.9577282753232124
3512,ZnS,2.1904641821617017
3513,YbTiO3,2.2729496254866715
3514,ZnNi3C,11.967067309913487
3515,MgTaBe2,9.125469850917268
3516,RbErSe2,2.1460428700284626
3517,Sb2Te2Se,5.2691238993467095
3518,ErAu4,7.894867531082035
3519,LiEr2Al,13.375656993209715
3520,Na4Al3Ge3ClO2,1.3880201727640704
3521,Tm3InN,4.788642813992291
3522,YbAgO2,8.532570929483487
3523,Li2Cr3NiO8,13.659356988282182
3524,InCuO2,1.9970144382719583
3525,CoPt3,28.724912532503904
3526,Cr3AgO8,7.7063134290441795
3527,HfCdO3,1.860860016229056
3528,NaOsSe2,18.440450102966565
3529,Sc2CuRu,8.81196345884389
3530,BaBePO4F,1.5669822377210705
3531,Ta3SeI7,2.9546686221413503
3532,MgScTl,21.31727937613053
3533,BaLi2Mg(PO4)2,2.1153486710232903
3534,ErBi2BrO4,2.09004784634228
3535,MgTe,2.693770591568629
3536,GeS,3.747319041661652
3537,FeBiO3,8.771434698307152
3538,FeTe,8.36438481499586
3539,Li8PO3,7.395518913504312
3540,ErCo2,16.68029875831565
3541,NaI,1.6086225992030159
3542,Mn(BW)2,19.279734610898217
3543,AsS2NF6,1.9993749023132208
3544,Mn2OF3,56.70873507082778
3545,VBiO4,2.521500875801289
3546,YbGa4,11.856775840561939
3547,MnCu2SnSe4,12.55750638728353
3548,K3Na(RuO4)2,6.46918593539146
3549,LiAl(SiO3)2,4.547284904203826
3550,RbPr3,15.591152405557885
3551,NiAgO2,10.86066296318968
3552,InGaS3,2.36225175062552
3553,Lu2MgOs,7.7381393112298
3554,Nd4S3NCl3,2.290356595234317
3555,K2SrTa2O7,1.8905554739282315
3556,HoF3,1.5090504740840622
3557,Zn(FeO2)2,14.974516130190427
3558,Li3N,2.158255468350924
3559,KHfCuS3,2.710086099493274
3560,Pr2Be2GeO7,1.7891431841340515
3561,UTe3,12.528943823536501
3562,NaH,1.4131878855976654
3563,Ni(AgO)2,8.9882998021502
3564,LiBe2Co,10.37615375110964
3565,ZnFeO3,15.84162449582323
3566,Pm3Tl,10.838994418302837
3567,KNiIO6,2.5417513647089875
3568,GaHO2,1.6983913958017256
3569,KHSeO3,1.6364595931461308
3570,TiMn3O8,13.995737446332244
3571,NdScSi,10.229618761224682
3572,NaBeAs,2.5607616054603755
3573,MgBe2In,13.12266360157114
3574,Li4CoO4,8.704062269997843
3575,Sc2BeV,16.517206180223095
3576,Ti2Bi2O7,2.607297451385246
3577,YScBe,10.949535758804267
3578,LiBeSi2,11.535910598359079
3579,HoAgTe2,3.056424926827638
3580,Be3Ir,5.416585640419618
3581,Na2CoGeO4,9.980315626271548
3582,TiBe2Ge,6.584891798655463
3583,URh3,10.296153003266156
3584,USnRu,35.760518266192214
3585,MgSb,11.749625525947625
3586,Li7SbO6,1.6860110715334384
3587,Np2InNi2,39.6737385852825
3588,K2YBe,10.822569011098981
3589,As4C3,4.868565839478124
3590,TlCuPO4,7.033721158343806
3591,Mg4BeRe,16.65935172808354
3592,BeRe2Mo,13.31686024056221
3593,SmAlSi,11.043750872476854
3594,Sr3P4,2.956692972449681
3595,NaCaAsO4,1.5529971023797822
3596,ErGa,8.65397789073518
3597,TiCdF6,1.5491718217593984
3598,HfHgO3,2.9374762410386683
3599,Ba4ZnTe,44.785790901430644
3600,InCl,2.3352159072200007
3601,Li3FeN2,5.6454937782270225
3602,Au2S,2.4370473938764508
3603,Sr3NiIrO6,8.252950987374152
3604,AlAuO2,2.3414383044046523
3605,Yb(YS2)2,2.5837182508934675
3606,Te2W3(SeS)2,4.856819947249433
3607,TbNbO4,2.124876466997552
3608,Yb(SmS2)2,2.4520263728869907
3609,PuCo2,24.29657520447412
3610,ScRh3,8.98385774597973
3611,Re3F,13.149911279802106
3612,Ba4YSb,13.56437490880677
3613,TiGaRh2,7.296183934084995
3614,Er2CdS4,2.1434318277006152
3615,Li2MnO3,9.659504818226104
3616,SmMg,8.490853902876907
3617,TaBePd2,12.709238109868481
3618,Cr3Ni,14.917019362683241
3619,Ba4GePd,16.29186709169128
3620,Ba4PbBr,8.733802150266515
3621,TcB,18.245975812034093
3622,ErRh,9.16
3623,Cd(AuF4)2,1.6290488022155751
3624,NdPPd,5.233631626318383
3625,Ti3AlC,7.245771180488656
3626,RbHF2,1.3182943525631898
3627,VH,9.930166161751776
3628,LuNi2,12.533149378082642
3629,Al2RuPt,7.677818700646688
3630,PCl3,1.766474832352087
3631,Li4Fe3O8,11.513483399909866
3632,CdSb2Se3Br2,2.9059307172287054
3633,ScReTc2,12.69880703058362
3634,YIO,2.140420519430703
3635,NaH,1.4507584223432928
3636,BaMnBr2,37.27087781812139
3637,CuWO3F2,4.749034989693518
3638,LiTlPHO3,2.025018518433844
3639,Ho2InAg,12.148681684309073
3640,KMgP,2.265281439468394
3641,Tl3AsS4,2.5077413476406747
3642,MoPt3,17.93048242518868
3643,RbNdSe2,2.228691693946623
3644,KSc(MoO4)2,1.8641083659487176
3645,N2O,1.769547964876906
3646,RbCa(H2N)3,1.5309800782505305
3647,NaNdTl2,10.945227270367663
